datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;22.00;18.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2948.00
1.00;1.00;4.00;20.78;11.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2481.00
2.00;1.00;4.11;19.65;18.00;18457.53;2880.00;0.00;0.00;0.00;18457.53;0.00;949.00
3.00;1.00;4.14;19.46;11.00;7383.01;0.00;0.00;0.00;0.00;7383.01;0.00;804.00
4.00;1.00;4.08;18.72;16.00;2953.21;0.00;0.00;0.00;0.00;2953.21;0.00;701.00
5.00;1.00;4.04;17.86;13.00;17474.70;2080.00;0.00;0.00;0.00;17474.70;0.00;788.00
6.00;1.00;4.01;17.71;10.00;21198.96;1600.00;0.00;0.00;0.00;21198.96;0.00;1094.00
7.00;1.00;4.06;17.70;15.00;22857.27;3150.00;3007.26;0.00;0.00;22857.27;0.00;1173.00
8.00;0.85;3.80;17.94;7.00;20732.27;1498.00;5049.90;0.00;0.00;20732.27;0.00;2128.00
9.00;0.85;4.23;18.08;17.00;20146.00;3672.00;7476.09;22744.17;0.36;42890.18;0.00;5157.00
10.00;0.60;4.66;18.40;11.00;16859.21;2618.00;8207.31;0.00;0.00;16859.21;0.00;5023.00
11.00;0.60;5.24;18.58;13.00;15630.78;2964.00;7267.03;0.00;0.00;15630.78;0.00;5454.00
12.00;0.55;4.18;18.72;16.00;15087.21;3392.00;6196.06;0.00;0.00;15087.21;0.00;4018.00
13.00;0.40;3.89;18.72;9.00;16464.87;2142.00;4494.66;0.00;0.00;16464.87;0.00;7633.00
14.00;0.65;4.04;18.65;17.00;19093.23;3944.00;2288.26;0.00;0.00;19093.23;0.00;3115.00
15.00;0.55;4.07;18.68;11.00;20157.55;2354.00;9.00;0.00;0.00;20157.55;0.00;3561.00
16.00;0.75;4.02;18.60;14.00;22903.47;3164.00;0.00;0.00;0.00;22903.47;0.00;2792.00
17.00;0.90;3.84;18.66;14.00;23484.48;3024.00;0.00;0.00;0.00;23484.48;0.00;5178.00
18.00;1.00;3.74;18.72;12.00;24045.12;2976.00;0.00;0.00;0.00;24045.12;0.00;5493.00
19.00;1.00;3.44;18.79;18.00;24469.67;3852.00;0.00;0.00;0.00;24469.67;0.00;5373.00
20.00;1.00;3.23;18.89;9.00;24491.30;2178.00;0.00;0.00;0.00;24491.30;0.00;4708.00
21.00;1.00;3.10;18.90;16.00;25810.64;3936.00;0.00;0.00;0.00;25810.64;0.00;5132.00
