datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;22.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;298.00
1.00;1.00;4.00;21.64;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;518.00
2.00;1.00;4.11;21.29;6.00;9760.53;960.00;0.00;0.00;0.00;9760.53;0.00;769.00
3.00;1.00;4.14;21.25;4.00;12891.73;640.00;0.00;0.00;0.00;12891.73;0.00;1479.00
4.00;1.00;4.08;21.28;6.00;14301.55;960.00;0.00;0.00;0.00;14301.55;0.00;1455.00
5.00;1.00;4.04;21.36;5.00;14714.27;800.00;0.00;0.00;0.00;14714.27;0.00;222.00
6.00;1.00;4.01;21.45;2.00;15027.19;320.00;0.00;0.00;0.00;15027.19;0.00;169.00
7.00;1.00;4.06;21.53;6.00;15490.06;1416.00;1939.87;0.00;0.00;15490.06;0.00;208.00
8.00;1.00;3.80;21.70;3.00;13869.04;654.00;4248.77;0.00;0.00;13869.04;0.00;236.00
9.00;1.00;4.23;21.86;6.00;12475.99;1464.00;7173.59;0.00;0.00;12475.99;0.00;207.00
10.00;0.83;4.66;22.10;5.00;9434.10;1210.00;8760.09;0.00;0.00;9434.10;0.00;213.00
11.00;0.83;5.24;22.29;5.00;3773.64;0.00;0.00;0.00;0.00;3773.64;0.00;227.00
12.00;0.83;4.18;22.06;5.00;1509.46;0.00;0.00;0.00;0.00;1509.46;0.00;205.00
13.00;0.83;3.89;21.74;2.00;603.78;0.00;0.00;0.00;0.00;603.78;0.00;221.00
14.00;0.17;4.04;21.40;5.00;2451.05;1130.00;2653.14;0.00;0.00;2451.05;0.00;314.00
15.00;0.83;4.07;21.23;3.00;8351.56;672.00;8.65;0.00;0.00;8351.56;0.00;979.00
16.00;0.67;4.02;21.14;4.00;12485.98;816.00;0.00;0.00;0.00;12485.98;0.00;1297.00
17.00;0.67;3.84;21.17;4.00;14039.47;848.00;0.00;0.00;0.00;14039.47;0.00;2167.00
18.00;1.00;3.74;21.24;3.00;14731.53;708.00;0.00;0.00;0.00;14731.53;0.00;1870.00
19.00;1.00;3.44;21.32;5.00;15167.75;1220.00;0.00;0.00;0.00;15167.75;0.00;1546.00
20.00;1.00;3.23;21.42;4.00;15199.35;800.00;0.00;0.00;0.00;15199.35;0.00;2201.00
