datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;18.00;15.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1996.00
1.00;1.00;4.00;17.43;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2335.00
2.00;1.00;4.11;16.89;17.00;63047.03;2720.00;0.00;0.00;0.00;63047.03;0.00;2635.00
3.00;1.00;4.14;16.77;10.00;84058.36;1600.00;0.00;0.00;0.00;84058.36;0.00;1371.00
4.00;1.00;4.08;16.79;13.00;92539.70;2080.00;0.00;0.00;0.00;92539.70;0.00;2425.00
5.00;1.00;4.04;16.85;14.00;95935.15;2240.00;0.00;0.00;0.00;95935.15;0.00;1254.00
6.00;1.00;4.01;16.94;12.00;97612.92;1920.00;0.00;0.00;0.00;97612.92;0.00;1215.00
7.00;0.89;4.06;17.02;15.00;98923.09;3600.00;22088.65;0.00;0.00;98923.09;0.00;1580.00
8.00;0.83;3.80;17.26;7.00;85359.12;1568.00;32243.89;0.00;0.00;85359.12;0.00;2387.00
9.00;0.78;4.23;17.45;15.00;77000.62;3450.00;42993.10;0.00;0.00;77000.62;0.00;2825.00
10.00;0.61;4.66;17.67;12.00;65115.15;2712.00;42249.38;0.00;0.00;65115.15;0.00;3862.00
11.00;0.72;5.24;17.82;12.00;60441.13;2976.00;32888.94;0.00;0.00;60441.13;0.00;6323.00
12.00;0.50;4.18;17.90;16.00;47400.16;3584.00;23420.34;0.00;0.00;47400.16;0.00;3966.00
13.00;0.56;3.89;17.80;10.00;45808.55;2080.00;18145.23;0.00;0.00;45808.55;0.00;4565.00
14.00;0.72;4.04;17.64;16.00;63734.45;3456.00;10373.02;0.00;0.00;63734.45;0.00;5177.00
15.00;0.89;4.07;17.56;10.00;80902.99;2160.00;56.77;0.00;0.00;80902.99;0.00;4470.00
16.00;0.89;4.02;17.53;15.00;94319.90;3660.00;0.00;0.00;0.00;94319.90;0.00;4881.00
17.00;1.00;3.84;17.58;12.00;98859.47;2424.00;0.00;0.00;0.00;98859.47;0.00;7704.00
18.00;1.00;3.74;17.65;10.00;102345.05;2380.00;0.00;0.00;0.00;102345.05;0.00;9357.00
19.00;1.00;3.44;17.72;16.00;104445.72;3712.00;0.00;0.00;0.00;104445.72;0.00;8644.00
20.00;1.00;3.23;17.81;10.00;105994.59;2180.00;0.00;0.00;0.00;105994.59;0.00;7024.00
21.00;1.00;3.10;17.88;14.00;108678.06;2996.00;0.00;0.00;0.00;108678.06;0.00;6121.00
22.00;1.00;2.65;17.97;11.00;110048.20;2574.00;0.00;0.00;0.00;110048.20;0.00;5006.00
23.00;1.00;2.13;18.04;9.00;112981.42;2034.00;0.00;0.00;0.00;112981.42;0.00;3788.00
24.00;1.00;1.95;18.10;16.00;116825.65;2560.00;0.00;0.00;0.00;116825.65;0.00;3032.00
25.00;1.00;1.76;18.18;11.00;119008.03;1760.00;0.00;0.00;0.00;119008.03;0.00;3331.00
26.00;1.00;1.61;18.25;16.00;121438.70;2560.00;0.00;0.00;0.00;121438.70;0.00;2179.00
27.00;1.00;1.46;18.34;9.00;48575.48;0.00;0.00;0.00;0.00;48575.48;0.00;1404.00
28.00;1.00;1.43;17.95;14.00;96123.46;2240.00;0.00;0.00;0.00;96123.46;0.00;1582.00
29.00;1.00;1.39;17.89;13.00;107229.29;2080.00;0.00;0.00;0.00;107229.29;0.00;2031.00
30.00;1.00;1.30;17.89;11.00;116854.54;1760.00;0.00;0.00;0.00;116854.54;0.00;1553.00
31.00;1.00;1.13;17.94;14.00;121230.24;2884.00;26211.45;0.00;0.00;121230.24;0.00;2253.00
32.00;1.00;1.09;18.18;7.00;103153.58;1652.00;34498.65;0.00;0.00;103153.58;0.00;2997.00
33.00;1.00;1.20;18.35;13.00;41261.43;0.00;0.00;0.00;0.00;41261.43;0.00;2759.00
34.00;1.00;1.21;17.91;11.00;16504.57;0.00;0.00;192762.29;3.07;209266.86;0.00;5452.00
35.00;1.00;1.25;17.33;12.00;82048.04;2784.00;26357.51;0.00;0.00;82048.04;0.00;5845.00
36.00;1.00;1.31;17.36;13.00;88872.85;3068.00;17091.43;0.00;0.00;88872.85;0.00;5076.00
37.00;1.00;1.28;17.38;8.00;96871.47;1920.00;12260.58;0.00;0.00;96871.47;0.00;4924.00
38.00;1.00;1.16;17.41;15.00;103871.49;3090.00;8830.93;0.00;0.00;103871.49;0.00;4385.00
39.00;1.00;0.92;17.46;9.00;108618.26;2250.00;67.67;0.00;0.00;108618.26;0.00;3505.00
40.00;1.00;0.82;17.47;14.00;117422.34;3500.00;0.00;0.00;0.00;117422.34;0.00;4333.00
41.00;1.00;0.74;17.54;13.00;120672.93;2964.00;0.00;0.00;0.00;120672.93;0.00;3593.00
42.00;1.00;0.81;17.62;11.00;122871.43;2266.00;0.00;0.00;0.00;122871.43;0.00;5694.00
43.00;1.00;0.75;17.70;16.00;124188.19;4000.00;0.00;0.00;0.00;124188.19;0.00;8410.00
44.00;1.00;0.94;17.80;9.00;124263.25;1998.00;0.00;0.00;0.00;124263.25;0.00;8249.00
45.00;1.00;0.91;17.89;15.00;125159.90;3450.00;0.00;0.00;0.00;125159.90;0.00;7224.00
46.00;1.00;1.04;17.99;10.00;125131.88;2140.00;0.00;0.00;0.00;125131.88;0.00;6081.00
47.00;1.00;1.19;18.09;12.00;125779.12;2760.00;0.00;0.00;0.00;125779.12;0.00;3476.00
48.00;1.00;0.98;18.19;15.00;125419.85;2400.00;0.00;0.00;0.00;125419.85;0.00;3120.00
49.00;1.00;0.98;18.28;8.00;126762.74;1280.00;0.00;0.00;0.00;126762.74;0.00;4561.00
50.00;1.00;0.93;18.36;14.00;50705.10;0.00;0.00;0.00;0.00;50705.10;0.00;1867.00
51.00;1.00;0.94;17.97;10.00;20282.04;0.00;0.00;0.00;0.00;20282.04;0.00;1691.00
52.00;1.00;0.94;17.40;11.00;78875.84;1760.00;0.00;0.00;0.00;78875.84;0.00;1669.00
53.00;1.00;0.99;17.23;12.00;105562.29;1920.00;0.00;0.00;0.00;105562.29;0.00;1500.00
54.00;1.00;0.92;17.23;9.00;115263.83;1440.00;0.00;0.00;0.00;115263.83;0.00;1542.00
55.00;1.00;1.34;17.29;16.00;119694.72;3296.00;9606.78;0.00;0.00;119694.72;0.00;1622.00
56.00;1.00;1.69;17.45;10.00;113142.89;2180.00;14978.06;0.00;0.00;113142.89;0.00;3522.00
57.00;1.00;2.48;17.61;15.00;107264.08;3660.00;23003.02;0.00;0.00;107264.08;0.00;4527.00
58.00;1.00;3.39;17.82;11.00;96696.26;2244.00;24447.37;0.00;0.00;96696.26;0.00;3528.00
59.00;1.00;3.82;17.99;11.00;89681.41;2530.00;20971.93;0.00;0.00;89681.41;0.00;4708.00
60.00;1.00;3.68;18.11;14.00;78648.10;3360.00;13001.94;0.00;0.00;78648.10;0.00;10058.00
61.00;1.00;2.75;18.11;9.00;31459.24;0.00;0.00;0.00;0.00;31459.24;0.00;8094.00
62.00;1.00;3.29;17.68;15.00;12583.70;0.00;0.00;0.00;0.00;12583.70;0.00;4273.00
63.00;1.00;3.03;17.18;7.00;71899.50;1498.00;66.09;0.00;0.00;71899.50;0.00;4028.00
64.00;1.00;2.32;17.06;11.00;93724.81;2508.00;0.00;0.00;0.00;93724.81;0.00;6223.00
65.00;1.00;1.37;17.05;9.00;104206.36;2124.00;0.00;0.00;0.00;104206.36;0.00;5584.00
66.00;1.00;0.87;17.07;8.00;112364.51;1808.00;0.00;0.00;0.00;112364.51;0.00;8320.00
