datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;18.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;229.00
1.00;1.00;4.00;17.70;1.00;2846.68;160.00;0.00;0.00;0.00;2846.68;0.00;75.00
2.00;1.00;4.11;17.66;2.00;3830.95;320.00;0.00;0.00;0.00;3830.95;0.00;58.00
3.00;1.00;4.14;17.72;1.00;4106.48;160.00;0.00;0.00;0.00;4106.48;0.00;188.00
4.00;1.00;4.08;17.79;2.00;4316.51;320.00;0.00;0.00;0.00;4316.51;0.00;729.00
5.00;1.00;4.04;17.89;2.00;4324.28;320.00;0.00;0.00;0.00;4324.28;0.00;864.00
6.00;1.00;4.01;17.99;1.00;4348.39;160.00;0.00;0.00;0.00;4348.39;0.00;243.00
7.00;1.00;4.06;18.07;1.00;3859.47;208.00;392.86;0.00;0.00;3859.47;0.00;363.00
8.00;0.50;3.80;18.15;1.00;1543.79;0.00;0.00;7425.48;0.12;8969.27;0.00;145.00
9.00;0.50;4.23;17.97;1.00;617.52;0.00;0.00;0.00;0.00;617.52;0.00;159.00
10.00;1.00;4.66;17.73;1.00;2544.66;234.00;1170.56;0.00;0.00;2544.66;0.00;141.00
11.00;1.00;5.24;17.78;1.00;2867.89;242.00;1063.03;0.00;0.00;2867.89;0.00;290.00
12.00;1.00;4.18;17.87;2.00;2976.14;408.00;933.90;0.00;0.00;2976.14;0.00;876.00
13.00;0.50;3.89;17.94;1.00;2296.82;204.00;673.13;0.00;0.00;2296.82;0.00;512.00
14.00;0.00;4.04;17.91;2.00;918.73;428.00;338.58;0.00;0.00;918.73;0.00;231.00
15.00;0.50;4.07;17.75;2.00;1517.65;428.00;1.19;0.00;0.00;1517.65;0.00;243.00
16.00;0.50;4.02;17.63;1.00;2391.22;200.00;0.00;0.00;0.00;2391.22;0.00;342.00
17.00;1.00;3.84;17.55;1.00;3609.73;226.00;0.00;0.00;0.00;3609.73;0.00;338.00
18.00;1.00;3.74;17.58;1.00;4098.02;204.00;0.00;0.00;0.00;4098.02;0.00;464.00
19.00;1.00;3.44;17.65;2.00;4327.51;500.00;0.00;0.00;0.00;4327.51;0.00;683.00
20.00;1.00;3.23;17.76;1.00;4297.79;246.00;0.00;0.00;0.00;4297.79;0.00;655.00
21.00;1.00;3.10;17.83;2.00;4485.17;480.00;0.00;0.00;0.00;4485.17;0.00;480.00
22.00;1.00;2.65;17.93;2.00;4449.98;500.00;0.00;0.00;0.00;4449.98;0.00;564.00
23.00;1.00;2.13;18.03;2.00;4262.76;400.00;0.00;0.00;0.00;4262.76;0.00;248.00
