datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;20.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;61.00
1.00;1.00;4.00;19.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00
2.00;1.00;4.11;19.60;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;57.00
3.00;1.00;4.14;19.41;2.00;4556.77;320.00;0.00;0.00;0.00;4556.77;0.00;49.00
4.00;1.00;4.08;19.41;1.00;1822.71;0.00;0.00;0.00;0.00;1822.71;0.00;50.00
5.00;1.00;4.04;19.29;0.00;729.08;0.00;0.00;0.00;0.00;729.08;0.00;103.00
6.00;1.00;4.01;19.13;0.00;4799.97;0.00;0.00;0.00;0.00;4799.97;0.00;85.00
7.00;1.00;4.06;19.13;2.00;6402.97;492.00;1274.47;0.00;0.00;6402.97;0.00;50.00
8.00;0.50;3.80;19.25;1.00;5975.45;214.00;2219.87;0.00;0.00;5975.45;0.00;128.00
9.00;1.00;4.23;19.39;2.00;5477.27;476.00;3373.69;0.00;0.00;5477.27;0.00;178.00
10.00;0.50;4.66;19.56;2.00;4371.21;480.00;3798.77;0.00;0.00;4371.21;0.00;248.00
11.00;0.00;5.24;19.71;2.00;1748.48;496.00;3450.03;0.00;0.00;1748.48;0.00;217.00
12.00;0.00;4.18;19.75;1.00;699.39;242.00;3031.15;0.00;0.00;699.39;0.00;188.00
13.00;0.00;3.89;19.71;0.00;279.76;0.00;2184.38;0.00;0.00;279.76;0.00;170.00
14.00;0.00;4.04;19.60;2.00;111.90;456.00;1098.77;0.00;0.00;111.90;0.00;178.00
15.00;1.00;4.07;19.47;1.00;3681.16;214.00;3.87;0.00;0.00;3681.16;0.00;140.00
16.00;1.00;4.02;19.43;1.00;5880.20;208.00;0.00;14083.03;0.22;19963.24;0.00;114.00
17.00;1.00;3.84;19.48;2.00;6766.81;480.00;0.00;0.00;0.00;6766.81;0.00;114.00
18.00;1.00;3.74;19.56;2.00;7001.49;448.00;0.00;0.00;0.00;7001.49;0.00;304.00
19.00;1.00;3.44;19.65;1.00;7151.71;230.00;0.00;0.00;0.00;7151.71;0.00;234.00
20.00;1.00;3.23;19.74;0.00;7418.44;0.00;0.00;0.00;0.00;7418.44;0.00;395.00
21.00;1.00;3.10;19.82;1.00;7718.73;222.00;0.00;0.00;0.00;7718.73;0.00;410.00
22.00;1.00;2.65;19.91;1.00;7745.58;222.00;0.00;0.00;0.00;7745.58;0.00;268.00
23.00;1.00;2.13;20.01;1.00;7638.11;222.00;0.00;0.00;0.00;7638.11;0.00;134.00
24.00;1.00;1.95;20.09;2.00;3055.25;0.00;0.00;0.00;0.00;3055.25;0.00;232.00
25.00;1.00;1.76;19.98;1.00;1222.10;0.00;0.00;0.00;0.00;1222.10;0.00;154.00
26.00;1.00;1.61;19.80;2.00;4320.54;320.00;0.00;0.00;0.00;4320.54;0.00;171.00
27.00;1.00;1.46;19.75;1.00;1728.21;0.00;0.00;0.00;0.00;1728.21;0.00;62.00
28.00;1.00;1.43;19.59;1.00;5788.31;160.00;0.00;0.00;0.00;5788.31;0.00;10.00
29.00;1.00;1.39;19.60;2.00;7291.45;320.00;0.00;0.00;0.00;7291.45;0.00;83.00
30.00;1.00;1.30;19.66;1.00;7806.09;160.00;0.00;0.00;0.00;7806.09;0.00;70.00
31.00;1.00;1.13;19.74;2.00;8136.81;424.00;1462.76;0.00;0.00;8136.81;0.00;74.00
32.00;1.00;1.09;19.90;1.00;7281.60;238.00;2317.16;0.00;0.00;7281.60;0.00;95.00
33.00;1.00;1.20;20.04;2.00;6576.27;436.00;3080.76;0.00;0.00;6576.27;0.00;136.00
34.00;1.00;1.21;20.20;1.00;2630.51;0.00;0.00;0.00;0.00;2630.51;0.00;293.00
35.00;1.00;1.25;20.06;1.00;1052.20;0.00;0.00;0.00;0.00;1052.20;0.00;248.00
36.00;1.00;1.31;19.87;2.00;420.88;0.00;0.00;0.00;0.00;420.88;0.00;321.00
37.00;1.00;1.28;19.66;2.00;5316.69;448.00;1466.62;0.00;0.00;5316.69;0.00;299.00
38.00;1.00;1.16;19.71;2.00;6091.72;408.00;945.77;0.00;0.00;6091.72;0.00;111.00
39.00;1.00;0.92;19.76;1.00;6771.26;242.00;4.61;0.00;0.00;6771.26;0.00;55.00
40.00;1.00;0.82;19.80;2.00;7764.09;472.00;0.00;0.00;0.00;7764.09;0.00;27.00
41.00;1.00;0.74;19.88;2.00;8052.42;424.00;0.00;0.00;0.00;8052.42;0.00;1783.00
42.00;1.00;0.81;19.97;2.00;8227.52;492.00;0.00;0.00;0.00;8227.52;0.00;469.00
43.00;1.00;0.75;20.07;1.00;7156.20;212.00;0.00;0.00;0.00;7156.20;0.00;131.00
44.00;1.00;0.94;20.11;0.00;2862.48;0.00;0.00;19683.39;0.31;22545.86;0.00;179.00
45.00;1.00;0.91;19.99;1.00;1144.99;0.00;0.00;0.00;0.00;1144.99;0.00;243.00
46.00;1.00;1.04;19.79;1.00;4381.10;214.00;0.00;0.00;0.00;4381.10;0.00;179.00
47.00;1.00;1.19;19.74;2.00;1752.44;0.00;0.00;0.00;0.00;1752.44;0.00;52.00
48.00;1.00;0.98;19.57;2.00;700.98;0.00;0.00;0.00;0.00;700.98;0.00;70.00
49.00;1.00;0.98;19.37;1.00;5436.55;160.00;0.00;0.00;0.00;5436.55;0.00;56.00
50.00;1.00;0.93;19.36;2.00;2174.62;0.00;0.00;0.00;0.00;2174.62;0.00;104.00
51.00;1.00;0.94;19.21;1.00;869.85;0.00;0.00;0.00;0.00;869.85;0.00;148.00
52.00;1.00;0.94;19.02;1.00;347.94;0.00;0.00;0.00;0.00;347.94;0.00;18.00
53.00;1.00;0.99;18.81;1.00;139.18;0.00;0.00;0.00;0.00;139.18;0.00;59.00
54.00;1.00;0.92;18.59;1.00;5061.81;160.00;0.00;0.00;0.00;5061.81;0.00;25.00
55.00;1.00;1.34;18.58;2.00;6905.76;456.00;562.46;0.00;0.00;6905.76;0.00;63.00
56.00;1.00;1.69;18.67;1.00;7043.56;208.00;1040.60;0.00;0.00;7043.56;0.00;35.00
57.00;1.00;2.48;18.78;2.00;6911.58;496.00;1807.71;0.00;0.00;6911.58;0.00;166.00
58.00;1.00;3.39;18.93;1.00;6093.14;212.00;2182.39;0.00;0.00;6093.14;0.00;178.00
59.00;1.00;3.82;19.06;1.00;5565.49;250.00;2167.69;0.00;0.00;5565.49;0.00;2241.00
60.00;1.00;3.68;19.18;2.00;5282.05;480.00;1600.08;0.00;0.00;5282.05;0.00;852.00
61.00;1.00;2.75;19.27;1.00;5421.94;244.00;1547.07;0.00;0.00;5421.94;0.00;1298.00
62.00;1.00;3.29;19.34;2.00;5848.00;488.00;1137.61;0.00;0.00;5848.00;0.00;289.00
63.00;1.00;3.03;19.43;1.00;6028.51;242.00;4.50;0.00;0.00;6028.51;0.00;450.00
64.00;1.00;2.32;19.47;2.00;6995.89;420.00;0.00;0.00;0.00;6995.89;0.00;174.00
65.00;1.00;1.37;19.54;2.00;7422.85;476.00;0.00;0.00;0.00;7422.85;0.00;199.00
66.00;1.00;0.87;19.62;2.00;7757.64;452.00;0.00;0.00;0.00;7757.64;0.00;202.00
67.00;1.00;0.59;19.70;2.00;8017.86;428.00;0.00;0.00;0.00;8017.86;0.00;391.00
68.00;1.00;0.33;19.79;0.00;8205.76;0.00;0.00;0.00;0.00;8205.76;0.00;358.00
69.00;1.00;-0.21;19.87;1.00;8604.74;226.00;0.00;0.00;0.00;8604.74;0.00;430.00
70.00;1.00;-0.56;19.96;1.00;8748.41;208.00;0.00;0.00;0.00;8748.41;0.00;71.00
