datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;18.00;102.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11475.00
1.00;1.00;4.00;17.51;68.00;67423.03;10880.00;0.00;0.00;0.00;67423.03;0.00;5280.00
2.00;1.00;4.11;17.45;103.00;85574.91;16480.00;0.00;0.00;0.00;85574.91;0.00;5932.00
3.00;1.00;4.14;17.52;63.00;88812.44;10080.00;0.00;0.00;0.00;88812.44;0.00;5904.00
4.00;1.00;4.08;17.57;90.00;94088.84;14400.00;0.00;0.00;0.00;94088.84;0.00;7833.00
5.00;1.00;4.04;17.67;87.00;94058.99;13920.00;0.00;0.00;0.00;94058.99;0.00;8961.00
6.00;1.00;4.01;17.77;69.00;94891.00;11040.00;0.00;0.00;0.00;94891.00;0.00;11494.00
7.00;0.95;4.06;17.84;106.00;97439.57;22896.00;20486.87;0.00;0.00;97439.57;0.00;5413.00
8.00;0.83;3.80;18.10;60.00;77727.30;14400.00;29905.94;350808.51;5.59;428535.81;0.00;9408.00
9.00;0.78;4.23;18.25;101.00;31090.92;0.00;0.00;0.00;0.00;31090.92;0.00;12752.00
10.00;0.62;4.66;17.92;80.00;12436.37;0.00;0.00;0.00;0.00;12436.37;0.00;9740.00
11.00;0.62;5.24;17.52;80.00;42964.51;16960.00;30505.06;0.00;0.00;42964.51;0.00;16329.00
12.00;0.54;4.18;17.57;101.00;48948.95;22422.00;21723.15;0.00;0.00;48948.95;0.00;20956.00
13.00;0.55;3.89;17.59;66.00;57744.17;14652.00;16828.41;0.00;0.00;57744.17;0.00;21426.00
14.00;0.75;4.04;17.59;109.00;70125.81;24416.00;9620.32;0.00;0.00;70125.81;0.00;20839.00
15.00;0.82;4.07;17.66;69.00;72904.29;14766.00;52.65;0.00;0.00;72904.29;0.00;15774.00
16.00;0.82;4.02;17.65;91.00;85725.91;18200.00;0.00;0.00;0.00;85725.91;0.00;14486.00
17.00;0.91;3.84;17.72;83.00;88960.63;20086.00;0.00;0.00;0.00;88960.63;0.00;17450.00
18.00;1.00;3.74;17.81;72.00;90125.75;16128.00;0.00;0.00;0.00;90125.75;0.00;27050.00
19.00;1.00;3.44;17.88;110.00;93749.92;25080.00;0.00;0.00;0.00;93749.92;0.00;27854.00
20.00;1.00;3.23;18.00;64.00;91300.62;16000.00;0.00;0.00;0.00;91300.62;0.00;28337.00
21.00;1.00;3.10;18.05;105.00;85764.54;22470.00;0.00;0.00;0.00;85764.54;0.00;20607.00
22.00;1.00;2.65;18.10;78.00;34305.82;0.00;0.00;0.00;0.00;34305.82;0.00;16227.00
23.00;1.00;2.13;17.74;81.00;86554.91;17820.00;0.00;0.00;0.00;86554.91;0.00;12178.00
24.00;1.00;1.95;17.74;102.00;97411.60;16320.00;0.00;0.00;0.00;97411.60;0.00;9322.00
25.00;1.00;1.76;17.79;67.00;103394.79;10720.00;0.00;0.00;0.00;103394.79;0.00;8008.00
26.00;1.00;1.61;17.83;105.00;110109.39;16800.00;0.00;0.00;0.00;110109.39;0.00;3882.00
27.00;1.00;1.46;17.93;61.00;109881.99;9760.00;0.00;0.00;0.00;109881.99;0.00;5750.00
28.00;1.00;1.43;17.99;91.00;115016.09;14560.00;0.00;0.00;0.00;115016.09;0.00;4342.00
29.00;1.00;1.39;18.09;87.00;104531.55;13920.00;0.00;0.00;0.00;104531.55;0.00;5626.00
30.00;1.00;1.30;18.13;76.00;41812.62;0.00;0.00;0.00;0.00;41812.62;0.00;6814.00
31.00;1.00;1.13;17.76;111.00;16725.05;0.00;0.00;0.00;0.00;16725.05;0.00;6481.00
32.00;1.00;1.09;17.27;69.00;84256.80;14214.00;31997.16;0.00;0.00;84256.80;0.00;16537.00
33.00;1.00;1.20;17.39;104.00;81742.39;24336.00;37343.69;0.00;0.00;81742.39;0.00;12508.00
34.00;1.00;1.21;17.58;74.00;71487.36;16576.00;32628.87;0.00;0.00;71487.36;0.00;13681.00
35.00;1.00;1.25;17.65;81.00;75613.80;17334.00;24446.95;0.00;0.00;75613.80;0.00;23166.00
36.00;1.00;1.31;17.69;101.00;81793.21;20402.00;15852.74;0.00;0.00;81793.21;0.00;26601.00
37.00;1.00;1.28;17.74;65.00;87520.47;14950.00;11370.84;0.00;0.00;87520.47;0.00;17588.00
38.00;1.00;1.16;17.77;104.00;96110.01;24544.00;8190.12;0.00;0.00;96110.01;0.00;17271.00
39.00;1.00;0.92;17.87;59.00;96274.82;14278.00;62.76;0.00;0.00;96274.82;0.00;15712.00
40.00;1.00;0.82;17.86;90.00;108711.38;19800.00;0.00;0.00;0.00;108711.38;0.00;17215.00
41.00;1.00;0.74;17.94;88.00;110772.92;21296.00;0.00;0.00;0.00;110772.92;0.00;20165.00
42.00;1.00;0.81;18.03;73.00;106942.16;14746.00;0.00;0.00;0.00;106942.16;0.00;25916.00
43.00;1.00;0.75;18.07;110.00;42776.86;0.00;0.00;0.00;0.00;42776.86;0.00;23596.00
44.00;1.00;0.94;17.69;59.00;17110.75;0.00;0.00;0.00;0.00;17110.75;0.00;22404.00
45.00;1.00;0.91;17.20;104.00;84901.13;25168.00;0.00;0.00;0.00;84901.13;0.00;21766.00
46.00;1.00;1.04;17.21;82.00;95070.09;19680.00;0.00;0.00;0.00;95070.09;0.00;14097.00
47.00;1.00;1.19;17.25;86.00;101945.90;21328.00;0.00;0.00;0.00;101945.90;0.00;12745.00
48.00;1.00;0.98;17.34;102.00;103246.23;16320.00;0.00;0.00;0.00;103246.23;0.00;11231.00
49.00;1.00;0.98;17.40;66.00;107986.73;10560.00;0.00;0.00;0.00;107986.73;0.00;8080.00
50.00;1.00;0.93;17.45;111.00;113556.53;17760.00;0.00;0.00;0.00;113556.53;0.00;6756.00
51.00;1.00;0.94;17.56;66.00;111858.06;10560.00;0.00;0.00;0.00;111858.06;0.00;4494.00
52.00;1.00;0.94;17.63;94.00;115932.72;15040.00;0.00;0.00;0.00;115932.72;0.00;3485.00
