datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;20.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;335.00
1.00;1.00;4.00;19.67;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;576.00
2.00;1.00;4.11;19.36;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;349.00
3.00;1.00;4.14;19.05;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;400.00
4.00;1.00;4.08;18.74;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;317.00
5.00;1.00;4.04;18.45;5.00;8187.46;800.00;0.00;0.00;0.00;8187.46;0.00;242.00
6.00;1.00;4.01;18.42;4.00;10874.54;640.00;0.00;0.00;0.00;10874.54;0.00;603.00
7.00;1.00;4.06;18.46;8.00;12045.13;1824.00;3705.46;0.00;0.00;12045.13;0.00;1356.00
8.00;0.50;3.80;18.68;4.00;9579.77;848.00;5409.30;0.00;0.00;9579.77;0.00;634.00
9.00;1.00;4.23;18.84;7.00;8353.89;1680.00;7212.94;0.00;0.00;8353.89;0.00;1029.00
10.00;0.75;4.66;19.04;5.00;6169.83;1020.00;7088.55;42103.06;0.67;48272.89;0.00;2625.00
11.00;0.62;5.24;19.17;6.00;5675.23;1476.00;5518.43;0.00;0.00;5675.23;0.00;4682.00
12.00;0.62;4.18;19.25;8.00;5952.57;1856.00;3930.10;0.00;0.00;5952.57;0.00;1319.00
13.00;0.38;3.89;19.29;5.00;7268.10;1230.00;3042.84;0.00;0.00;7268.10;0.00;2059.00
14.00;0.88;4.04;19.31;7.00;8840.72;1666.00;1739.57;0.00;0.00;8840.72;0.00;1715.00
15.00;0.75;4.07;19.36;6.00;9936.36;1428.00;9.52;0.00;0.00;9936.36;0.00;726.00
16.00;0.62;4.02;19.38;6.00;11562.28;1344.00;0.00;0.00;0.00;11562.28;0.00;1103.00
17.00;1.00;3.84;19.45;6.00;12297.00;1212.00;0.00;0.00;0.00;12297.00;0.00;2000.00
18.00;1.00;3.74;19.52;5.00;12772.41;1030.00;0.00;0.00;0.00;12772.41;0.00;1504.00
19.00;1.00;3.44;19.60;8.00;13148.69;1952.00;0.00;0.00;0.00;13148.69;0.00;2023.00
20.00;1.00;3.23;19.72;5.00;12906.35;1050.00;0.00;0.00;0.00;12906.35;0.00;2638.00
21.00;1.00;3.10;19.79;7.00;13482.86;1428.00;0.00;0.00;0.00;13482.86;0.00;3501.00
22.00;1.00;2.65;19.88;5.00;13569.33;1040.00;0.00;0.00;0.00;13569.33;0.00;1784.00
23.00;1.00;2.13;19.96;5.00;5427.73;0.00;0.00;0.00;0.00;5427.73;0.00;534.00
