datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;20.00;31.00;0.00;0.00;0.00;179170.77;2.85;179170.77;0.00;4161.00
1.00;1.00;4.00;19.47;19.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2708.00
2.00;1.00;4.11;18.97;34.00;52381.12;5440.00;0.00;0.00;0.00;52381.12;0.00;4813.00
3.00;1.00;4.14;18.88;20.00;62449.93;3200.00;0.00;0.00;0.00;62449.93;0.00;3221.00
4.00;1.00;4.08;18.86;31.00;73366.99;4960.00;0.00;0.00;0.00;73366.99;0.00;2980.00
5.00;1.00;4.04;18.92;24.00;76772.62;3840.00;0.00;0.00;0.00;76772.62;0.00;4913.00
6.00;1.00;4.01;18.99;17.00;79089.69;2720.00;0.00;0.00;0.00;79089.69;0.00;3210.00
7.00;0.95;4.06;19.07;32.00;80979.89;7040.00;15554.24;0.00;0.00;80979.89;0.00;6936.00
8.00;0.76;3.80;19.30;19.00;69910.84;4142.00;22705.16;0.00;0.00;69910.84;0.00;8383.00
9.00;0.63;4.23;19.46;32.00;64286.86;7232.00;30274.25;0.00;0.00;64286.86;0.00;6095.00
10.00;0.61;4.66;19.67;21.00;54897.95;4494.00;29750.32;0.00;0.00;54897.95;0.00;7909.00
11.00;0.63;5.24;19.80;24.00;52487.35;4896.00;23158.86;0.00;0.00;52487.35;0.00;13170.00
12.00;0.58;4.18;19.88;31.00;45134.68;7626.00;16491.27;0.00;0.00;45134.68;0.00;16507.00
13.00;0.61;3.89;19.85;20.00;42325.72;4440.00;12778.27;0.00;0.00;42325.72;0.00;11056.00
14.00;0.74;4.04;19.74;32.00;52151.11;6784.00;7304.84;0.00;0.00;52151.11;0.00;5210.00
15.00;0.66;4.07;19.69;17.00;59231.47;3604.00;39.98;0.00;0.00;59231.47;0.00;5400.00
16.00;0.76;4.02;19.61;28.00;74285.64;5992.00;0.00;0.00;0.00;74285.64;0.00;7974.00
17.00;0.92;3.84;19.66;27.00;78820.37;6156.00;0.00;0.00;0.00;78820.37;0.00;11601.00
18.00;1.00;3.74;19.73;22.00;81180.25;5280.00;0.00;0.00;0.00;81180.25;0.00;6625.00
19.00;1.00;3.44;19.81;32.00;83157.98;7168.00;0.00;0.00;0.00;83157.98;0.00;8670.00
20.00;1.00;3.23;19.90;21.00;83887.36;4914.00;0.00;0.00;0.00;83887.36;0.00;10471.00
21.00;1.00;3.10;19.97;31.00;86194.68;6944.00;0.00;0.00;0.00;86194.68;0.00;9375.00
22.00;1.00;2.65;20.07;27.00;80293.92;5562.00;0.00;0.00;0.00;80293.92;0.00;6281.00
23.00;1.00;2.13;20.09;26.00;32117.57;0.00;0.00;0.00;0.00;32117.57;0.00;4075.00
24.00;1.00;1.95;19.73;28.00;12847.03;0.00;0.00;0.00;0.00;12847.03;0.00;3912.00
25.00;1.00;1.76;19.24;19.00;5138.81;0.00;0.00;0.00;0.00;5138.81;0.00;3607.00
26.00;1.00;1.61;18.70;31.00;60111.09;4960.00;0.00;0.00;0.00;60111.09;0.00;2682.00
27.00;1.00;1.46;18.60;19.00;78015.17;3040.00;0.00;0.00;0.00;78015.17;0.00;4375.00
28.00;1.00;1.43;18.60;29.00;86448.84;4640.00;0.00;0.00;0.00;86448.84;0.00;3249.00
29.00;1.00;1.39;18.67;28.00;88958.34;4480.00;0.00;0.00;0.00;88958.34;0.00;2022.00
30.00;1.00;1.30;18.75;24.00;90385.64;3840.00;0.00;0.00;0.00;90385.64;0.00;4548.00
31.00;1.00;1.13;18.84;33.00;91809.05;7326.00;18457.43;0.00;0.00;91809.05;0.00;4685.00
32.00;1.00;1.09;19.07;20.00;79935.30;4880.00;24292.92;173188.14;2.76;253123.44;0.00;3988.00
33.00;1.00;1.20;19.24;32.00;73937.94;7104.00;28351.75;0.00;0.00;73937.94;0.00;3771.00
34.00;1.00;1.21;19.41;22.00;67925.59;5500.00;24771.84;0.00;0.00;67925.59;0.00;7331.00
35.00;1.00;1.25;19.50;27.00;69101.18;6588.00;18559.80;0.00;0.00;69101.18;0.00;6391.00
36.00;1.00;1.31;19.56;31.00;72762.75;7502.00;12034.90;0.00;0.00;72762.75;0.00;10558.00
37.00;1.00;1.28;19.60;22.00;77584.82;4664.00;8634.15;0.00;0.00;77584.82;0.00;10639.00
38.00;1.00;1.16;19.63;33.00;83481.72;8052.00;6218.88;0.00;0.00;83481.72;0.00;7169.00
39.00;1.00;0.92;19.71;18.00;85687.10;4248.00;47.65;0.00;0.00;85687.10;0.00;7633.00
40.00;1.00;0.82;19.72;27.00;93434.40;6588.00;0.00;0.00;0.00;93434.40;0.00;6246.00
41.00;1.00;0.74;19.79;28.00;95470.81;6384.00;0.00;0.00;0.00;95470.81;0.00;6835.00
42.00;1.00;0.81;19.88;23.00;96846.05;4922.00;0.00;0.00;0.00;96846.05;0.00;11285.00
43.00;1.00;0.75;19.96;34.00;98304.94;7140.00;0.00;0.00;0.00;98304.94;0.00;11143.00
44.00;1.00;0.94;20.06;22.00;92753.62;5060.00;0.00;0.00;0.00;92753.62;0.00;11317.00
45.00;1.00;0.91;20.12;31.00;37101.45;0.00;0.00;0.00;0.00;37101.45;0.00;10693.00
46.00;1.00;1.04;19.75;23.00;14840.58;0.00;0.00;0.00;0.00;14840.58;0.00;7277.00
47.00;1.00;1.19;19.24;24.00;67458.65;5280.00;0.00;0.00;0.00;67458.65;0.00;6145.00
48.00;1.00;0.98;19.15;31.00;26983.46;0.00;0.00;0.00;0.00;26983.46;0.00;4615.00
49.00;1.00;0.98;18.75;19.00;10793.38;0.00;0.00;0.00;0.00;10793.38;0.00;3014.00
50.00;1.00;0.93;18.24;34.00;63174.13;5440.00;0.00;0.00;0.00;63174.13;0.00;2521.00
51.00;1.00;0.94;18.15;23.00;79567.58;3680.00;0.00;0.00;0.00;79567.58;0.00;2920.00
52.00;1.00;0.94;18.17;30.00;86911.09;4800.00;0.00;0.00;0.00;86911.09;0.00;3004.00
53.00;1.00;0.99;18.24;26.00;89219.57;4160.00;0.00;0.00;0.00;89219.57;0.00;2577.00
54.00;1.00;0.92;18.32;24.00;90594.78;3840.00;0.00;0.00;0.00;90594.78;0.00;5126.00
55.00;1.00;1.34;18.41;34.00;91758.39;7616.00;6764.83;0.00;0.00;91758.39;0.00;2457.00
56.00;1.00;1.69;18.59;18.00;84957.39;4248.00;10547.09;0.00;0.00;84957.39;0.00;4851.00
57.00;1.00;2.48;18.73;31.00;81519.39;7750.00;16197.94;0.00;0.00;81519.39;0.00;6896.00
58.00;1.00;3.39;18.93;26.00;72803.26;5928.00;17214.88;0.00;0.00;72803.26;0.00;6873.00
59.00;1.00;3.82;19.09;25.00;67804.59;6000.00;14767.49;0.00;0.00;67804.59;0.00;8825.00
60.00;1.00;3.68;19.20;30.00;66444.54;6840.00;9155.28;0.00;0.00;66444.54;0.00;9547.00
61.00;1.00;2.75;19.27;16.00;69498.05;3328.00;9578.29;0.00;0.00;69498.05;0.00;9937.00
62.00;1.00;3.29;19.30;35.00;75373.09;8610.00;7769.66;0.00;0.00;75373.09;0.00;5680.00
63.00;1.00;3.03;19.41;17.00;74220.83;4216.00;46.54;0.00;0.00;74220.83;0.00;8535.00
64.00;1.00;2.32;19.42;31.00;82090.10;7068.00;0.00;0.00;0.00;82090.10;0.00;5137.00
65.00;1.00;1.37;19.48;29.00;85578.77;6902.00;0.00;0.00;0.00;85578.77;0.00;8729.00
66.00;1.00;0.87;19.53;22.00;89925.29;4752.00;0.00;0.00;0.00;89925.29;0.00;17756.00
67.00;1.00;0.59;19.58;32.00;94508.06;6720.00;0.00;0.00;0.00;94508.06;0.00;14416.00
68.00;1.00;0.33;19.66;18.00;96072.13;3672.00;0.00;0.00;0.00;96072.13;0.00;13712.00
69.00;1.00;-0.21;19.72;30.00;99489.11;7500.00;0.00;0.00;0.00;99489.11;0.00;11391.00
70.00;1.00;-0.56;19.81;24.00;100268.72;5904.00;0.00;0.00;0.00;100268.72;0.00;7940.00
71.00;1.00;-0.53;19.88;24.00;40107.49;0.00;0.00;0.00;0.00;40107.49;0.00;6442.00
72.00;1.00;-0.75;19.49;29.00;82369.38;4640.00;0.00;0.00;0.00;82369.38;0.00;5545.00
73.00;1.00;-0.68;19.43;19.00;96033.54;3040.00;0.00;0.00;0.00;96033.54;0.00;3008.00
74.00;1.00;-0.61;19.46;33.00;102097.98;5280.00;0.00;0.00;0.00;102097.98;0.00;2449.00
75.00;1.00;-0.66;19.55;21.00;103043.05;3360.00;0.00;0.00;0.00;103043.05;0.00;2214.00
76.00;1.00;-0.82;19.63;29.00;41217.22;0.00;0.00;0.00;0.00;41217.22;0.00;2645.00
77.00;1.00;-0.64;19.25;29.00;82941.30;4640.00;0.00;0.00;0.00;82941.30;0.00;2382.00
78.00;1.00;-0.35;19.21;20.00;95250.43;3200.00;0.00;0.00;0.00;95250.43;0.00;3111.00
79.00;0.97;0.29;19.25;31.00;100085.53;6324.00;19749.80;0.00;0.00;100085.53;0.00;3980.00
80.00;0.87;0.87;19.51;19.00;86608.62;3952.00;24274.49;0.00;0.00;86608.62;0.00;5756.00
81.00;0.82;1.57;19.69;32.00;79029.37;6720.00;23110.32;0.00;0.00;79029.37;0.00;6889.00
82.00;0.74;3.02;19.86;24.00;73586.27;5856.00;17538.33;0.00;0.00;73586.27;0.00;8076.00
83.00;0.58;4.09;19.98;26.00;56006.25;6344.00;15243.47;0.00;0.00;56006.25;0.00;16298.00
84.00;0.45;4.07;20.00;31.00;37479.44;7192.00;14089.08;0.00;0.00;37479.44;0.00;14459.00
85.00;0.76;4.35;19.89;16.00;39686.18;3616.00;13575.11;173496.45;2.76;213182.63;0.00;6272.00
86.00;0.74;4.41;19.77;34.00;47902.20;7004.00;8135.85;0.00;0.00;47902.20;0.00;10662.00
87.00;0.71;4.27;19.71;21.00;57512.99;4872.00;53.87;0.00;0.00;57512.99;0.00;8308.00
88.00;0.84;3.92;19.64;29.00;72330.86;7018.00;0.00;0.00;0.00;72330.86;0.00;8511.00
89.00;0.97;3.18;19.67;30.00;77785.18;6780.00;0.00;0.00;0.00;77785.18;0.00;6850.00
90.00;1.00;2.76;19.72;22.00;82299.67;5500.00;0.00;0.00;0.00;82299.67;0.00;9058.00
91.00;1.00;3.15;19.78;36.00;86199.43;7704.00;0.00;0.00;0.00;86199.43;0.00;9898.00
92.00;1.00;3.32;19.88;19.00;85487.19;4408.00;0.00;0.00;0.00;85487.19;0.00;10850.00
93.00;1.00;3.24;19.97;33.00;87022.06;6732.00;0.00;0.00;0.00;87022.06;0.00;9281.00
94.00;1.00;2.99;20.07;24.00;80933.70;5232.00;0.00;0.00;0.00;80933.70;0.00;8151.00
95.00;1.00;2.44;20.11;25.00;32373.48;0.00;0.00;0.00;0.00;32373.48;0.00;4772.00
96.00;1.00;1.11;19.76;30.00;12949.39;0.00;0.00;0.00;0.00;12949.39;0.00;3900.00
97.00;1.00;0.74;19.24;19.00;66519.01;3040.00;0.00;0.00;0.00;66519.01;0.00;2731.00
98.00;1.00;0.95;19.12;33.00;85700.15;5280.00;0.00;0.00;0.00;85700.15;0.00;2501.00
99.00;1.00;0.22;19.15;21.00;91103.38;3360.00;0.00;0.00;0.00;91103.38;0.00;3080.00
100.00;1.00;0.08;19.19;30.00;96566.31;4800.00;0.00;0.00;0.00;96566.31;0.00;1962.00
101.00;1.00;-0.19;19.27;24.00;98410.46;3840.00;0.00;173782.05;2.77;272192.51;0.00;2868.00
102.00;1.00;0.17;19.34;19.00;100687.29;3040.00;0.00;0.00;0.00;100687.29;0.00;3701.00
103.00;0.97;0.54;19.44;33.00;101267.73;7260.00;27804.57;0.00;0.00;101267.73;0.00;3239.00
104.00;0.89;1.20;19.76;20.00;81503.72;4600.00;22664.99;0.00;0.00;81503.72;0.00;5232.00
105.00;0.76;1.64;19.91;32.00;75723.54;7104.00;22074.70;0.00;0.00;75723.54;0.00;4536.00
106.00;0.55;2.31;20.04;25.00;53347.52;5100.00;29063.36;0.00;0.00;53347.52;0.00;5798.00
107.00;0.63;3.50;20.07;26.00;21339.01;0.00;0.00;0.00;0.00;21339.01;0.00;9044.00
108.00;0.50;4.16;19.68;33.00;8535.60;0.00;0.00;0.00;0.00;8535.60;0.00;9312.00
109.00;0.55;4.69;19.23;21.00;43087.44;4704.00;24614.13;0.00;0.00;43087.44;0.00;7868.00
110.00;0.71;5.14;19.26;33.00;49369.33;7524.00;12022.07;0.00;0.00;49369.33;0.00;8608.00
111.00;0.84;4.92;19.27;18.00;56548.49;3888.00;44.44;0.00;0.00;56548.49;0.00;5549.00
112.00;0.89;4.58;19.22;25.00;69475.65;5300.00;0.00;0.00;0.00;69475.65;0.00;4461.00
113.00;1.00;4.03;19.26;27.00;74635.85;6156.00;0.00;0.00;0.00;74635.85;0.00;6025.00
114.00;1.00;3.54;19.33;24.00;77860.47;5040.00;0.00;0.00;0.00;77860.47;0.00;8996.00
115.00;1.00;2.91;19.39;34.00;81378.37;8500.00;0.00;0.00;0.00;81378.37;0.00;13320.00
116.00;1.00;2.50;19.47;18.00;82671.88;4068.00;0.00;0.00;0.00;82671.88;0.00;12647.00
117.00;1.00;2.01;19.52;33.00;87239.72;7128.00;0.00;0.00;0.00;87239.72;0.00;9647.00
118.00;1.00;1.59;19.60;22.00;88757.36;5500.00;0.00;0.00;0.00;88757.36;0.00;6780.00
119.00;1.00;1.85;19.67;24.00;91749.94;5568.00;0.00;0.00;0.00;91749.94;0.00;5147.00
120.00;1.00;1.91;19.76;32.00;92369.62;5120.00;0.00;0.00;0.00;92369.62;0.00;2953.00
121.00;1.00;2.24;19.85;21.00;92977.15;3360.00;0.00;0.00;0.00;92977.15;0.00;2945.00
122.00;1.00;2.28;19.94;36.00;37190.86;0.00;0.00;0.00;0.00;37190.86;0.00;2848.00
123.00;1.00;1.89;19.62;21.00;14876.34;0.00;0.00;0.00;0.00;14876.34;0.00;2295.00
124.00;1.00;1.29;19.15;31.00;64712.00;4960.00;0.00;0.00;0.00;64712.00;0.00;2709.00
125.00;1.00;0.69;19.05;25.00;82016.61;4000.00;0.00;0.00;0.00;82016.61;0.00;3553.00
126.00;1.00;0.58;19.04;21.00;90932.36;3360.00;0.00;0.00;0.00;90932.36;0.00;2024.00
127.00;0.95;1.05;19.10;32.00;95177.83;7040.00;27365.80;0.00;0.00;95177.83;0.00;3494.00
128.00;0.76;1.45;19.41;15.00;77067.60;3690.00;30384.04;0.00;0.00;77067.60;0.00;4132.00
129.00;0.87;2.24;19.59;32.00;69786.66;7424.00;29246.59;0.00;0.00;69786.66;0.00;6792.00
130.00;0.63;3.32;19.76;24.00;63590.04;5616.00;24335.30;0.00;0.00;63590.04;0.00;6041.00
131.00;0.61;4.33;19.87;27.00;55178.38;5994.00;17530.20;0.00;0.00;55178.38;0.00;7827.00
