datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;20.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;545.00
1.00;1.00;4.00;19.73;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00
2.00;1.00;4.11;19.47;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;366.00
3.00;1.00;4.14;19.22;4.00;8921.44;640.00;0.00;0.00;0.00;8921.44;0.00;122.00
4.00;1.00;4.08;19.20;5.00;3568.57;0.00;0.00;0.00;0.00;3568.57;0.00;266.00
5.00;1.00;4.04;19.03;6.00;1427.43;0.00;0.00;49136.92;0.78;50564.35;0.00;179.00
6.00;1.00;4.01;18.82;5.00;9334.87;800.00;0.00;0.00;0.00;9334.87;0.00;286.00
7.00;1.00;4.06;18.81;6.00;11941.06;1248.00;2568.03;0.00;0.00;11941.06;0.00;350.00
8.00;0.43;3.80;18.95;3.00;11154.55;714.00;4473.10;0.00;0.00;11154.55;0.00;679.00
9.00;0.86;4.23;19.08;5.00;10176.81;1070.00;6798.17;0.00;0.00;10176.81;0.00;958.00
10.00;1.00;4.66;19.27;4.00;8056.46;800.00;7654.85;0.00;0.00;8056.46;0.00;1825.00
11.00;0.57;5.24;19.42;1.00;6755.88;248.00;6952.24;0.00;0.00;6755.88;0.00;1394.00
12.00;0.86;4.18;19.52;5.00;6807.22;1240.00;6108.29;0.00;0.00;6807.22;0.00;1638.00
13.00;0.43;3.89;19.60;2.00;7221.85;488.00;4401.34;0.00;0.00;7221.85;0.00;1533.00
14.00;0.43;4.04;19.63;6.00;8734.71;1320.00;2214.01;0.00;0.00;8734.71;0.00;3565.00
15.00;0.86;4.07;19.66;4.00;10387.65;824.00;7.79;0.00;0.00;10387.65;0.00;2518.00
16.00;0.57;4.02;19.67;6.00;12408.03;1260.00;0.00;0.00;0.00;12408.03;0.00;2784.00
17.00;1.00;3.84;19.74;4.00;13246.25;800.00;0.00;0.00;0.00;13246.25;0.00;1496.00
18.00;1.00;3.74;19.81;4.00;13960.54;896.00;0.00;0.00;0.00;13960.54;0.00;2204.00
19.00;1.00;3.44;19.90;7.00;14263.14;1568.00;0.00;0.00;0.00;14263.14;0.00;2326.00
20.00;1.00;3.23;20.00;4.00;14139.78;848.00;0.00;0.00;0.00;14139.78;0.00;1612.00
21.00;1.00;3.10;20.08;6.00;5655.91;0.00;0.00;0.00;0.00;5655.91;0.00;1219.00
22.00;1.00;2.65;19.94;6.00;2262.36;0.00;0.00;0.00;0.00;2262.36;0.00;1010.00
23.00;1.00;2.13;19.71;6.00;9665.93;1356.00;0.00;0.00;0.00;9665.93;0.00;705.00
24.00;1.00;1.95;19.68;4.00;3866.37;0.00;0.00;0.00;0.00;3866.37;0.00;611.00
25.00;1.00;1.76;19.48;3.00;11452.01;480.00;0.00;0.00;0.00;11452.01;0.00;627.00
26.00;1.00;1.61;19.47;5.00;4580.80;0.00;0.00;0.00;0.00;4580.80;0.00;378.00
27.00;1.00;1.46;19.28;3.00;11790.91;480.00;0.00;0.00;0.00;11790.91;0.00;417.00
28.00;1.00;1.43;19.28;4.00;4716.36;0.00;0.00;0.00;0.00;4716.36;0.00;285.00
29.00;1.00;1.39;19.10;4.00;1886.55;0.00;0.00;0.00;0.00;1886.55;0.00;309.00
30.00;1.00;1.30;18.85;3.00;10652.38;480.00;0.00;0.00;0.00;10652.38;0.00;306.00
31.00;1.00;1.13;18.82;6.00;13801.54;1404.00;2947.43;0.00;0.00;13801.54;0.00;433.00
32.00;1.00;1.09;18.96;6.00;12799.68;1320.00;4669.15;0.00;0.00;12799.68;0.00;577.00
33.00;1.00;1.20;19.11;5.00;11491.52;1110.00;6207.90;47233.13;0.75;58724.65;0.00;847.00
34.00;1.00;1.21;19.27;5.00;10186.79;1000.00;6163.58;0.00;0.00;10186.79;0.00;3610.00
35.00;1.00;1.25;19.38;5.00;9819.43;1220.00;5319.95;0.00;0.00;9819.43;0.00;3698.00
36.00;1.00;1.31;19.47;5.00;10075.66;1230.00;4109.04;0.00;0.00;10075.66;0.00;2115.00
37.00;1.00;1.28;19.54;2.00;10910.76;420.00;2955.10;0.00;0.00;10910.76;0.00;1741.00
38.00;1.00;1.16;19.58;6.00;12465.75;1356.00;1905.71;0.00;0.00;12465.75;0.00;1371.00
39.00;1.00;0.92;19.64;3.00;13221.90;630.00;9.28;0.00;0.00;13221.90;0.00;1347.00
40.00;1.00;0.82;19.67;5.00;15225.70;1200.00;0.00;0.00;0.00;15225.70;0.00;1262.00
41.00;1.00;0.74;19.74;6.00;15741.10;1344.00;0.00;0.00;0.00;15741.10;0.00;1238.00
42.00;1.00;0.81;19.84;5.00;15926.77;1160.00;0.00;0.00;0.00;15926.77;0.00;1691.00
43.00;1.00;0.75;19.93;6.00;16119.66;1344.00;0.00;0.00;0.00;16119.66;0.00;1700.00
44.00;1.00;0.94;20.03;2.00;15399.43;480.00;0.00;0.00;0.00;15399.43;0.00;1653.00
45.00;1.00;0.91;20.09;5.00;6159.77;0.00;0.00;0.00;0.00;6159.77;0.00;1645.00
46.00;1.00;1.04;19.92;5.00;2463.91;0.00;0.00;0.00;0.00;2463.91;0.00;1301.00
47.00;1.00;1.19;19.67;5.00;985.56;0.00;0.00;0.00;0.00;985.56;0.00;660.00
48.00;1.00;0.98;19.38;6.00;394.23;0.00;0.00;0.00;0.00;394.23;0.00;675.00
49.00;1.00;0.98;19.09;4.00;10346.38;640.00;0.00;0.00;0.00;10346.38;0.00;418.00
50.00;1.00;0.93;19.05;6.00;13818.62;960.00;0.00;0.00;0.00;13818.62;0.00;406.00
51.00;1.00;0.94;19.10;3.00;5527.45;0.00;0.00;0.00;0.00;5527.45;0.00;292.00
52.00;1.00;0.94;18.93;5.00;2210.98;0.00;0.00;0.00;0.00;2210.98;0.00;312.00
