datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;21.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;54.00
1.00;1.00;4.00;20.72;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;43.00
2.00;1.00;4.11;20.44;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;79.00
3.00;1.00;4.14;20.17;0.00;6008.55;0.00;0.00;0.00;0.00;6008.55;0.00;30.00
4.00;1.00;4.08;20.13;0.00;8329.67;0.00;0.00;0.00;0.00;8329.67;0.00;66.00
5.00;1.00;4.04;20.17;1.00;3331.87;0.00;0.00;0.00;0.00;3331.87;0.00;75.00
6.00;1.00;4.01;20.03;0.00;7285.50;0.00;0.00;0.00;0.00;7285.50;0.00;21.00
7.00;1.00;4.06;20.03;1.00;8836.38;208.00;1655.51;0.00;0.00;8836.38;0.00;79.00
8.00;1.00;3.80;20.16;1.00;8328.28;248.00;2882.93;0.00;0.00;8328.28;0.00;54.00
9.00;1.00;4.23;20.31;1.00;7467.39;216.00;4380.90;0.00;0.00;7467.39;0.00;43.00
10.00;1.00;4.66;20.49;1.00;6169.55;208.00;4932.47;0.00;0.00;6169.55;0.00;79.00
11.00;1.00;5.24;20.65;1.00;5258.42;224.00;4479.32;0.00;0.00;5258.42;0.00;30.00
12.00;0.00;4.18;20.76;1.00;2103.37;248.00;3935.19;0.00;0.00;2103.37;0.00;66.00
13.00;0.00;3.89;20.72;1.00;841.35;238.00;2836.48;0.00;0.00;841.35;0.00;75.00
14.00;0.00;4.04;20.59;1.00;336.54;204.00;1426.72;0.00;0.00;336.54;0.00;21.00
15.00;0.00;4.07;20.39;0.00;134.62;0.00;5.02;0.00;0.00;134.62;0.00;79.00
16.00;1.00;4.02;20.12;1.00;6054.45;218.00;0.00;0.00;0.00;6054.45;0.00;54.00
17.00;1.00;3.84;20.09;1.00;8235.94;240.00;0.00;0.00;0.00;8235.94;0.00;43.00
18.00;1.00;3.74;20.13;1.00;9134.53;206.00;0.00;0.00;0.00;9134.53;0.00;79.00
19.00;1.00;3.44;20.21;0.00;9555.11;0.00;0.00;0.00;0.00;9555.11;0.00;30.00
20.00;1.00;3.23;20.28;0.00;9947.89;0.00;0.00;0.00;0.00;9947.89;0.00;66.00
21.00;1.00;3.10;20.37;0.00;10180.31;0.00;0.00;0.00;0.00;10180.31;0.00;75.00
22.00;1.00;2.65;20.46;1.00;10330.05;200.00;0.00;0.00;0.00;10330.05;0.00;21.00
23.00;1.00;2.13;20.55;0.00;10415.68;0.00;0.00;0.00;0.00;10415.68;0.00;79.00
24.00;1.00;1.95;20.63;1.00;4166.27;0.00;0.00;0.00;0.00;4166.27;0.00;219.00
25.00;1.00;1.76;20.48;0.00;1666.51;0.00;0.00;0.00;0.00;1666.51;0.00;73.00
26.00;1.00;1.61;20.23;1.00;666.60;0.00;0.00;0.00;0.00;666.60;0.00;88.00
27.00;1.00;1.46;19.95;0.00;266.64;0.00;0.00;0.00;0.00;266.64;0.00;70.00
28.00;1.00;1.43;19.65;1.00;106.66;0.00;0.00;0.00;0.00;106.66;0.00;76.00
29.00;1.00;1.39;19.35;1.00;6557.55;160.00;0.00;0.00;0.00;6557.55;0.00;64.00
30.00;1.00;1.30;19.30;1.00;8974.03;160.00;0.00;18495.49;0.29;27469.52;0.00;66.00
31.00;1.00;1.13;19.34;1.00;9949.56;250.00;1900.17;0.00;0.00;9949.56;0.00;64.00
32.00;1.00;1.09;19.49;1.00;9202.63;222.00;3009.35;0.00;0.00;9202.63;0.00;51.00
33.00;1.00;1.20;19.64;1.00;8305.30;228.00;4000.58;0.00;0.00;8305.30;0.00;51.00
34.00;1.00;1.21;19.80;0.00;7359.10;0.00;3971.63;0.00;0.00;7359.10;0.00;50.00
35.00;1.00;1.25;19.91;1.00;7176.46;236.00;3427.70;0.00;0.00;7176.46;0.00;49.00
36.00;1.00;1.31;20.01;1.00;7305.94;216.00;2647.27;0.00;0.00;7305.94;0.00;56.00
37.00;1.00;1.28;20.07;1.00;7846.36;230.00;1904.46;0.00;0.00;7846.36;0.00;53.00
38.00;1.00;1.16;20.13;0.00;8527.21;0.00;1228.07;0.00;0.00;8527.21;0.00;55.00
39.00;1.00;0.92;20.18;0.00;9391.31;0.00;5.98;0.00;0.00;9391.31;0.00;64.00
40.00;1.00;0.82;20.21;0.00;10546.37;0.00;0.00;0.00;0.00;10546.37;0.00;64.00
41.00;1.00;0.74;20.28;1.00;11046.65;246.00;0.00;0.00;0.00;11046.65;0.00;51.00
42.00;1.00;0.81;20.37;1.00;11138.86;246.00;0.00;0.00;0.00;11138.86;0.00;44.00
43.00;1.00;0.75;20.47;0.00;11181.49;0.00;0.00;0.00;0.00;11181.49;0.00;186.00
44.00;1.00;0.94;20.55;0.00;11388.93;0.00;0.00;0.00;0.00;11388.93;0.00;451.00
45.00;1.00;0.91;20.65;0.00;11446.01;0.00;0.00;0.00;0.00;11446.01;0.00;431.00
46.00;1.00;1.04;20.75;1.00;11503.18;240.00;0.00;0.00;0.00;11503.18;0.00;184.00
47.00;1.00;1.19;20.86;1.00;4601.27;0.00;0.00;0.00;0.00;4601.27;0.00;169.00
48.00;1.00;0.98;20.70;1.00;8742.88;160.00;0.00;0.00;0.00;8742.88;0.00;107.00
49.00;1.00;0.98;20.70;1.00;10320.06;160.00;0.00;0.00;0.00;10320.06;0.00;34.00
50.00;1.00;0.93;20.76;1.00;4128.02;0.00;0.00;0.00;0.00;4128.02;0.00;58.00
51.00;1.00;0.94;20.59;1.00;8599.14;160.00;0.00;0.00;0.00;8599.14;0.00;215.00
52.00;1.00;0.94;20.59;1.00;3439.66;0.00;0.00;0.00;0.00;3439.66;0.00;162.00
53.00;1.00;0.99;20.39;1.00;8274.75;160.00;0.00;0.00;0.00;8274.75;0.00;165.00
54.00;1.00;0.92;20.38;1.00;10046.36;160.00;0.00;0.00;0.00;10046.36;0.00;72.00
55.00;1.00;1.34;20.44;1.00;10770.00;226.00;730.61;0.00;0.00;10770.00;0.00;52.00
56.00;1.00;1.69;20.55;1.00;10483.62;206.00;1351.39;0.00;0.00;10483.62;0.00;128.00
57.00;1.00;2.48;20.69;1.00;9947.64;234.00;2347.38;0.00;0.00;9947.64;0.00;64.00
58.00;1.00;3.39;20.85;1.00;8941.34;238.00;2833.69;0.00;0.00;8941.34;0.00;56.00
59.00;1.00;3.82;21.00;1.00;8044.64;212.00;2814.41;0.00;0.00;8044.64;0.00;74.00
60.00;1.00;3.68;21.13;1.00;3217.85;0.00;0.00;0.00;0.00;3217.85;0.00;22.00
61.00;1.00;2.75;20.96;0.00;1287.14;0.00;0.00;0.00;0.00;1287.14;0.00;83.00
62.00;1.00;3.29;20.70;1.00;6076.49;206.00;1477.15;0.00;0.00;6076.49;0.00;60.00
63.00;1.00;3.03;20.70;0.00;7720.31;0.00;5.84;0.00;0.00;7720.31;0.00;33.00
64.00;1.00;2.32;20.70;1.00;9454.14;246.00;0.00;0.00;0.00;9454.14;0.00;331.00
65.00;1.00;1.37;20.75;1.00;10191.65;232.00;0.00;0.00;0.00;10191.65;0.00;437.00
66.00;1.00;0.87;20.82;0.00;10764.63;0.00;0.00;0.00;0.00;10764.63;0.00;294.00
67.00;1.00;0.59;20.88;1.00;11284.70;222.00;0.00;26668.44;0.42;37953.14;0.00;436.00
68.00;1.00;0.33;20.97;0.00;11451.80;0.00;0.00;0.00;0.00;11451.80;0.00;408.00
69.00;1.00;-0.21;21.06;1.00;10555.56;218.00;0.00;0.00;0.00;10555.56;0.00;337.00
70.00;1.00;-0.56;21.10;0.00;4222.23;0.00;0.00;0.00;0.00;4222.23;0.00;274.00
71.00;1.00;-0.53;20.90;1.00;1688.89;0.00;0.00;0.00;0.00;1688.89;0.00;188.00
72.00;1.00;-0.75;20.61;1.00;8051.65;160.00;0.00;0.00;0.00;8051.65;0.00;115.00
73.00;1.00;-0.68;20.56;0.00;10483.32;0.00;0.00;0.00;0.00;10483.32;0.00;53.00
74.00;1.00;-0.61;20.59;1.00;11519.87;160.00;0.00;0.00;0.00;11519.87;0.00;77.00
75.00;1.00;-0.66;20.67;0.00;4607.95;0.00;0.00;0.00;0.00;4607.95;0.00;118.00
76.00;1.00;-0.82;20.49;0.00;9193.32;0.00;0.00;0.00;0.00;9193.32;0.00;25.00
77.00;1.00;-0.64;20.48;1.00;11023.32;160.00;0.00;0.00;0.00;11023.32;0.00;80.00
78.00;1.00;-0.35;20.54;1.00;11606.95;160.00;0.00;0.00;0.00;11606.95;0.00;79.00
