datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;19.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00
1.00;1.00;4.00;18.64;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160.00
2.00;1.00;4.11;18.29;3.00;8880.30;480.00;0.00;0.00;0.00;8880.30;0.00;81.00
3.00;1.00;4.14;18.23;1.00;11928.64;160.00;0.00;0.00;0.00;11928.64;0.00;108.00
4.00;1.00;4.08;18.27;1.00;13297.27;160.00;0.00;0.00;0.00;13297.27;0.00;146.00
5.00;1.00;4.04;18.34;2.00;13887.40;320.00;0.00;0.00;0.00;13887.40;0.00;1065.00
6.00;1.00;4.01;18.43;2.00;14079.15;320.00;0.00;0.00;0.00;14079.15;0.00;182.00
7.00;1.00;4.06;18.52;2.00;14212.54;424.00;1504.65;0.00;0.00;14212.54;0.00;226.00
8.00;0.67;3.80;18.66;2.00;13324.44;444.00;3295.39;0.00;0.00;13324.44;0.00;232.00
9.00;1.00;4.23;18.83;3.00;12069.83;738.00;5563.80;0.00;0.00;12069.83;0.00;317.00
10.00;0.67;4.66;19.04;2.00;9166.24;488.00;6794.22;0.00;0.00;9166.24;0.00;851.00
11.00;0.33;5.24;19.19;2.00;3666.50;0.00;0.00;0.00;0.00;3666.50;0.00;2364.00
12.00;0.33;4.18;18.97;2.00;1466.60;0.00;0.00;0.00;0.00;1466.60;0.00;313.00
13.00;0.67;3.89;18.66;2.00;5612.59;444.00;4398.07;0.00;0.00;5612.59;0.00;97.00
14.00;0.67;4.04;18.63;3.00;8283.16;732.00;2057.69;0.00;0.00;8283.16;0.00;105.00
15.00;1.00;4.07;18.62;2.00;10494.30;420.00;6.71;0.00;0.00;10494.30;0.00;95.00
16.00;0.67;4.02;18.60;3.00;12776.49;714.00;0.00;0.00;0.00;12776.49;0.00;77.00
17.00;1.00;3.84;18.66;2.00;13531.54;496.00;0.00;36780.11;0.59;50311.65;0.00;73.00
18.00;1.00;3.74;18.73;2.00;14078.63;408.00;0.00;0.00;0.00;14078.63;0.00;272.00
19.00;1.00;3.44;18.82;3.00;14434.89;726.00;0.00;0.00;0.00;14434.89;0.00;722.00
20.00;1.00;3.23;18.91;2.00;14567.67;412.00;0.00;0.00;0.00;14567.67;0.00;671.00
21.00;1.00;3.10;18.99;3.00;14779.92;600.00;0.00;0.00;0.00;14779.92;0.00;556.00
22.00;1.00;2.65;19.08;2.00;13258.47;464.00;0.00;0.00;0.00;13258.47;0.00;641.00
23.00;1.00;2.13;19.10;2.00;5303.39;0.00;0.00;0.00;0.00;5303.39;0.00;453.00
24.00;1.00;1.95;18.86;3.00;2121.36;0.00;0.00;0.00;0.00;2121.36;0.00;383.00
25.00;1.00;1.76;18.52;2.00;10798.58;320.00;0.00;0.00;0.00;10798.58;0.00;397.00
26.00;1.00;1.61;18.45;2.00;14008.76;320.00;0.00;0.00;0.00;14008.76;0.00;476.00
27.00;1.00;1.46;18.49;1.00;15331.02;160.00;0.00;0.00;0.00;15331.02;0.00;345.00
28.00;1.00;1.43;18.55;2.00;16042.06;320.00;0.00;0.00;0.00;16042.06;0.00;290.00
29.00;1.00;1.39;18.64;3.00;16275.54;480.00;0.00;0.00;0.00;16275.54;0.00;100.00
30.00;1.00;1.30;18.74;2.00;16335.72;320.00;0.00;0.00;0.00;16335.72;0.00;80.00
31.00;1.00;1.13;18.83;3.00;16540.35;714.00;1654.81;0.00;0.00;16540.35;0.00;124.00
32.00;1.00;1.09;18.98;1.00;15516.47;240.00;3369.58;0.00;0.00;15516.47;0.00;115.00
33.00;1.00;1.20;19.13;2.00;12910.35;484.00;5008.55;0.00;0.00;12910.35;0.00;83.00
34.00;1.00;1.21;19.26;2.00;5164.14;0.00;0.00;0.00;0.00;5164.14;0.00;111.00
35.00;1.00;1.25;18.99;2.00;2065.66;0.00;0.00;37512.37;0.60;39578.03;0.00;111.00
36.00;1.00;1.31;18.63;3.00;9424.42;750.00;4150.41;0.00;0.00;9424.42;0.00;73.00
37.00;1.00;1.28;18.65;1.00;10971.01;248.00;2970.19;0.00;0.00;10971.01;0.00;71.00
38.00;1.00;1.16;18.66;2.00;12625.85;416.00;1792.29;0.00;0.00;12625.85;0.00;166.00
39.00;1.00;0.92;18.70;1.00;13958.16;228.00;8.00;0.00;0.00;13958.16;0.00;152.00
40.00;1.00;0.82;18.70;2.00;15801.54;452.00;0.00;0.00;0.00;15801.54;0.00;109.00
41.00;1.00;0.74;18.77;3.00;16459.73;738.00;0.00;0.00;0.00;16459.73;0.00;111.00
42.00;1.00;0.81;18.86;2.00;16619.95;400.00;0.00;0.00;0.00;16619.95;0.00;103.00
43.00;1.00;0.75;18.95;3.00;16895.78;630.00;0.00;0.00;0.00;16895.78;0.00;239.00
44.00;1.00;0.94;19.05;1.00;15984.21;242.00;0.00;0.00;0.00;15984.21;0.00;353.00
45.00;1.00;0.91;19.11;3.00;6393.68;0.00;0.00;0.00;0.00;6393.68;0.00;629.00
46.00;1.00;1.04;18.87;2.00;2557.47;0.00;0.00;0.00;0.00;2557.47;0.00;437.00
47.00;1.00;1.19;18.52;2.00;11407.33;500.00;0.00;0.00;0.00;11407.33;0.00;319.00
48.00;1.00;0.98;18.47;3.00;14409.45;480.00;0.00;0.00;0.00;14409.45;0.00;405.00
49.00;1.00;0.98;18.50;2.00;15700.03;320.00;0.00;0.00;0.00;15700.03;0.00;502.00
50.00;1.00;0.93;18.57;3.00;16326.85;480.00;0.00;0.00;0.00;16326.85;0.00;380.00
51.00;1.00;0.94;18.66;1.00;16536.35;160.00;0.00;0.00;0.00;16536.35;0.00;123.00
52.00;1.00;0.94;18.74;2.00;16851.57;320.00;0.00;0.00;0.00;16851.57;0.00;117.00
53.00;1.00;0.99;18.84;2.00;16921.39;320.00;0.00;0.00;0.00;16921.39;0.00;144.00
54.00;1.00;0.92;18.94;2.00;16971.57;320.00;0.00;0.00;0.00;16971.57;0.00;98.00
55.00;1.00;1.34;19.03;2.00;16373.71;440.00;677.23;0.00;0.00;16373.71;0.00;103.00
56.00;1.00;1.69;19.14;2.00;6549.48;0.00;0.00;0.00;0.00;6549.48;0.00;444.00
57.00;1.00;2.48;18.92;2.00;2619.79;0.00;0.00;0.00;0.00;2619.79;0.00;118.00
58.00;1.00;3.39;18.61;2.00;10362.31;432.00;3919.21;0.00;0.00;10362.31;0.00;74.00
