datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;19.00;20.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2617.00
1.00;1.00;4.00;18.26;12.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2562.00
2.00;1.00;4.11;17.56;22.00;55708.72;3520.00;0.00;0.00;0.00;55708.72;0.00;1716.00
3.00;1.00;4.14;17.41;13.00;73128.68;2080.00;0.00;0.00;0.00;73128.68;0.00;2281.00
4.00;1.00;4.08;17.41;18.00;80326.58;2880.00;0.00;0.00;0.00;80326.58;0.00;1673.00
5.00;1.00;4.04;17.47;18.00;82919.54;2880.00;0.00;0.00;0.00;82919.54;0.00;1488.00
6.00;1.00;4.01;17.55;15.00;84306.29;2400.00;0.00;0.00;0.00;84306.29;0.00;1826.00
7.00;0.96;4.06;17.64;24.00;85524.92;4992.00;15714.36;0.00;0.00;85524.92;0.00;2365.00
8.00;0.58;3.80;17.88;15.00;75163.79;3360.00;22939.50;0.00;0.00;75163.79;0.00;4042.00
9.00;0.88;4.23;18.07;22.00;69371.52;5060.00;30587.52;0.00;0.00;69371.52;0.00;3798.00
10.00;0.65;4.66;18.29;14.00;60607.83;3164.00;30059.11;0.00;0.00;60607.83;0.00;7807.00
11.00;0.42;5.24;18.43;17.00;56385.86;3774.00;23400.13;0.00;0.00;56385.86;0.00;4947.00
12.00;0.62;4.18;18.51;22.00;58287.24;5148.00;16664.08;0.00;0.00;58287.24;0.00;6616.00
13.00;0.73;3.89;18.49;14.00;66137.87;3500.00;12906.85;0.00;0.00;66137.87;0.00;7435.00
14.00;0.77;4.04;18.49;24.00;73486.92;5808.00;7378.57;0.00;0.00;73486.92;0.00;6674.00
15.00;0.81;4.07;18.53;16.00;77820.46;3360.00;40.39;111046.84;1.77;188867.30;0.00;5925.00
16.00;0.88;4.02;18.52;20.00;85451.11;4680.00;0.00;0.00;0.00;85451.11;0.00;4292.00
17.00;0.88;3.84;18.58;17.00;87862.69;3400.00;0.00;0.00;0.00;87862.69;0.00;4299.00
18.00;1.00;3.74;18.64;15.00;90435.47;3180.00;0.00;0.00;0.00;90435.47;0.00;8302.00
19.00;1.00;3.44;18.72;22.00;92178.23;4796.00;0.00;0.00;0.00;92178.23;0.00;7287.00
20.00;1.00;3.23;18.81;14.00;93193.37;3248.00;0.00;0.00;0.00;93193.37;0.00;8173.00
21.00;1.00;3.10;18.87;21.00;95519.26;4620.00;0.00;0.00;0.00;95519.26;0.00;6588.00
22.00;1.00;2.65;18.96;15.00;96283.87;3630.00;0.00;0.00;0.00;96283.87;0.00;5835.00
23.00;1.00;2.13;19.02;17.00;94777.68;3400.00;0.00;0.00;0.00;94777.68;0.00;3901.00
24.00;1.00;1.95;19.04;23.00;37911.07;0.00;0.00;0.00;0.00;37911.07;0.00;3334.00
25.00;1.00;1.76;18.53;15.00;15164.43;0.00;0.00;0.00;0.00;15164.43;0.00;1903.00
26.00;1.00;1.61;17.84;23.00;70350.52;3680.00;0.00;0.00;0.00;70350.52;0.00;1511.00
27.00;1.00;1.46;17.68;13.00;88348.21;2080.00;0.00;0.00;0.00;88348.21;0.00;3493.00
28.00;1.00;1.43;17.66;19.00;96479.12;3040.00;0.00;0.00;0.00;96479.12;0.00;2067.00
29.00;1.00;1.39;17.72;18.00;99206.94;2880.00;0.00;0.00;0.00;99206.94;0.00;1615.00
30.00;1.00;1.30;17.80;16.00;100755.63;2560.00;0.00;0.00;0.00;100755.63;0.00;1522.00
31.00;1.00;1.13;17.88;24.00;102114.04;5376.00;18647.31;0.00;0.00;102114.04;0.00;2716.00
32.00;1.00;1.09;18.15;14.00;90643.10;2856.00;24543.52;0.00;0.00;90643.10;0.00;4225.00
33.00;1.00;1.20;18.33;21.00;85071.09;4200.00;28644.95;0.00;0.00;85071.09;0.00;5469.00
34.00;1.00;1.21;18.50;16.00;79799.65;3808.00;25028.72;0.00;0.00;79799.65;0.00;5663.00
35.00;1.00;1.25;18.59;16.00;80684.76;3584.00;18752.89;0.00;0.00;80684.76;0.00;6571.00
36.00;1.00;1.31;18.63;22.00;85083.17;4576.00;12160.66;0.00;0.00;85083.17;0.00;17348.00
37.00;1.00;1.28;18.65;15.00;90121.11;3690.00;8721.10;111036.86;1.77;201157.96;0.00;10298.00
38.00;1.00;1.16;18.69;23.00;94947.39;4692.00;6281.65;0.00;0.00;94947.39;0.00;9804.00
39.00;1.00;0.92;18.74;13.00;98257.33;2600.00;48.14;0.00;0.00;98257.33;0.00;9121.00
40.00;1.00;0.82;18.73;20.00;105565.55;4200.00;0.00;0.00;0.00;105565.55;0.00;4022.00
41.00;1.00;0.74;18.80;17.00;107884.46;4148.00;0.00;0.00;0.00;107884.46;0.00;5043.00
42.00;1.00;0.81;18.88;16.00;109340.03;3456.00;0.00;0.00;0.00;109340.03;0.00;9199.00
43.00;1.00;0.75;18.96;24.00;110358.75;5424.00;0.00;0.00;0.00;110358.75;0.00;7166.00
