datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;18.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;91.00
1.00;1.00;4.00;17.67;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;90.00
2.00;1.00;4.11;17.36;1.00;4983.78;160.00;0.00;0.00;0.00;4983.78;0.00;71.00
3.00;1.00;4.14;17.31;0.00;6763.61;0.00;0.00;0.00;0.00;6763.61;0.00;67.00
4.00;1.00;4.08;17.34;1.00;7547.96;160.00;0.00;0.00;0.00;7547.96;0.00;114.00
5.00;1.00;4.04;17.42;1.00;7791.80;160.00;0.00;0.00;0.00;7791.80;0.00;9.00
6.00;1.00;4.01;17.51;0.00;7922.33;0.00;0.00;0.00;0.00;7922.33;0.00;165.00
7.00;1.00;4.06;17.59;1.00;8103.51;250.00;661.97;0.00;0.00;8103.51;0.00;385.00
8.00;1.00;3.80;17.73;1.00;7640.40;228.00;1152.97;0.00;0.00;7640.40;0.00;897.00
9.00;1.00;4.23;17.86;1.00;7281.93;242.00;1752.20;0.00;0.00;7281.93;0.00;136.00
10.00;1.00;4.66;18.01;0.00;6687.95;0.00;1972.94;0.00;0.00;6687.95;0.00;71.00
11.00;0.00;5.24;18.14;0.00;2675.18;0.00;0.00;0.00;0.00;2675.18;0.00;67.00
12.00;0.00;4.18;17.97;1.00;1070.07;0.00;0.00;0.00;0.00;1070.07;0.00;121.00
13.00;1.00;3.89;17.71;1.00;4567.48;212.00;1134.50;0.00;0.00;4567.48;0.00;104.00
14.00;1.00;4.04;17.68;1.00;6042.92;250.00;570.66;0.00;0.00;6042.92;0.00;337.00
15.00;1.00;4.07;17.71;0.00;6899.87;0.00;2.01;0.00;0.00;6899.87;0.00;145.00
16.00;0.00;4.02;17.74;1.00;2759.95;230.00;0.00;0.00;0.00;2759.95;0.00;168.00
17.00;1.00;3.84;17.57;0.00;5961.73;0.00;0.00;0.00;0.00;5961.73;0.00;286.00
18.00;1.00;3.74;17.55;0.00;7383.85;0.00;0.00;0.00;0.00;7383.85;0.00;254.00
19.00;1.00;3.44;17.61;1.00;7977.09;210.00;0.00;0.00;0.00;7977.09;0.00;212.00
20.00;1.00;3.23;17.69;1.00;8185.99;228.00;0.00;0.00;0.00;8185.99;0.00;299.00
21.00;1.00;3.10;17.77;0.00;8338.32;0.00;0.00;14718.18;0.23;23056.51;0.00;193.00
22.00;1.00;2.65;17.85;1.00;8595.09;220.00;0.00;0.00;0.00;8595.09;0.00;255.00
23.00;1.00;2.13;17.94;1.00;8712.79;220.00;0.00;0.00;0.00;8712.79;0.00;44.00
24.00;1.00;1.95;18.03;1.00;8410.70;160.00;0.00;0.00;0.00;8410.70;0.00;135.00
25.00;1.00;1.76;18.08;1.00;8917.68;160.00;0.00;0.00;0.00;8917.68;0.00;413.00
26.00;1.00;1.61;18.16;1.00;3567.07;0.00;0.00;0.00;0.00;3567.07;0.00;1384.00
27.00;1.00;1.46;17.96;0.00;1426.83;0.00;0.00;0.00;0.00;1426.83;0.00;99.00
28.00;1.00;1.43;17.64;1.00;6335.78;160.00;0.00;0.00;0.00;6335.78;0.00;167.00
29.00;1.00;1.39;17.59;1.00;8125.88;160.00;0.00;0.00;0.00;8125.88;0.00;10.00
30.00;1.00;1.30;17.63;1.00;8840.53;160.00;0.00;0.00;0.00;8840.53;0.00;93.00
31.00;1.00;1.13;17.71;1.00;9160.32;250.00;759.78;0.00;0.00;9160.32;0.00;162.00
32.00;1.00;1.09;17.83;1.00;8846.40;238.00;1203.51;0.00;0.00;8846.40;0.00;115.00
33.00;1.00;1.20;17.96;1.00;8508.07;220.00;1600.06;0.00;0.00;8508.07;0.00;321.00
34.00;1.00;1.21;18.09;1.00;7407.61;218.00;1588.59;0.00;0.00;7407.61;0.00;197.00
35.00;1.00;1.25;18.16;1.00;2963.04;0.00;0.00;0.00;0.00;2963.04;0.00;2488.00
36.00;1.00;1.31;17.92;1.00;1185.22;0.00;0.00;0.00;0.00;1185.22;0.00;184.00
37.00;1.00;1.28;17.59;0.00;6035.67;0.00;761.71;0.00;0.00;6035.67;0.00;151.00
38.00;1.00;1.16;17.56;1.00;7673.08;232.00;491.20;0.00;0.00;7673.08;0.00;318.00
39.00;1.00;0.92;17.60;1.00;8374.24;204.00;2.39;0.00;0.00;8374.24;0.00;360.00
40.00;1.00;0.82;17.64;1.00;9041.88;248.00;0.00;0.00;0.00;9041.88;0.00;959.00
41.00;1.00;0.74;17.72;0.00;9324.00;0.00;0.00;0.00;0.00;9324.00;0.00;452.00
42.00;1.00;0.81;17.79;0.00;9628.61;0.00;0.00;0.00;0.00;9628.61;0.00;257.00
43.00;1.00;0.75;17.88;0.00;9750.89;0.00;0.00;0.00;0.00;9750.89;0.00;546.00
44.00;1.00;0.94;17.98;0.00;9841.85;0.00;0.00;0.00;0.00;9841.85;0.00;227.00
45.00;1.00;0.91;18.07;0.00;8956.97;0.00;0.00;0.00;0.00;8956.97;0.00;224.00
46.00;1.00;1.04;18.13;0.00;3582.79;0.00;0.00;14815.50;0.24;18398.29;0.00;176.00
47.00;1.00;1.19;17.91;1.00;1433.12;0.00;0.00;0.00;0.00;1433.12;0.00;84.00
48.00;1.00;0.98;17.59;1.00;6291.40;160.00;0.00;0.00;0.00;6291.40;0.00;501.00
49.00;1.00;0.98;17.53;1.00;8219.93;160.00;0.00;0.00;0.00;8219.93;0.00;429.00
50.00;1.00;0.93;17.57;1.00;8973.27;160.00;0.00;0.00;0.00;8973.27;0.00;343.00
51.00;1.00;0.94;17.64;0.00;9298.10;0.00;0.00;0.00;0.00;9298.10;0.00;241.00
52.00;1.00;0.94;17.72;1.00;9542.59;160.00;0.00;0.00;0.00;9542.59;0.00;298.00
53.00;1.00;0.99;17.82;1.00;9566.48;160.00;0.00;0.00;0.00;9566.48;0.00;249.00
54.00;1.00;0.92;17.92;1.00;9589.54;160.00;0.00;0.00;0.00;9589.54;0.00;304.00
55.00;1.00;1.34;18.01;1.00;9441.86;204.00;292.15;0.00;0.00;9441.86;0.00;272.00
56.00;1.00;1.69;18.12;0.00;3776.74;0.00;0.00;0.00;0.00;3776.74;0.00;826.00
57.00;1.00;2.48;17.93;1.00;1510.70;0.00;0.00;0.00;0.00;1510.70;0.00;165.00
58.00;1.00;3.39;17.65;0.00;5686.36;0.00;1133.45;0.00;0.00;5686.36;0.00;265.00
59.00;1.00;3.82;17.66;0.00;6741.49;0.00;1125.80;0.00;0.00;6741.49;0.00;888.00
60.00;1.00;3.68;17.74;1.00;7050.55;208.00;830.99;0.00;0.00;7050.55;0.00;1037.00
61.00;1.00;2.75;17.82;1.00;7286.72;230.00;803.49;0.00;0.00;7286.72;0.00;393.00
62.00;1.00;3.29;17.88;1.00;7663.39;208.00;590.83;0.00;0.00;7663.39;0.00;1140.00
63.00;1.00;3.03;17.97;1.00;7825.87;228.00;2.34;0.00;0.00;7825.87;0.00;384.00
64.00;1.00;2.32;18.03;1.00;7479.15;208.00;0.00;0.00;0.00;7479.15;0.00;231.00
65.00;1.00;1.37;18.05;1.00;2991.66;0.00;0.00;0.00;0.00;2991.66;0.00;1082.00
66.00;1.00;0.87;17.81;1.00;1196.66;0.00;0.00;0.00;0.00;1196.66;0.00;858.00
67.00;1.00;0.59;17.48;1.00;6369.06;232.00;0.00;0.00;0.00;6369.06;0.00;399.00
68.00;1.00;0.33;17.42;1.00;8282.87;204.00;0.00;0.00;0.00;8282.87;0.00;1977.00
