datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;19.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.00
1.00;1.00;4.00;18.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;33.00
2.00;1.00;4.11;18.39;1.00;5419.30;160.00;0.00;0.00;0.00;5419.30;0.00;132.00
3.00;1.00;4.14;18.35;0.00;7378.77;0.00;0.00;0.00;0.00;7378.77;0.00;55.00
4.00;1.00;4.08;18.39;1.00;8236.37;160.00;0.00;13991.34;0.22;22227.71;0.00;138.00
5.00;1.00;4.04;18.47;1.00;8510.14;160.00;0.00;0.00;0.00;8510.14;0.00;30.00
6.00;1.00;4.01;18.56;1.00;8652.62;160.00;0.00;0.00;0.00;8652.62;0.00;47.00
7.00;1.00;4.06;18.65;1.00;8742.61;248.00;1007.91;0.00;0.00;8742.61;0.00;51.00
8.00;0.00;3.80;18.79;1.00;3497.04;224.00;1755.63;0.00;0.00;3497.04;0.00;26.00
9.00;1.00;4.23;18.73;1.00;5712.04;234.00;2668.18;0.00;0.00;5712.04;0.00;71.00
10.00;0.00;4.66;18.82;1.00;2284.82;202.00;3004.42;0.00;0.00;2284.82;0.00;6.00
11.00;1.00;5.24;18.77;0.00;4261.42;0.00;2728.65;0.00;0.00;4261.42;0.00;78.00
12.00;1.00;4.18;18.80;1.00;5164.07;244.00;2397.42;0.00;0.00;5164.07;0.00;0.00
13.00;0.00;3.89;18.85;0.00;2065.63;0.00;1727.45;0.00;0.00;2065.63;0.00;78.00
14.00;1.00;4.04;18.72;1.00;5283.55;232.00;868.96;0.00;0.00;5283.55;0.00;7.00
15.00;0.00;4.07;18.70;0.00;2113.42;0.00;3.06;0.00;0.00;2113.42;0.00;70.00
16.00;1.00;4.02;18.49;1.00;6244.40;226.00;0.00;0.00;0.00;6244.40;0.00;30.00
17.00;1.00;3.84;18.49;0.00;7719.49;0.00;0.00;0.00;0.00;7719.49;0.00;240.00
18.00;1.00;3.74;18.53;1.00;8492.62;226.00;0.00;0.00;0.00;8492.62;0.00;313.00
19.00;1.00;3.44;18.61;1.00;8707.78;242.00;0.00;0.00;0.00;8707.78;0.00;241.00
20.00;1.00;3.23;18.70;0.00;8890.92;0.00;0.00;0.00;0.00;8890.92;0.00;105.00
21.00;1.00;3.10;18.78;1.00;9189.83;250.00;0.00;0.00;0.00;9189.83;0.00;26.00
22.00;1.00;2.65;18.88;1.00;9215.71;232.00;0.00;0.00;0.00;9215.71;0.00;113.00
23.00;1.00;2.13;18.96;1.00;9388.85;206.00;0.00;0.00;0.00;9388.85;0.00;27.00
24.00;1.00;1.95;19.04;1.00;8784.76;160.00;0.00;0.00;0.00;8784.76;0.00;258.00
25.00;1.00;1.76;19.09;0.00;3513.90;0.00;0.00;0.00;0.00;3513.90;0.00;203.00
26.00;1.00;1.61;18.89;1.00;1405.56;0.00;0.00;0.00;0.00;1405.56;0.00;50.00
27.00;1.00;1.46;18.60;0.00;6696.87;0.00;0.00;0.00;0.00;6696.87;0.00;39.00
28.00;1.00;1.43;18.55;0.00;8774.73;0.00;0.00;0.00;0.00;8774.73;0.00;39.00
29.00;1.00;1.39;18.59;0.00;9599.95;0.00;0.00;0.00;0.00;9599.95;0.00;39.00
30.00;1.00;1.30;18.67;0.00;9953.30;0.00;0.00;0.00;0.00;9953.30;0.00;191.00
31.00;1.00;1.13;18.75;1.00;10137.82;220.00;1156.82;13793.10;0.22;23930.92;0.00;39.00
32.00;1.00;1.09;18.90;0.00;9457.03;0.00;1832.57;0.00;0.00;9457.03;0.00;39.00
33.00;1.00;1.20;19.04;1.00;8942.47;242.00;2436.51;0.00;0.00;8942.47;0.00;39.00
34.00;1.00;1.21;19.19;1.00;3576.99;0.00;0.00;0.00;0.00;3576.99;0.00;39.00
35.00;1.00;1.25;18.98;1.00;1430.80;0.00;0.00;0.00;0.00;1430.80;0.00;45.00
36.00;1.00;1.31;18.68;1.00;5735.75;242.00;1612.74;0.00;0.00;5735.75;0.00;50.00
37.00;1.00;1.28;18.66;1.00;7340.11;202.00;1159.82;0.00;0.00;7340.11;0.00;49.00
38.00;1.00;1.16;18.70;1.00;8282.37;236.00;747.96;0.00;0.00;8282.37;0.00;49.00
39.00;1.00;0.92;18.75;0.00;8927.75;0.00;3.64;0.00;0.00;8927.75;0.00;39.00
40.00;1.00;0.82;18.78;1.00;9854.06;226.00;0.00;0.00;0.00;9854.06;0.00;39.00
41.00;1.00;0.74;18.86;1.00;10127.69;224.00;0.00;0.00;0.00;10127.69;0.00;39.00
42.00;1.00;0.81;18.95;1.00;10282.15;236.00;0.00;0.00;0.00;10282.15;0.00;83.00
43.00;1.00;0.75;19.04;1.00;9683.30;204.00;0.00;0.00;0.00;9683.30;0.00;181.00
44.00;1.00;0.94;19.11;0.00;3873.32;0.00;0.00;0.00;0.00;3873.32;0.00;685.00
45.00;1.00;0.91;18.91;1.00;1549.33;0.00;0.00;0.00;0.00;1549.33;0.00;328.00
46.00;1.00;1.04;18.61;0.00;6817.28;0.00;0.00;0.00;0.00;6817.28;0.00;188.00
47.00;1.00;1.19;18.56;1.00;8942.25;200.00;0.00;0.00;0.00;8942.25;0.00;228.00
48.00;1.00;0.98;18.61;1.00;9613.66;160.00;0.00;0.00;0.00;9613.66;0.00;171.00
49.00;1.00;0.98;18.68;1.00;9980.15;160.00;0.00;0.00;0.00;9980.15;0.00;91.00
50.00;1.00;0.93;18.77;1.00;10145.92;160.00;0.00;0.00;0.00;10145.92;0.00;68.00
51.00;1.00;0.94;18.86;0.00;10249.71;0.00;0.00;0.00;0.00;10249.71;0.00;135.00
52.00;1.00;0.94;18.95;1.00;10411.14;160.00;0.00;0.00;0.00;10411.14;0.00;39.00
53.00;1.00;0.99;19.05;1.00;9756.81;160.00;0.00;0.00;0.00;9756.81;0.00;39.00
54.00;1.00;0.92;19.12;1.00;3902.72;0.00;0.00;0.00;0.00;3902.72;0.00;62.00
55.00;1.00;1.34;18.92;1.00;1561.09;0.00;0.00;0.00;0.00;1561.09;0.00;154.00
56.00;1.00;1.69;18.63;0.00;6556.77;0.00;822.98;0.00;0.00;6556.77;0.00;1090.00
57.00;1.00;2.48;18.61;1.00;8170.51;250.00;1429.69;0.00;0.00;8170.51;0.00;84.00
58.00;1.00;3.39;18.72;1.00;8077.34;234.00;1726.04;0.00;0.00;8077.34;0.00;40.00
59.00;1.00;3.82;18.85;1.00;7650.79;224.00;1714.45;13454.38;0.21;21105.17;0.00;51.00
60.00;1.00;3.68;18.97;1.00;7408.98;250.00;1265.54;0.00;0.00;7408.98;0.00;50.00
61.00;1.00;2.75;19.05;0.00;6694.03;0.00;1223.46;0.00;0.00;6694.03;0.00;247.00
62.00;1.00;3.29;19.07;1.00;2677.61;0.00;0.00;0.00;0.00;2677.61;0.00;312.00
63.00;1.00;3.03;18.87;1.00;1071.04;0.00;0.00;0.00;0.00;1071.04;0.00;119.00
64.00;1.00;2.32;18.59;1.00;6165.16;224.00;0.00;0.00;0.00;6165.16;0.00;43.00
65.00;1.00;1.37;18.54;1.00;8187.86;202.00;0.00;0.00;0.00;8187.86;0.00;64.00
66.00;1.00;0.87;18.57;1.00;9258.96;222.00;0.00;0.00;0.00;9258.96;0.00;242.00
67.00;1.00;0.59;18.62;1.00;9819.48;230.00;0.00;0.00;0.00;9819.48;0.00;1086.00
68.00;1.00;0.33;18.70;1.00;10131.29;206.00;0.00;0.00;0.00;10131.29;0.00;568.00
69.00;1.00;-0.21;18.78;1.00;10363.19;226.00;0.00;0.00;0.00;10363.19;0.00;477.00
70.00;1.00;-0.56;18.87;1.00;10617.32;230.00;0.00;0.00;0.00;10617.32;0.00;426.00
71.00;1.00;-0.53;18.95;0.00;10836.22;0.00;0.00;0.00;0.00;10836.22;0.00;636.00
72.00;1.00;-0.75;19.03;1.00;10409.13;160.00;0.00;0.00;0.00;10409.13;0.00;151.00
73.00;1.00;-0.68;19.10;0.00;4163.65;0.00;0.00;0.00;0.00;4163.65;0.00;178.00
74.00;1.00;-0.61;18.88;1.00;1665.46;0.00;0.00;0.00;0.00;1665.46;0.00;138.00
75.00;1.00;-0.66;18.55;1.00;7409.19;160.00;0.00;0.00;0.00;7409.19;0.00;153.00
76.00;1.00;-0.82;18.50;1.00;9535.00;160.00;0.00;0.00;0.00;9535.00;0.00;46.00
77.00;1.00;-0.64;18.53;1.00;10415.92;160.00;0.00;0.00;0.00;10415.92;0.00;18.00
78.00;1.00;-0.35;18.61;1.00;10727.66;160.00;0.00;0.00;0.00;10727.66;0.00;556.00
79.00;1.00;0.29;18.71;1.00;10792.23;214.00;1278.53;0.00;0.00;10792.23;0.00;604.00
80.00;1.00;0.87;18.87;0.00;9867.76;0.00;1879.58;0.00;0.00;9867.76;0.00;18.00
81.00;1.00;1.57;19.03;1.00;9153.77;242.00;2031.31;0.00;0.00;9153.77;0.00;65.00
82.00;1.00;3.02;19.18;1.00;3661.51;0.00;0.00;0.00;0.00;3661.51;0.00;46.00
83.00;1.00;4.09;19.01;1.00;1464.60;0.00;0.00;0.00;0.00;1464.60;0.00;18.00
84.00;1.00;4.07;18.77;1.00;585.84;0.00;0.00;0.00;0.00;585.84;0.00;65.00
85.00;1.00;4.35;18.50;0.00;5656.13;0.00;1813.68;0.00;0.00;5656.13;0.00;46.00
86.00;1.00;4.41;18.54;1.00;6442.36;242.00;953.19;0.00;0.00;6442.36;0.00;18.00
87.00;1.00;4.27;18.59;0.00;7121.60;0.00;4.12;0.00;0.00;7121.60;0.00;65.00
88.00;1.00;3.92;18.61;1.00;8162.18;200.00;0.00;0.00;0.00;8162.18;0.00;71.00
89.00;1.00;3.18;18.68;0.00;8563.60;0.00;0.00;0.00;0.00;8563.60;0.00;362.00
90.00;1.00;2.76;18.75;0.00;9067.57;0.00;0.00;0.00;0.00;9067.57;0.00;420.00
91.00;1.00;3.15;18.82;1.00;9403.00;250.00;0.00;0.00;0.00;9403.00;0.00;339.00
92.00;1.00;3.32;18.93;0.00;9299.94;0.00;0.00;0.00;0.00;9299.94;0.00;358.00
93.00;1.00;3.24;19.02;1.00;9008.13;248.00;0.00;0.00;0.00;9008.13;0.00;330.00
94.00;1.00;2.99;19.11;1.00;3603.25;0.00;0.00;0.00;0.00;3603.25;0.00;145.00
95.00;1.00;2.44;18.94;1.00;1441.30;0.00;0.00;0.00;0.00;1441.30;0.00;68.00
96.00;1.00;1.11;18.67;1.00;5945.15;160.00;0.00;0.00;0.00;5945.15;0.00;299.00
97.00;1.00;0.74;18.58;1.00;8492.26;160.00;0.00;0.00;0.00;8492.26;0.00;330.00
98.00;1.00;0.95;18.60;1.00;9589.23;160.00;0.00;0.00;0.00;9589.23;0.00;375.00
99.00;1.00;0.22;18.67;0.00;9976.56;0.00;0.00;0.00;0.00;9976.56;0.00;283.00
100.00;1.00;0.08;18.74;1.00;10447.08;160.00;0.00;0.00;0.00;10447.08;0.00;278.00
101.00;1.00;-0.19;18.83;1.00;10598.32;160.00;0.00;0.00;0.00;10598.32;0.00;227.00
102.00;1.00;0.17;18.91;1.00;10755.81;160.00;0.00;0.00;0.00;10755.81;0.00;56.00
103.00;1.00;0.54;19.02;1.00;10549.04;242.00;1779.83;0.00;0.00;10549.04;0.00;47.00
104.00;1.00;1.20;19.19;1.00;4219.62;0.00;0.00;0.00;0.00;4219.62;0.00;34.00
105.00;1.00;1.64;19.02;1.00;1687.85;0.00;0.00;0.00;0.00;1687.85;0.00;34.00
