datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;20.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;493.00
1.00;1.00;4.00;19.46;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;603.00
2.00;1.00;4.11;18.94;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;459.00
3.00;1.00;4.14;18.44;2.00;3164.42;320.00;0.00;0.00;0.00;3164.42;0.00;348.00
4.00;1.00;4.08;18.35;4.00;4142.96;640.00;0.00;0.00;0.00;4142.96;0.00;341.00
5.00;1.00;4.04;18.42;4.00;4337.83;640.00;0.00;0.00;0.00;4337.83;0.00;261.00
6.00;1.00;4.01;18.50;4.00;4434.01;640.00;0.00;0.00;0.00;4434.01;0.00;342.00
7.00;1.00;4.06;18.59;5.00;4492.34;1140.00;512.89;0.00;0.00;4492.34;0.00;267.00
8.00;1.00;3.80;18.80;4.00;3916.11;888.00;1123.70;11810.10;0.19;15726.20;0.00;684.00
9.00;0.83;4.23;18.96;5.00;3552.23;1180.00;1897.46;0.00;0.00;3552.23;0.00;285.00
10.00;0.67;4.66;19.22;3.00;2721.13;744.00;2317.25;0.00;0.00;2721.13;0.00;144.00
11.00;0.67;5.24;19.39;4.00;2368.59;920.00;2266.59;0.00;0.00;2368.59;0.00;499.00
12.00;1.00;4.18;19.54;4.00;2077.76;824.00;2149.36;0.00;0.00;2077.76;0.00;376.00
13.00;0.50;3.89;19.60;3.00;2305.54;618.00;1500.25;0.00;0.00;2305.54;0.00;1817.00
14.00;0.50;4.04;19.57;6.00;2737.42;1440.00;701.95;0.00;0.00;2737.42;0.00;1443.00
15.00;0.50;4.07;19.61;3.00;2956.68;606.00;2.29;0.00;0.00;2956.68;0.00;2149.00
16.00;0.67;4.02;19.49;5.00;4107.15;1210.00;0.00;0.00;0.00;4107.15;0.00;729.00
17.00;0.83;3.84;19.57;5.00;4193.61;1120.00;0.00;0.00;0.00;4193.61;0.00;518.00
18.00;1.00;3.74;19.65;4.00;4329.13;848.00;0.00;0.00;0.00;4329.13;0.00;2082.00
19.00;1.00;3.44;19.70;5.00;4578.80;1200.00;0.00;0.00;0.00;4578.80;0.00;995.00
20.00;1.00;3.23;19.81;2.00;4530.50;476.00;0.00;0.00;0.00;4530.50;0.00;1333.00
21.00;1.00;3.10;19.82;4.00;5001.36;992.00;0.00;0.00;0.00;5001.36;0.00;1023.00
22.00;1.00;2.65;19.94;3.00;4904.37;726.00;0.00;0.00;0.00;4904.37;0.00;653.00
23.00;1.00;2.13;19.99;3.00;1961.75;0.00;0.00;0.00;0.00;1961.75;0.00;566.00
24.00;1.00;1.95;19.62;5.00;784.70;0.00;0.00;0.00;0.00;784.70;0.00;281.00
25.00;1.00;1.76;19.11;2.00;3982.33;320.00;0.00;0.00;0.00;3982.33;0.00;173.00
26.00;1.00;1.61;19.01;6.00;5013.96;960.00;0.00;0.00;0.00;5013.96;0.00;652.00
27.00;1.00;1.46;19.11;3.00;5051.18;480.00;0.00;0.00;0.00;5051.18;0.00;661.00
28.00;1.00;1.43;19.14;5.00;2020.47;0.00;0.00;0.00;0.00;2020.47;0.00;151.00
29.00;1.00;1.39;18.77;4.00;4484.63;640.00;0.00;0.00;0.00;4484.63;0.00;175.00
30.00;1.00;1.30;18.77;4.00;5029.05;640.00;0.00;0.00;0.00;5029.05;0.00;303.00
31.00;1.00;1.13;18.83;6.00;5260.88;1332.00;564.04;0.00;0.00;5260.88;0.00;259.00
32.00;1.00;1.09;19.05;4.00;4640.58;968.00;1148.98;0.00;0.00;4640.58;0.00;251.00
33.00;1.00;1.20;19.21;5.00;4305.80;1000.00;1708.07;0.00;0.00;4305.80;0.00;966.00
34.00;1.00;1.21;19.40;4.00;3826.01;896.00;1839.98;0.00;0.00;3826.01;0.00;2236.00
35.00;1.00;1.25;19.53;3.00;3650.72;636.00;1707.37;0.00;0.00;3650.72;0.00;4070.00
36.00;1.00;1.31;19.60;5.00;3831.85;1230.00;1415.69;0.00;0.00;3831.85;0.00;600.00
37.00;1.00;1.28;19.72;4.00;3723.76;864.00;1013.17;0.00;0.00;3723.76;0.00;687.00
38.00;1.00;1.16;19.73;5.00;4169.34;1060.00;611.41;0.00;0.00;4169.34;0.00;740.00
39.00;1.00;0.92;19.77;3.00;4495.21;732.00;2.73;0.00;0.00;4495.21;0.00;272.00
40.00;1.00;0.82;19.73;4.00;5236.48;880.00;0.00;0.00;0.00;5236.48;0.00;2230.00
41.00;1.00;0.74;19.79;4.00;5456.47;920.00;0.00;0.00;0.00;5456.47;0.00;2200.00
42.00;1.00;0.81;19.87;3.00;5544.81;690.00;0.00;0.00;0.00;5544.81;0.00;858.00
43.00;1.00;0.75;19.94;4.00;5719.99;872.00;0.00;18104.50;0.29;23824.49;0.00;896.00
44.00;1.00;0.94;20.04;2.00;5488.43;420.00;0.00;0.00;0.00;5488.43;0.00;640.00
45.00;1.00;0.91;20.07;4.00;2195.37;0.00;0.00;0.00;0.00;2195.37;0.00;398.00
46.00;1.00;1.04;19.68;3.00;878.15;0.00;0.00;0.00;0.00;878.15;0.00;431.00
47.00;1.00;1.19;19.15;4.00;4192.50;824.00;0.00;0.00;0.00;4192.50;0.00;439.00
48.00;1.00;0.98;19.11;5.00;4902.32;800.00;0.00;0.00;0.00;4902.32;0.00;217.00
