datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;22.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;590.00
1.00;1.00;4.00;20.78;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;329.00
2.00;1.00;4.11;19.64;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;349.00
3.00;1.00;4.14;18.60;2.00;13119.47;320.00;0.00;0.00;0.00;13119.47;0.00;263.00
4.00;1.00;4.08;18.33;4.00;17338.28;640.00;0.00;0.00;0.00;17338.28;0.00;105.00
5.00;1.00;4.04;18.31;4.00;18672.01;640.00;0.00;0.00;0.00;18672.01;0.00;153.00
6.00;1.00;4.01;18.36;4.00;19222.92;640.00;0.00;0.00;0.00;19222.92;0.00;199.00
7.00;1.00;4.06;18.44;5.00;19506.20;1000.00;1009.28;0.00;0.00;19506.20;0.00;852.00
8.00;0.80;3.80;18.60;2.00;18822.78;480.00;1758.00;0.00;0.00;18822.78;0.00;1528.00
9.00;0.80;4.23;18.70;5.00;18729.32;1110.00;2671.80;0.00;0.00;18729.32;0.00;758.00
10.00;0.20;4.66;18.91;3.00;16792.40;606.00;3008.49;0.00;0.00;16792.40;0.00;2138.00
11.00;0.60;5.24;19.02;3.00;16675.60;708.00;2732.36;0.00;0.00;16675.60;0.00;1759.00
12.00;0.40;4.18;19.15;4.00;16366.26;904.00;2400.67;0.00;0.00;16366.26;0.00;3750.00
13.00;0.60;3.89;19.17;1.00;17239.68;230.00;1729.79;0.00;0.00;17239.68;0.00;2833.00
14.00;0.80;4.04;19.15;5.00;18641.55;1010.00;870.14;0.00;0.00;18641.55;0.00;1405.00
15.00;0.60;4.07;19.21;3.00;19115.11;612.00;3.06;0.00;0.00;19115.11;0.00;702.00
16.00;0.80;4.02;19.22;4.00;20085.20;1000.00;0.00;0.00;0.00;20085.20;0.00;973.00
17.00;1.00;3.84;19.30;3.00;20289.69;606.00;0.00;22756.93;0.36;43046.62;0.00;631.00
18.00;1.00;3.74;19.36;2.00;20810.27;448.00;0.00;0.00;0.00;20810.27;0.00;829.00
19.00;1.00;3.44;19.42;3.00;21237.79;666.00;0.00;0.00;0.00;21237.79;0.00;1621.00
20.00;1.00;3.23;19.49;1.00;21558.90;232.00;0.00;0.00;0.00;21558.90;0.00;1874.00
21.00;1.00;3.10;19.54;3.00;22160.87;660.00;0.00;0.00;0.00;22160.87;0.00;1304.00
22.00;1.00;2.65;19.63;3.00;22278.22;666.00;0.00;0.00;0.00;22278.22;0.00;902.00
23.00;1.00;2.13;19.69;2.00;22739.08;412.00;0.00;0.00;0.00;22739.08;0.00;886.00
24.00;1.00;1.95;19.72;4.00;9095.63;0.00;0.00;0.00;0.00;9095.63;0.00;302.00
25.00;1.00;1.76;19.00;3.00;3638.25;0.00;0.00;0.00;0.00;3638.25;0.00;461.00
26.00;1.00;1.61;18.02;5.00;14777.27;800.00;0.00;0.00;0.00;14777.27;0.00;232.00
27.00;1.00;1.46;17.73;2.00;19223.85;320.00;0.00;0.00;0.00;19223.85;0.00;152.00
