datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;21.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;360.00
1.00;1.00;4.00;20.68;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;431.00
2.00;1.00;4.11;20.36;2.00;2636.06;320.00;0.00;0.00;0.00;2636.06;0.00;468.00
3.00;1.00;4.14;20.33;1.00;3447.77;160.00;0.00;0.00;0.00;3447.77;0.00;213.00
4.00;1.00;4.08;20.37;2.00;1379.11;0.00;0.00;0.00;0.00;1379.11;0.00;170.00
5.00;1.00;4.04;20.19;1.00;551.64;0.00;0.00;0.00;0.00;551.64;0.00;234.00
6.00;1.00;4.01;19.94;0.00;2793.13;0.00;0.00;0.00;0.00;2793.13;0.00;172.00
7.00;1.00;4.06;19.90;2.00;3662.92;488.00;351.70;0.00;0.00;3662.92;0.00;210.00
8.00;1.00;3.80;20.03;1.00;3497.42;216.00;612.44;0.00;0.00;3497.42;0.00;500.00
9.00;0.50;4.23;20.13;2.00;3483.28;428.00;930.66;0.00;0.00;3483.28;0.00;324.00
10.00;1.00;4.66;20.29;2.00;3120.37;484.00;1047.82;0.00;0.00;3120.37;0.00;346.00
11.00;1.00;5.24;20.43;1.00;2839.14;208.00;951.55;0.00;0.00;2839.14;0.00;253.00
12.00;0.00;4.18;20.52;2.00;1135.66;444.00;835.95;0.00;0.00;1135.66;0.00;452.00
13.00;1.00;3.89;20.44;1.00;2281.54;200.00;602.59;0.00;0.00;2281.54;0.00;363.00
14.00;1.00;4.04;20.42;2.00;3052.05;432.00;303.09;0.00;0.00;3052.05;0.00;438.00
15.00;1.00;4.07;20.47;0.00;3379.91;0.00;1.07;0.00;0.00;3379.91;0.00;848.00
16.00;1.00;4.02;20.48;1.00;3953.62;226.00;0.00;0.00;0.00;3953.62;0.00;349.00
17.00;0.00;3.84;20.56;1.00;1581.45;222.00;0.00;0.00;0.00;1581.45;0.00;696.00
18.00;1.00;3.74;20.42;2.00;3140.15;412.00;0.00;0.00;0.00;3140.15;0.00;415.00
19.00;1.00;3.44;20.44;2.00;3645.01;444.00;0.00;3596.20;0.06;7241.21;0.00;504.00
20.00;1.00;3.23;20.50;1.00;3866.43;224.00;0.00;0.00;0.00;3866.43;0.00;649.00
21.00;1.00;3.10;20.56;2.00;4119.37;496.00;0.00;0.00;0.00;4119.37;0.00;798.00
22.00;1.00;2.65;20.67;1.00;4079.65;220.00;0.00;0.00;0.00;4079.65;0.00;516.00
23.00;1.00;2.13;20.73;1.00;1631.86;0.00;0.00;0.00;0.00;1631.86;0.00;626.00
24.00;1.00;1.95;20.54;2.00;652.74;0.00;0.00;0.00;0.00;652.74;0.00;680.00
25.00;1.00;1.76;20.25;1.00;3126.21;160.00;0.00;9341.12;0.15;12467.33;0.00;464.00
26.00;1.00;1.61;20.21;1.00;1250.49;0.00;0.00;0.00;0.00;1250.49;0.00;383.00
27.00;1.00;1.46;19.97;1.00;500.19;0.00;0.00;0.00;0.00;500.19;0.00;298.00
28.00;1.00;1.43;19.67;1.00;3056.23;160.00;0.00;0.00;0.00;3056.23;0.00;178.00
29.00;1.00;1.39;19.63;2.00;1222.49;0.00;0.00;0.00;0.00;1222.49;0.00;233.00
30.00;1.00;1.30;19.40;2.00;3313.08;320.00;0.00;0.00;0.00;3313.08;0.00;95.00
31.00;1.00;1.13;19.40;2.00;3939.66;424.00;403.67;0.00;0.00;3939.66;0.00;229.00
32.00;1.00;1.09;19.51;1.00;3906.51;236.00;639.30;0.00;0.00;3906.51;0.00;145.00
33.00;1.00;1.20;19.61;2.00;3882.19;496.00;849.87;0.00;0.00;3882.19;0.00;204.00
34.00;1.00;1.21;19.76;1.00;3588.89;224.00;843.71;0.00;0.00;3588.89;0.00;191.00
35.00;1.00;1.25;19.85;0.00;3655.62;0.00;728.15;0.00;0.00;3655.62;0.00;208.00
36.00;1.00;1.31;19.91;2.00;3891.38;464.00;562.36;0.00;0.00;3891.38;0.00;191.00
37.00;1.00;1.28;20.02;1.00;3807.01;222.00;404.59;0.00;0.00;3807.01;0.00;237.00
38.00;1.00;1.16;20.09;1.00;4030.95;200.00;260.89;0.00;0.00;4030.95;0.00;357.00
39.00;1.00;0.92;20.15;1.00;4242.17;244.00;1.27;0.00;0.00;4242.17;0.00;220.00
