datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;20.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;43.00
1.00;1.00;4.00;19.58;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;72.00
2.00;1.00;4.11;19.18;1.00;3944.01;160.00;0.00;0.00;0.00;3944.01;0.00;78.00
3.00;1.00;4.14;19.10;0.00;5321.51;0.00;0.00;0.00;0.00;5321.51;0.00;27.00
4.00;1.00;4.08;19.12;1.00;2128.60;0.00;0.00;0.00;0.00;2128.60;0.00;22.00
5.00;1.00;4.04;18.89;1.00;4684.69;160.00;0.00;0.00;0.00;4684.69;0.00;31.00
6.00;1.00;4.01;18.88;1.00;5572.92;160.00;0.00;0.00;0.00;5572.92;0.00;61.00
7.00;1.00;4.06;18.93;1.00;5931.47;210.00;1022.77;7610.69;0.12;13542.16;0.00;64.00
8.00;0.00;3.80;19.10;0.00;2372.59;0.00;1717.48;0.00;0.00;2372.59;0.00;570.00
9.00;0.00;4.23;19.01;1.00;949.04;208.00;2542.63;0.00;0.00;949.04;0.00;117.00
10.00;1.00;4.66;18.91;1.00;2510.23;220.00;2791.33;0.00;0.00;2510.23;0.00;376.00
11.00;0.00;5.24;18.97;1.00;1004.09;230.00;2471.55;0.00;0.00;1004.09;0.00;165.00
12.00;0.00;4.18;18.89;1.00;401.64;222.00;2107.33;0.00;0.00;401.64;0.00;75.00
13.00;1.00;3.89;18.72;1.00;2529.96;248.00;1528.53;0.00;0.00;2529.96;0.00;24.00
14.00;1.00;4.04;18.67;1.00;3737.81;214.00;778.20;0.00;0.00;3737.81;0.00;55.00
15.00;1.00;4.07;18.65;1.00;4649.50;242.00;3.06;0.00;0.00;4649.50;0.00;94.00
16.00;1.00;4.02;18.65;0.00;5452.86;0.00;0.00;0.00;0.00;5452.86;0.00;145.00
17.00;1.00;3.84;18.69;0.00;5930.08;0.00;0.00;0.00;0.00;5930.08;0.00;211.00
18.00;1.00;3.74;18.75;0.00;6165.49;0.00;0.00;0.00;0.00;6165.49;0.00;265.00
19.00;1.00;3.44;18.84;1.00;6295.58;242.00;0.00;0.00;0.00;6295.58;0.00;216.00
20.00;1.00;3.23;18.94;0.00;6280.62;0.00;0.00;0.00;0.00;6280.62;0.00;481.00
21.00;1.00;3.10;19.01;1.00;6482.07;210.00;0.00;0.00;0.00;6482.07;0.00;376.00
22.00;1.00;2.65;19.12;0.00;6477.25;0.00;0.00;0.00;0.00;6477.25;0.00;223.00
23.00;1.00;2.13;19.18;0.00;2590.90;0.00;0.00;0.00;0.00;2590.90;0.00;142.00
24.00;1.00;1.95;18.94;1.00;5279.12;160.00;0.00;0.00;0.00;5279.12;0.00;25.00
25.00;1.00;1.76;18.92;1.00;5932.19;160.00;0.00;0.00;0.00;5932.19;0.00;151.00
26.00;1.00;1.61;18.94;1.00;6414.30;160.00;0.00;0.00;0.00;6414.30;0.00;182.00
27.00;1.00;1.46;18.99;0.00;6469.79;0.00;0.00;0.00;0.00;6469.79;0.00;195.00
28.00;1.00;1.43;19.03;1.00;6202.85;160.00;0.00;0.00;0.00;6202.85;0.00;213.00
29.00;1.00;1.39;19.07;0.00;6739.55;0.00;0.00;0.00;0.00;6739.55;0.00;210.00
30.00;1.00;1.30;19.12;0.00;7065.69;0.00;0.00;7536.07;0.12;14601.76;0.00;221.00
31.00;1.00;1.13;19.20;1.00;7224.66;250.00;1183.98;0.00;0.00;7224.66;0.00;271.00
32.00;1.00;1.09;19.40;0.00;6479.00;0.00;1802.67;0.00;0.00;6479.00;0.00;391.00
33.00;1.00;1.20;19.56;0.00;6007.50;0.00;2334.38;0.00;0.00;6007.50;0.00;531.00
34.00;1.00;1.21;19.72;0.00;5509.28;0.00;2262.52;0.00;0.00;5509.28;0.00;1347.00
35.00;1.00;1.25;19.84;0.00;5385.73;0.00;1906.53;0.00;0.00;5385.73;0.00;1997.00
36.00;1.00;1.31;19.92;1.00;5564.28;202.00;1434.77;0.00;0.00;5564.28;0.00;906.00
37.00;1.00;1.28;19.99;0.00;5675.52;0.00;1029.17;0.00;0.00;5675.52;0.00;527.00
38.00;1.00;1.16;20.01;1.00;5562.30;250.00;669.88;0.00;0.00;5562.30;0.00;246.00
39.00;1.00;0.92;20.02;0.00;2224.92;0.00;0.00;0.00;0.00;2224.92;0.00;137.00
40.00;1.00;0.82;19.70;1.00;889.97;0.00;0.00;0.00;0.00;889.97;0.00;233.00
41.00;1.00;0.74;19.27;1.00;4968.67;204.00;0.00;0.00;0.00;4968.67;0.00;1252.00
42.00;1.00;0.81;19.19;1.00;6407.87;226.00;0.00;0.00;0.00;6407.87;0.00;1102.00
43.00;1.00;0.75;19.22;1.00;6938.39;208.00;0.00;0.00;0.00;6938.39;0.00;642.00
44.00;1.00;0.94;19.29;1.00;7180.48;230.00;0.00;0.00;0.00;7180.48;0.00;451.00
45.00;1.00;0.91;19.38;1.00;7240.84;206.00;0.00;0.00;0.00;7240.84;0.00;313.00
46.00;1.00;1.04;19.47;0.00;7304.48;0.00;0.00;0.00;0.00;7304.48;0.00;193.00
