datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;18.00;13.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1013.00
1.00;1.00;4.00;17.64;9.00;7929.20;1440.00;0.00;0.00;0.00;7929.20;0.00;1569.00
2.00;1.00;4.11;17.61;13.00;10040.22;2080.00;0.00;0.00;0.00;10040.22;0.00;932.00
3.00;1.00;4.14;17.69;8.00;10443.09;1280.00;0.00;0.00;0.00;10443.09;0.00;627.00
4.00;1.00;4.08;17.75;11.00;11102.10;1760.00;0.00;0.00;0.00;11102.10;0.00;601.00
5.00;1.00;4.04;17.85;11.00;11131.28;1760.00;0.00;0.00;0.00;11131.28;0.00;530.00
6.00;1.00;4.01;17.95;7.00;11203.74;1120.00;0.00;0.00;0.00;11203.74;0.00;1249.00
7.00;0.88;4.06;18.02;14.00;10075.96;3136.00;1559.06;0.00;0.00;10075.96;0.00;733.00
8.00;0.69;3.80;18.18;9.00;4030.39;0.00;0.00;0.00;0.00;4030.39;0.00;1693.00
9.00;0.88;4.23;17.95;14.00;1612.15;0.00;0.00;0.00;0.00;1612.15;0.00;3832.00
10.00;0.56;4.66;17.65;11.00;4551.90;2310.00;4255.45;0.00;0.00;4551.90;0.00;2180.00
11.00;0.44;5.24;17.71;10.00;5221.33;2040.00;3768.02;18218.01;0.29;23439.34;0.00;2110.00
12.00;0.62;4.18;17.77;13.00;5816.89;3042.00;3212.81;0.00;0.00;5816.89;0.00;2232.00
13.00;0.69;3.89;17.84;8.00;6283.93;1728.00;2330.23;0.00;0.00;6283.93;0.00;4610.00
14.00;0.62;4.04;17.85;15.00;6512.61;3240.00;1186.37;0.00;0.00;6512.61;0.00;1261.00
15.00;0.81;4.07;17.87;7.00;7532.30;1736.00;4.67;0.00;0.00;7532.30;0.00;1467.00
16.00;0.88;4.02;17.84;11.00;9315.61;2332.00;0.00;0.00;0.00;9315.61;0.00;1639.00
17.00;0.88;3.84;17.90;11.00;10139.13;2728.00;0.00;0.00;0.00;10139.13;0.00;1507.00
18.00;1.00;3.74;17.98;7.00;10333.49;1568.00;0.00;0.00;0.00;10333.49;0.00;2030.00
19.00;1.00;3.44;18.03;14.00;9752.03;3024.00;0.00;0.00;0.00;9752.03;0.00;3349.00
20.00;1.00;3.23;18.11;8.00;3900.81;0.00;0.00;0.00;0.00;3900.81;0.00;4749.00
21.00;1.00;3.10;17.86;13.00;1560.32;0.00;0.00;0.00;0.00;1560.32;0.00;4006.00
22.00;1.00;2.65;17.53;11.00;8848.92;2706.00;0.00;0.00;0.00;8848.92;0.00;2714.00
23.00;1.00;2.13;17.56;10.00;10196.69;2440.00;0.00;0.00;0.00;10196.69;0.00;1531.00
24.00;1.00;1.95;17.60;12.00;11135.20;1920.00;0.00;0.00;0.00;11135.20;0.00;1557.00
25.00;1.00;1.76;17.65;8.00;11922.65;1280.00;0.00;0.00;0.00;11922.65;0.00;1313.00
26.00;1.00;1.61;17.71;14.00;12731.17;2240.00;0.00;0.00;0.00;12731.17;0.00;790.00
27.00;1.00;1.46;17.82;7.00;12565.28;1120.00;0.00;0.00;0.00;12565.28;0.00;650.00
28.00;1.00;1.43;17.88;12.00;13285.33;1920.00;0.00;0.00;0.00;13285.33;0.00;500.00
29.00;1.00;1.39;17.98;12.00;13132.86;1920.00;0.00;0.00;0.00;13132.86;0.00;512.00
