datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;21.00;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;173.00
1.00;1.00;4.00;20.54;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;328.00
2.00;1.00;4.11;20.09;8.00;2884.95;1280.00;0.00;0.00;0.00;2884.95;0.00;328.00
3.00;1.00;4.14;20.13;5.00;3191.94;800.00;0.00;0.00;0.00;3191.94;0.00;253.00
4.00;1.00;4.08;20.16;8.00;3603.56;1280.00;0.00;0.00;0.00;3603.56;0.00;312.00
5.00;1.00;4.04;20.28;7.00;3491.87;1120.00;0.00;0.00;0.00;3491.87;0.00;372.00
6.00;1.00;4.01;20.36;6.00;3566.09;960.00;0.00;0.00;0.00;3566.09;0.00;374.00
7.00;0.80;4.06;20.44;8.00;3708.28;1952.00;512.74;0.00;0.00;3708.28;0.00;246.00
8.00;1.00;3.80;20.69;4.00;2866.61;1000.00;1123.37;0.00;0.00;2866.61;0.00;1361.00
9.00;1.00;4.23;20.81;9.00;2807.61;2250.00;1896.88;0.00;0.00;2807.61;0.00;2319.00
10.00;0.40;4.66;21.15;7.00;1481.79;1582.00;2316.55;0.00;0.00;1481.79;0.00;4751.00
11.00;0.70;5.24;21.32;7.00;592.72;0.00;0.00;0.00;0.00;592.72;0.00;1714.00
12.00;0.20;4.18;20.95;9.00;237.09;0.00;0.00;0.00;0.00;237.09;0.00;1924.00
13.00;0.60;3.89;20.52;6.00;1690.49;1464.00;1499.80;0.00;0.00;1690.49;0.00;4289.00
14.00;0.80;4.04;20.60;9.00;1796.39;1854.00;701.74;0.00;0.00;1796.39;0.00;492.00
15.00;0.80;4.07;20.65;5.00;2073.28;1250.00;2.29;0.00;0.00;2073.28;0.00;370.00
16.00;1.00;4.02;20.58;8.00;2968.54;1792.00;0.00;0.00;0.00;2968.54;0.00;1170.00
17.00;1.00;3.84;20.67;6.00;2999.50;1200.00;0.00;0.00;0.00;2999.50;0.00;1606.00
18.00;1.00;3.74;20.70;5.00;3406.23;1080.00;0.00;0.00;0.00;3406.23;0.00;1120.00
19.00;1.00;3.44;20.75;7.00;3659.45;1708.00;0.00;0.00;0.00;3659.45;0.00;2237.00
20.00;1.00;3.23;20.89;5.00;3434.37;1070.00;0.00;0.00;0.00;3434.37;0.00;2726.00
21.00;1.00;3.10;20.93;7.00;3776.64;1652.00;0.00;0.00;0.00;3776.64;0.00;1479.00
22.00;1.00;2.65;21.06;7.00;3443.12;1610.00;0.00;0.00;0.00;3443.12;0.00;972.00
23.00;1.00;2.13;21.14;6.00;1377.25;0.00;0.00;0.00;0.00;1377.25;0.00;527.00
24.00;1.00;1.95;20.78;9.00;550.90;0.00;0.00;0.00;0.00;550.90;0.00;1228.00
25.00;1.00;1.76;20.34;6.00;220.36;0.00;0.00;0.00;0.00;220.36;0.00;827.00
26.00;1.00;1.61;19.86;8.00;3264.23;1280.00;0.00;0.00;0.00;3264.23;0.00;372.00
27.00;1.00;1.46;19.88;4.00;1305.69;0.00;0.00;0.00;0.00;1305.69;0.00;189.00
28.00;1.00;1.43;19.53;6.00;522.28;0.00;0.00;0.00;0.00;522.28;0.00;224.00
29.00;1.00;1.39;19.10;6.00;208.91;0.00;0.00;0.00;0.00;208.91;0.00;233.00
30.00;1.00;1.30;18.65;5.00;3136.70;800.00;0.00;8068.51;0.13;11205.20;0.00;198.00
31.00;1.00;1.13;18.63;9.00;3774.68;1818.00;563.87;0.00;0.00;3774.68;0.00;123.00
32.00;1.00;1.09;18.86;6.00;3102.32;1212.00;1148.63;0.00;0.00;3102.32;0.00;177.00
33.00;1.00;1.20;19.00;9.00;2884.34;2070.00;1707.56;0.00;0.00;2884.34;0.00;191.00
34.00;1.00;1.21;19.27;8.00;1950.87;1632.00;1839.43;0.00;0.00;1950.87;0.00;129.00
35.00;1.00;1.25;19.40;8.00;1800.19;1696.00;1706.86;0.00;0.00;1800.19;0.00;135.00
36.00;1.00;1.31;19.50;7.00;1792.96;1652.00;1415.26;0.00;0.00;1792.96;0.00;206.00
37.00;1.00;1.28;19.57;4.00;1997.20;864.00;1012.86;0.00;0.00;1997.20;0.00;144.00
38.00;1.00;1.16;19.51;8.00;2806.91;1728.00;611.22;0.00;0.00;2806.91;0.00;171.00
39.00;1.00;0.92;19.60;4.00;2862.92;840.00;2.73;0.00;0.00;2862.92;0.00;172.00
40.00;1.00;0.82;19.52;7.00;3829.72;1750.00;0.00;0.00;0.00;3829.72;0.00;1032.00
41.00;1.00;0.74;19.65;7.00;3674.51;1638.00;0.00;0.00;0.00;3674.51;0.00;461.00
42.00;1.00;0.81;19.74;7.00;3709.28;1722.00;0.00;0.00;0.00;3709.28;0.00;1508.00
43.00;1.00;0.75;19.85;9.00;3675.71;1800.00;0.00;0.00;0.00;3675.71;0.00;2057.00
44.00;1.00;0.94;19.95;5.00;3639.48;1190.00;0.00;0.00;0.00;3639.48;0.00;1596.00
45.00;1.00;0.91;19.99;8.00;3980.04;1648.00;0.00;0.00;0.00;3980.04;0.00;1205.00
46.00;1.00;1.04;20.11;5.00;3850.99;1010.00;0.00;0.00;0.00;3850.99;0.00;1035.00
47.00;1.00;1.19;20.15;5.00;1540.40;0.00;0.00;0.00;0.00;1540.40;0.00;674.00
48.00;1.00;0.98;19.81;9.00;3845.96;1440.00;0.00;0.00;0.00;3845.96;0.00;552.00
49.00;1.00;0.98;19.91;6.00;3887.06;960.00;0.00;0.00;0.00;3887.06;0.00;544.00
50.00;1.00;0.93;19.95;9.00;4204.12;1440.00;0.00;0.00;0.00;4204.12;0.00;120.00
51.00;1.00;0.94;20.08;6.00;1681.65;0.00;0.00;0.00;0.00;1681.65;0.00;181.00
52.00;1.00;0.94;19.75;7.00;672.66;0.00;0.00;0.00;0.00;672.66;0.00;161.00
53.00;1.00;0.99;19.32;6.00;3477.89;960.00;0.00;0.00;0.00;3477.89;0.00;266.00
54.00;1.00;0.92;19.33;5.00;3955.41;800.00;0.00;0.00;0.00;3955.41;0.00;253.00
55.00;1.00;1.34;19.37;9.00;4253.04;1872.00;230.79;0.00;0.00;4253.04;0.00;1238.00
56.00;1.00;1.69;19.61;3.00;3536.80;666.00;536.68;0.00;0.00;3536.80;0.00;1016.00
57.00;1.00;2.48;19.66;9.00;3774.85;1872.00;1025.72;0.00;0.00;3774.85;0.00;1112.00
58.00;1.00;3.39;19.96;5.00;2747.68;1190.00;1336.30;0.00;0.00;2747.68;0.00;1840.00
59.00;1.00;3.82;20.11;7.00;2472.42;1428.00;1424.45;0.00;0.00;2472.42;0.00;1569.00
60.00;1.00;3.68;20.27;8.00;2126.19;1984.00;1126.44;0.00;0.00;2126.19;0.00;6306.00
61.00;1.00;2.75;20.42;4.00;1877.05;832.00;1047.40;0.00;0.00;1877.05;0.00;1744.00
62.00;1.00;3.29;20.37;10.00;2669.00;2320.00;719.93;0.00;0.00;2669.00;0.00;931.00
63.00;1.00;3.03;20.56;8.00;2206.23;1968.00;2.66;0.00;0.00;2206.23;0.00;3246.00
64.00;1.00;2.32;20.56;8.00;2726.74;1696.00;0.00;0.00;0.00;2726.74;0.00;3282.00
65.00;1.00;1.37;20.57;6.00;3200.74;1428.00;0.00;0.00;0.00;3200.74;0.00;3228.00
