datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;21.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;551.00
1.00;1.00;4.00;20.73;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;307.00
2.00;1.00;4.11;20.47;5.00;3008.33;800.00;0.00;0.00;0.00;3008.33;0.00;1410.00
3.00;1.00;4.14;20.49;4.00;3683.97;640.00;0.00;0.00;0.00;3683.97;0.00;993.00
4.00;1.00;4.08;20.55;5.00;4048.03;800.00;0.00;0.00;0.00;4048.03;0.00;335.00
5.00;1.00;4.04;20.64;5.00;1619.21;0.00;0.00;0.00;0.00;1619.21;0.00;399.00
6.00;1.00;4.01;20.50;4.00;3638.33;640.00;0.00;7294.77;0.12;10933.10;0.00;171.00
7.00;1.00;4.06;20.55;5.00;4047.46;1170.00;1115.71;0.00;0.00;4047.46;0.00;143.00
8.00;0.86;3.80;20.75;2.00;3224.74;412.00;1873.56;0.00;0.00;3224.74;0.00;247.00
9.00;0.86;4.23;20.88;5.00;2954.16;1250.00;2773.71;0.00;0.00;2954.16;0.00;159.00
10.00;1.00;4.66;21.12;5.00;1764.62;1240.00;3045.02;0.00;0.00;1764.62;0.00;208.00
11.00;0.43;5.24;21.30;5.00;705.85;0.00;0.00;0.00;0.00;705.85;0.00;225.00
12.00;0.57;4.18;21.10;6.00;282.34;0.00;0.00;0.00;0.00;282.34;0.00;2164.00
13.00;0.43;3.89;20.86;4.00;112.94;0.00;0.00;0.00;0.00;112.94;0.00;2308.00
14.00;0.43;4.04;20.61;6.00;1484.17;1416.00;848.96;0.00;0.00;1484.17;0.00;261.00
15.00;0.86;4.07;20.62;4.00;2220.94;1000.00;3.34;0.00;0.00;2220.94;0.00;1302.00
16.00;0.86;4.02;20.59;6.00;3270.20;1284.00;0.00;0.00;0.00;3270.20;0.00;1665.00
17.00;0.86;3.84;20.66;5.00;3524.23;1140.00;0.00;0.00;0.00;3524.23;0.00;390.00
18.00;1.00;3.74;20.74;5.00;3744.70;1010.00;0.00;0.00;0.00;3744.70;0.00;779.00
19.00;1.00;3.44;20.81;6.00;3934.36;1428.00;0.00;0.00;0.00;3934.36;0.00;566.00
20.00;1.00;3.23;20.93;5.00;3808.64;1090.00;0.00;0.00;0.00;3808.64;0.00;570.00
21.00;1.00;3.10;21.00;6.00;3768.55;1500.00;0.00;0.00;0.00;3768.55;0.00;641.00
22.00;1.00;2.65;21.10;3.00;1507.42;0.00;0.00;0.00;0.00;1507.42;0.00;698.00
23.00;1.00;2.13;20.93;4.00;602.97;0.00;0.00;0.00;0.00;602.97;0.00;870.00
24.00;1.00;1.95;20.68;6.00;241.19;0.00;0.00;0.00;0.00;241.19;0.00;717.00
25.00;1.00;1.76;20.40;4.00;96.47;0.00;0.00;0.00;0.00;96.47;0.00;481.00
26.00;1.00;1.61;20.12;6.00;3295.31;960.00;0.00;0.00;0.00;3295.31;0.00;360.00
27.00;1.00;1.46;20.14;3.00;1318.12;0.00;0.00;0.00;0.00;1318.12;0.00;278.00
28.00;1.00;1.43;19.94;6.00;3787.65;960.00;0.00;0.00;0.00;3787.65;0.00;379.00
29.00;1.00;1.39;20.00;4.00;4178.16;640.00;0.00;0.00;0.00;4178.16;0.00;226.00
30.00;1.00;1.30;20.05;4.00;4539.12;640.00;0.00;0.00;0.00;4539.12;0.00;324.00
31.00;1.00;1.13;20.13;7.00;4701.55;1428.00;1291.57;0.00;0.00;4701.55;0.00;471.00
32.00;1.00;1.09;20.37;3.00;3551.61;726.00;1966.50;0.00;0.00;3551.61;0.00;306.00
33.00;1.00;1.20;20.52;6.00;3144.01;1320.00;2546.54;0.00;0.00;3144.01;0.00;334.00
34.00;1.00;1.21;20.72;4.00;2281.05;888.00;2468.14;0.00;0.00;2281.05;0.00;1124.00
35.00;1.00;1.25;20.83;5.00;2268.09;1240.00;2079.79;0.00;0.00;2268.09;0.00;2050.00
36.00;1.00;1.31;20.92;6.00;2292.05;1320.00;1565.15;0.00;0.00;2292.05;0.00;4373.00
37.00;1.00;1.28;20.99;4.00;2378.74;1000.00;1122.76;0.00;0.00;2378.74;0.00;2678.00
38.00;1.00;1.16;21.01;6.00;2323.73;1428.00;730.79;0.00;0.00;2323.73;0.00;1079.00
39.00;1.00;0.92;21.02;4.00;929.49;0.00;0.00;0.00;0.00;929.49;0.00;992.00
40.00;1.00;0.82;20.77;5.00;371.80;0.00;0.00;0.00;0.00;371.80;0.00;2127.00
41.00;1.00;0.74;20.49;3.00;3574.90;678.00;0.00;0.00;0.00;3574.90;0.00;903.00
42.00;1.00;0.81;20.49;3.00;4422.75;666.00;0.00;0.00;0.00;4422.75;0.00;1530.00
43.00;1.00;0.75;20.55;6.00;4759.44;1416.00;0.00;11702.83;0.19;16462.26;0.00;2742.00
44.00;1.00;0.94;20.69;3.00;4459.91;738.00;0.00;0.00;0.00;4459.91;0.00;1627.00
45.00;1.00;0.91;20.75;6.00;4740.69;1344.00;0.00;0.00;0.00;4740.69;0.00;3943.00
46.00;1.00;1.04;20.88;3.00;4502.10;714.00;0.00;0.00;0.00;4502.10;0.00;1554.00
47.00;1.00;1.19;20.95;4.00;4784.15;984.00;0.00;0.00;0.00;4784.15;0.00;881.00
48.00;1.00;0.98;21.05;5.00;1913.66;0.00;0.00;0.00;0.00;1913.66;0.00;634.00
49.00;1.00;0.98;20.88;3.00;765.46;0.00;0.00;0.00;0.00;765.46;0.00;319.00
50.00;1.00;0.93;20.62;6.00;3725.26;960.00;0.00;0.00;0.00;3725.26;0.00;479.00
51.00;1.00;0.94;20.66;3.00;1490.10;0.00;0.00;0.00;0.00;1490.10;0.00;889.00
52.00;1.00;0.94;20.46;5.00;3991.51;800.00;0.00;0.00;0.00;3991.51;0.00;1448.00
53.00;1.00;0.99;20.50;4.00;1596.61;0.00;0.00;0.00;0.00;1596.61;0.00;273.00
54.00;1.00;0.92;20.31;3.00;4007.15;480.00;0.00;0.00;0.00;4007.15;0.00;320.00
55.00;1.00;1.34;20.33;5.00;4667.33;1070.00;490.67;0.00;0.00;4667.33;0.00;451.00
56.00;1.00;1.69;20.48;3.00;4231.23;612.00;877.71;0.00;0.00;4231.23;0.00;484.00
57.00;1.00;2.48;20.60;5.00;4074.37;1080.00;1487.43;0.00;0.00;4074.37;0.00;2445.00
58.00;1.00;3.39;20.80;4.00;3277.33;848.00;1753.65;0.00;0.00;3277.33;0.00;1597.00
59.00;1.00;3.82;20.95;4.00;2845.61;872.00;1699.85;0.00;0.00;2845.61;0.00;1783.00
60.00;1.00;3.68;21.07;6.00;2259.97;1416.00;1223.75;0.00;0.00;2259.97;0.00;1130.00
61.00;1.00;2.75;21.15;4.00;903.99;0.00;0.00;0.00;0.00;903.99;0.00;962.00
62.00;1.00;3.29;20.93;6.00;361.60;0.00;0.00;0.00;0.00;361.60;0.00;3746.00
63.00;1.00;3.03;20.68;2.00;3014.26;428.00;3.89;0.00;0.00;3014.26;0.00;4572.00
64.00;1.00;2.32;20.66;5.00;4074.59;1240.00;0.00;0.00;0.00;4074.59;0.00;1080.00
65.00;1.00;1.37;20.75;4.00;4102.19;856.00;0.00;0.00;0.00;4102.19;0.00;4418.00
66.00;1.00;0.87;20.81;3.00;4479.42;672.00;0.00;0.00;0.00;4479.42;0.00;1349.00
67.00;1.00;0.59;20.87;6.00;4812.78;1356.00;0.00;0.00;0.00;4812.78;0.00;1620.00
68.00;1.00;0.33;21.00;3.00;4579.31;642.00;0.00;0.00;0.00;4579.31;0.00;2033.00
69.00;1.00;-0.21;21.05;6.00;4169.25;1308.00;0.00;0.00;0.00;4169.25;0.00;1823.00
70.00;1.00;-0.56;21.11;4.00;1667.70;0.00;0.00;0.00;0.00;1667.70;0.00;1298.00
71.00;1.00;-0.53;20.90;5.00;667.08;0.00;0.00;0.00;0.00;667.08;0.00;1055.00
