datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;18.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;132.00
1.00;1.00;4.00;17.22;1.00;10129.17;160.00;0.00;0.00;0.00;10129.17;0.00;247.00
2.00;1.00;4.11;17.02;2.00;13533.40;320.00;0.00;0.00;0.00;13533.40;0.00;216.00
3.00;1.00;4.14;17.03;1.00;14605.54;160.00;0.00;0.00;0.00;14605.54;0.00;120.00
4.00;1.00;4.08;17.08;2.00;15111.68;320.00;0.00;0.00;0.00;15111.68;0.00;56.00
5.00;1.00;4.04;17.17;2.00;15291.97;320.00;0.00;29708.59;0.47;45000.56;0.00;101.00
6.00;1.00;4.01;17.26;1.00;15443.00;160.00;0.00;0.00;0.00;15443.00;0.00;563.00
7.00;1.00;4.06;17.34;2.00;15673.86;500.00;938.79;0.00;0.00;15673.86;0.00;1442.00
8.00;1.00;3.80;17.49;1.00;15022.49;206.00;1634.78;0.00;0.00;15022.49;0.00;309.00
9.00;0.50;4.23;17.61;2.00;12736.36;476.00;2484.19;0.00;0.00;12736.36;0.00;1070.00
10.00;0.50;4.66;17.69;1.00;10692.97;226.00;2796.92;0.00;0.00;10692.97;0.00;113.00
11.00;0.00;5.24;17.68;1.00;4277.19;212.00;2539.93;0.00;0.00;4277.19;0.00;145.00
12.00;0.50;4.18;17.36;2.00;6668.64;404.00;2231.35;0.00;0.00;6668.64;0.00;158.00
13.00;1.00;3.89;17.11;1.00;10636.78;218.00;1608.50;0.00;0.00;10636.78;0.00;225.00
14.00;0.00;4.04;17.03;2.00;4254.71;408.00;809.03;0.00;0.00;4254.71;0.00;180.00
15.00;1.00;4.07;16.60;1.00;10403.79;210.00;2.85;0.00;0.00;10403.79;0.00;227.00
16.00;1.00;4.02;16.46;2.00;13169.01;468.00;0.00;0.00;0.00;13169.01;0.00;197.00
17.00;1.00;3.84;16.48;1.00;14061.96;228.00;0.00;0.00;0.00;14061.96;0.00;127.00
18.00;1.00;3.74;16.52;0.00;14692.41;0.00;0.00;0.00;0.00;14692.41;0.00;328.00
19.00;1.00;3.44;16.58;1.00;15178.45;220.00;0.00;0.00;0.00;15178.45;0.00;1599.00
