datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;22.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;384.00
1.00;1.00;4.00;20.78;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;374.00
2.00;1.00;4.11;19.65;7.00;6748.30;1120.00;0.00;0.00;0.00;6748.30;0.00;298.00
3.00;1.00;4.14;19.47;5.00;2699.32;0.00;0.00;0.00;0.00;2699.32;0.00;365.00
4.00;1.00;4.08;18.73;7.00;1079.73;0.00;0.00;0.00;0.00;1079.73;0.00;383.00
5.00;1.00;4.04;17.86;6.00;6391.49;960.00;0.00;0.00;0.00;6391.49;0.00;490.00
6.00;1.00;4.01;17.74;6.00;7634.26;960.00;0.00;0.00;0.00;7634.26;0.00;453.00
7.00;1.00;4.06;17.75;7.00;8095.71;1414.00;1099.33;0.00;0.00;8095.71;0.00;450.00
8.00;0.88;3.80;17.99;5.00;7338.31;1080.00;1846.31;0.00;0.00;7338.31;0.00;389.00
9.00;1.00;4.23;18.16;7.00;6968.36;1610.00;2733.58;0.00;0.00;6968.36;0.00;420.00
10.00;0.62;4.66;18.46;4.00;5873.67;936.00;3001.16;0.00;0.00;5873.67;0.00;923.00
11.00;0.50;5.24;18.60;5.00;5633.19;1170.00;2657.50;0.00;0.00;5633.19;0.00;2944.00
12.00;0.50;4.18;18.74;6.00;5439.30;1212.00;2266.03;0.00;0.00;5439.30;0.00;2656.00
13.00;0.50;3.89;18.73;3.00;6013.24;708.00;1643.20;0.00;0.00;6013.24;0.00;2632.00
14.00;0.88;4.04;18.65;6.00;7026.23;1488.00;836.61;0.00;0.00;7026.23;0.00;3164.00
15.00;0.75;4.07;18.69;4.00;7359.91;904.00;3.29;0.00;0.00;7359.91;0.00;1360.00
16.00;1.00;4.02;18.61;5.00;8347.01;1200.00;0.00;0.00;0.00;8347.01;0.00;1126.00
17.00;0.88;3.84;18.67;4.00;8553.91;992.00;0.00;0.00;0.00;8553.91;0.00;4346.00
