datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;18.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;722.00
1.00;1.00;4.00;17.54;3.00;10093.44;480.00;0.00;0.00;0.00;10093.44;0.00;605.00
2.00;1.00;4.11;17.45;5.00;13523.17;800.00;0.00;0.00;0.00;13523.17;0.00;479.00
3.00;1.00;4.14;17.49;4.00;14586.81;640.00;0.00;0.00;0.00;14586.81;0.00;391.00
4.00;1.00;4.08;17.56;4.00;15111.20;640.00;0.00;0.00;0.00;15111.20;0.00;378.00
5.00;1.00;4.04;17.65;4.00;15397.93;640.00;0.00;0.00;0.00;15397.93;0.00;305.00
6.00;1.00;4.01;17.74;2.00;15585.35;320.00;0.00;0.00;0.00;15585.35;0.00;362.00
7.00;1.00;4.06;17.82;4.00;15922.66;848.00;1515.04;0.00;0.00;15922.66;0.00;400.00
8.00;1.00;3.80;17.98;2.00;14854.33;428.00;2544.48;0.00;0.00;14854.33;0.00;588.00
9.00;1.00;4.23;18.11;4.00;12931.67;808.00;3767.27;0.00;0.00;12931.67;0.00;1662.00
10.00;0.80;4.66;18.24;2.00;5172.67;0.00;0.00;0.00;0.00;5172.67;0.00;1302.00
11.00;0.60;5.24;17.97;4.00;2069.07;0.00;0.00;0.00;0.00;2069.07;0.00;1066.00
12.00;0.40;4.18;17.62;3.00;4074.47;606.00;3122.92;0.00;0.00;4074.47;0.00;2176.00
13.00;1.00;3.89;17.44;2.00;9103.75;404.00;2264.55;0.00;0.00;9103.75;0.00;2413.00
14.00;0.60;4.04;17.39;4.00;11820.05;944.00;1152.96;0.00;0.00;11820.05;0.00;1172.00
15.00;0.80;4.07;17.42;3.00;13130.07;612.00;4.53;0.00;0.00;13130.07;0.00;1041.00
16.00;0.80;4.02;17.44;4.00;14540.51;1000.00;0.00;0.00;0.00;14540.51;0.00;1208.00
17.00;1.00;3.84;17.52;3.00;14914.80;690.00;0.00;0.00;0.00;14914.80;0.00;1257.00
18.00;1.00;3.74;17.59;3.00;15403.39;612.00;0.00;0.00;0.00;15403.39;0.00;1258.00
19.00;1.00;3.44;17.67;4.00;15751.58;864.00;0.00;0.00;0.00;15751.58;0.00;1685.00
20.00;1.00;3.23;17.76;2.00;15964.84;436.00;0.00;0.00;0.00;15964.84;0.00;4122.00
21.00;1.00;3.10;17.83;4.00;16479.29;992.00;0.00;0.00;0.00;16479.29;0.00;2035.00
22.00;1.00;2.65;17.93;3.00;16467.56;666.00;0.00;0.00;0.00;16467.56;0.00;1187.00
