datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;20.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;53.00
1.00;1.00;4.00;19.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;164.00
2.00;1.00;4.11;19.22;1.00;4888.10;160.00;0.00;0.00;0.00;4888.10;0.00;89.00
3.00;1.00;4.14;19.15;0.00;6624.88;0.00;0.00;0.00;0.00;6624.88;0.00;156.00
4.00;1.00;4.08;19.17;1.00;2649.95;0.00;0.00;0.00;0.00;2649.95;0.00;111.00
5.00;1.00;4.04;18.96;1.00;5819.57;160.00;0.00;0.00;0.00;5819.57;0.00;72.00
6.00;1.00;4.01;18.94;1.00;6947.87;160.00;0.00;0.00;0.00;6947.87;0.00;170.00
7.00;1.00;4.06;19.00;1.00;7403.64;236.00;648.17;0.00;0.00;7403.64;0.00;84.00
8.00;1.00;3.80;19.12;0.00;7154.39;0.00;1418.89;9073.12;0.14;16227.51;0.00;241.00
9.00;0.00;4.23;19.26;1.00;2861.76;250.00;2395.22;0.00;0.00;2861.76;0.00;168.00
10.00;1.00;4.66;19.21;1.00;4301.01;212.00;2924.60;0.00;0.00;4301.01;0.00;202.00
11.00;1.00;5.24;19.30;0.00;4465.48;0.00;2860.23;0.00;0.00;4465.48;0.00;317.00
12.00;0.00;4.18;19.39;1.00;1786.19;242.00;2711.92;0.00;0.00;1786.19;0.00;373.00
13.00;0.00;3.89;19.29;1.00;714.48;218.00;1892.67;0.00;0.00;714.48;0.00;445.00
14.00;1.00;4.04;19.08;1.00;3857.72;232.00;885.41;0.00;0.00;3857.72;0.00;242.00
15.00;0.00;4.07;19.01;1.00;1543.09;204.00;2.89;0.00;0.00;1543.09;0.00;260.00
16.00;1.00;4.02;18.74;1.00;5214.65;224.00;0.00;0.00;0.00;5214.65;0.00;289.00
17.00;1.00;3.84;18.70;0.00;6618.82;0.00;0.00;0.00;0.00;6618.82;0.00;276.00
18.00;1.00;3.74;18.73;0.00;7349.98;0.00;0.00;0.00;0.00;7349.98;0.00;452.00
19.00;1.00;3.44;18.80;1.00;7675.90;242.00;0.00;0.00;0.00;7675.90;0.00;463.00
20.00;1.00;3.23;18.89;0.00;7752.96;0.00;0.00;0.00;0.00;7752.96;0.00;369.00
21.00;1.00;3.10;18.96;1.00;8002.84;216.00;0.00;0.00;0.00;8002.84;0.00;307.00
22.00;1.00;2.65;19.06;0.00;8023.16;0.00;0.00;0.00;0.00;8023.16;0.00;258.00
23.00;1.00;2.13;19.14;1.00;8297.64;212.00;0.00;0.00;0.00;8297.64;0.00;152.00
24.00;1.00;1.95;19.22;1.00;8428.15;160.00;0.00;0.00;0.00;8428.15;0.00;145.00
25.00;1.00;1.76;19.31;0.00;3371.26;0.00;0.00;0.00;0.00;3371.26;0.00;79.00
26.00;1.00;1.61;19.07;0.00;1348.50;0.00;0.00;0.00;0.00;1348.50;0.00;122.00
27.00;1.00;1.46;18.72;0.00;539.40;0.00;0.00;0.00;0.00;539.40;0.00;78.00
28.00;1.00;1.43;18.33;0.00;5516.18;0.00;0.00;0.00;0.00;5516.18;0.00;123.00
29.00;1.00;1.39;18.24;1.00;7416.77;160.00;0.00;0.00;0.00;7416.77;0.00;92.00
30.00;1.00;1.30;18.28;0.00;8070.14;0.00;0.00;0.00;0.00;8070.14;0.00;152.00
31.00;1.00;1.13;18.34;1.00;8456.69;214.00;712.92;0.00;0.00;8456.69;0.00;107.00
32.00;1.00;1.09;18.47;1.00;8113.32;226.00;1450.89;0.00;0.00;8113.32;0.00;165.00
33.00;1.00;1.20;18.63;1.00;7569.45;242.00;2156.21;0.00;0.00;7569.45;0.00;127.00
34.00;1.00;1.21;18.79;0.00;6929.03;0.00;2322.28;0.00;0.00;6929.03;0.00;242.00
35.00;1.00;1.25;18.91;1.00;6758.30;222.00;2154.59;0.00;0.00;6758.30;0.00;208.00
