datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;21.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;526.00
1.00;1.00;4.00;20.70;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;340.00
2.00;1.00;4.11;20.41;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;320.00
3.00;1.00;4.14;20.13;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;380.00
4.00;1.00;4.08;19.85;3.00;28727.13;480.00;0.00;0.00;0.00;28727.13;0.00;197.00
5.00;1.00;4.04;19.81;3.00;11490.85;0.00;0.00;0.00;0.00;11490.85;0.00;823.00
6.00;1.00;4.01;19.63;2.00;33031.58;320.00;0.00;0.00;0.00;33031.58;0.00;2111.00
7.00;1.00;4.06;19.62;3.00;41254.06;744.00;17150.61;0.00;0.00;41254.06;0.00;1363.00
8.00;0.67;3.80;19.82;1.00;33931.09;226.00;25037.65;0.00;0.00;33931.09;0.00;233.00
9.00;1.00;4.23;20.01;2.00;27171.44;452.00;33387.10;0.00;0.00;27171.44;0.00;380.00
10.00;0.33;4.66;20.21;3.00;19006.10;678.00;32812.52;0.00;0.00;19006.10;0.00;451.00
11.00;0.67;5.24;20.36;2.00;15661.26;456.00;25545.61;0.00;0.00;15661.26;0.00;1302.00
12.00;0.00;4.18;20.42;3.00;6264.50;624.00;18194.23;0.00;0.00;6264.50;0.00;618.00
13.00;0.00;3.89;20.34;1.00;2505.80;250.00;14080.87;0.00;0.00;2505.80;0.00;329.00
14.00;0.67;4.04;20.19;3.00;21739.51;612.00;8050.17;0.00;0.00;21739.51;0.00;842.00
15.00;1.00;4.07;20.15;2.00;32431.90;444.00;44.08;0.00;0.00;32431.90;0.00;850.00
16.00;1.00;4.02;20.13;2.00;41519.83;440.00;0.00;0.00;0.00;41519.83;0.00;362.00
17.00;1.00;3.84;20.18;3.00;45219.78;732.00;0.00;0.00;0.00;45219.78;0.00;4352.00
18.00;1.00;3.74;20.26;2.00;46830.70;500.00;0.00;0.00;0.00;46830.70;0.00;822.00
19.00;1.00;3.44;20.34;3.00;47859.77;720.00;0.00;0.00;0.00;47859.77;0.00;808.00
20.00;1.00;3.23;20.43;2.00;48652.09;424.00;0.00;0.00;0.00;48652.09;0.00;1179.00
21.00;1.00;3.10;20.52;3.00;49535.04;654.00;0.00;0.00;0.00;49535.04;0.00;1139.00
22.00;1.00;2.65;20.62;2.00;50032.96;456.00;0.00;0.00;0.00;50032.96;0.00;749.00
23.00;1.00;2.13;20.70;2.00;20013.19;0.00;0.00;0.00;0.00;20013.19;0.00;453.00
24.00;1.00;1.95;20.54;2.00;40139.86;320.00;0.00;0.00;0.00;40139.86;0.00;432.00
25.00;1.00;1.76;20.53;1.00;48021.32;160.00;0.00;0.00;0.00;48021.32;0.00;154.00
26.00;1.00;1.61;20.59;3.00;19208.53;0.00;0.00;0.00;0.00;19208.53;0.00;363.00
27.00;1.00;1.46;20.41;2.00;40353.56;320.00;0.00;0.00;0.00;40353.56;0.00;108.00
28.00;1.00;1.43;20.40;2.00;16141.42;0.00;0.00;0.00;0.00;16141.42;0.00;298.00
29.00;1.00;1.39;20.20;1.00;6456.57;0.00;0.00;0.00;0.00;6456.57;0.00;204.00
30.00;1.00;1.30;19.93;1.00;35039.96;160.00;0.00;0.00;0.00;35039.96;0.00;290.00
31.00;1.00;1.13;19.88;3.00;46122.59;606.00;20351.34;218287.44;3.48;264410.03;0.00;200.00
32.00;1.00;1.09;20.08;1.00;38244.60;232.00;26788.08;0.00;0.00;38244.60;0.00;342.00
33.00;1.00;1.20;20.27;3.00;31778.01;702.00;31266.31;0.00;0.00;31778.01;0.00;382.00
34.00;1.00;1.21;20.44;2.00;26315.92;492.00;27320.79;0.00;0.00;26315.92;0.00;408.00
35.00;1.00;1.25;20.53;3.00;26846.85;678.00;20471.67;0.00;0.00;26846.85;0.00;1553.00
36.00;1.00;1.31;20.58;2.00;31120.46;408.00;13276.49;0.00;0.00;31120.46;0.00;1002.00
