datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;21.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;188.00
1.00;1.00;4.00;20.22;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;59.00
2.00;1.00;4.11;19.49;3.00;6984.93;480.00;0.00;0.00;0.00;6984.93;0.00;122.00
3.00;1.00;4.14;19.33;2.00;2793.97;0.00;0.00;15461.10;0.25;18255.07;0.00;52.00
4.00;1.00;4.08;18.84;3.00;1117.59;0.00;0.00;0.00;0.00;1117.59;0.00;79.00
5.00;1.00;4.04;18.25;2.00;6874.74;320.00;0.00;0.00;0.00;6874.74;0.00;142.00
6.00;1.00;4.01;18.12;2.00;8777.15;320.00;0.00;0.00;0.00;8777.15;0.00;16.00
7.00;0.67;4.06;18.13;3.00;9501.00;684.00;635.15;0.00;0.00;9501.00;0.00;194.00
8.00;1.00;3.80;18.27;1.00;9179.81;216.00;1390.79;0.00;0.00;9179.81;0.00;1519.00
9.00;1.00;4.23;18.39;2.00;9026.56;484.00;2348.01;0.00;0.00;9026.56;0.00;543.00
10.00;0.33;4.66;18.60;2.00;8112.67;440.00;2867.14;0.00;0.00;8112.67;0.00;184.00
11.00;0.67;5.24;18.79;1.00;7380.25;238.00;2804.17;0.00;0.00;7380.25;0.00;223.00
12.00;0.67;4.18;18.92;3.00;7095.13;708.00;2658.88;0.00;0.00;7095.13;0.00;165.00
13.00;0.33;3.89;19.00;1.00;7239.18;230.00;1855.72;0.00;0.00;7239.18;0.00;244.00
14.00;1.00;4.04;18.99;3.00;8208.71;744.00;868.16;0.00;0.00;8208.71;0.00;304.00
15.00;0.67;4.07;19.02;1.00;8816.84;244.00;2.83;0.00;0.00;8816.84;0.00;583.00
16.00;0.67;4.02;18.99;2.00;9878.06;416.00;0.00;0.00;0.00;9878.06;0.00;652.00
17.00;1.00;3.84;19.05;2.00;10208.41;452.00;0.00;0.00;0.00;10208.41;0.00;616.00
18.00;1.00;3.74;19.13;1.00;10410.25;216.00;0.00;0.00;0.00;10410.25;0.00;485.00
19.00;1.00;3.44;19.19;3.00;10701.93;750.00;0.00;0.00;0.00;10701.93;0.00;610.00
20.00;1.00;3.23;19.30;1.00;10637.27;240.00;0.00;0.00;0.00;10637.27;0.00;831.00
21.00;1.00;3.10;19.35;2.00;11035.80;464.00;0.00;0.00;0.00;11035.80;0.00;615.00
22.00;1.00;2.65;19.44;2.00;11128.29;416.00;0.00;0.00;0.00;11128.29;0.00;670.00
23.00;1.00;2.13;19.51;2.00;11399.06;400.00;0.00;0.00;0.00;11399.06;0.00;342.00
24.00;1.00;1.95;19.57;2.00;4559.63;0.00;0.00;0.00;0.00;4559.63;0.00;236.00
25.00;1.00;1.76;19.09;2.00;1823.85;0.00;0.00;0.00;0.00;1823.85;0.00;129.00
26.00;1.00;1.61;18.44;3.00;8136.27;480.00;0.00;0.00;0.00;8136.27;0.00;131.00
27.00;1.00;1.46;18.29;1.00;10179.07;160.00;0.00;0.00;0.00;10179.07;0.00;146.00
28.00;1.00;1.43;18.27;2.00;11190.07;320.00;0.00;0.00;0.00;11190.07;0.00;199.00
29.00;1.00;1.39;18.33;2.00;11502.44;320.00;0.00;0.00;0.00;11502.44;0.00;209.00
30.00;1.00;1.30;18.41;1.00;11668.13;160.00;0.00;0.00;0.00;11668.13;0.00;293.00
31.00;1.00;1.13;18.49;3.00;11891.98;654.00;698.56;0.00;0.00;11891.98;0.00;422.00
32.00;1.00;1.09;18.65;1.00;11359.01;200.00;1422.12;0.00;0.00;11359.01;0.00;294.00
33.00;1.00;1.20;18.79;2.00;11061.60;408.00;2113.69;0.00;0.00;11061.60;0.00;144.00
34.00;1.00;1.21;18.97;3.00;10411.05;750.00;2276.64;0.00;0.00;10411.05;0.00;66.00
35.00;1.00;1.25;19.12;2.00;9914.09;492.00;2112.34;0.00;0.00;9914.09;0.00;63.00
36.00;1.00;1.31;19.21;3.00;10012.07;684.00;1751.32;0.00;0.00;10012.07;0.00;142.00
37.00;1.00;1.28;19.30;1.00;10163.06;250.00;1253.25;0.00;0.00;10163.06;0.00;117.00
38.00;1.00;1.16;19.32;3.00;10827.14;738.00;756.20;13448.16;0.21;24275.31;0.00;210.00
39.00;1.00;0.92;19.38;1.00;11151.62;248.00;3.37;0.00;0.00;11151.62;0.00;39.00
40.00;1.00;0.82;19.36;2.00;12140.06;480.00;0.00;0.00;0.00;12140.06;0.00;94.00
41.00;1.00;0.74;19.42;2.00;12429.33;488.00;0.00;0.00;0.00;12429.33;0.00;178.00
42.00;1.00;0.81;19.50;2.00;12594.82;432.00;0.00;0.00;0.00;12594.82;0.00;443.00
43.00;1.00;0.75;19.59;2.00;12697.36;424.00;0.00;0.00;0.00;12697.36;0.00;1250.00
44.00;1.00;0.94;19.68;1.00;12799.92;244.00;0.00;0.00;0.00;12799.92;0.00;1105.00
45.00;1.00;0.91;19.77;2.00;12912.58;468.00;0.00;0.00;0.00;12912.58;0.00;861.00
46.00;1.00;1.04;19.87;1.00;12867.93;246.00;0.00;0.00;0.00;12867.93;0.00;385.00
47.00;1.00;1.19;19.96;1.00;12972.99;242.00;0.00;0.00;0.00;12972.99;0.00;208.00
48.00;1.00;0.98;20.06;3.00;5189.20;0.00;0.00;0.00;0.00;5189.20;0.00;46.00
49.00;1.00;0.98;19.56;2.00;2075.68;0.00;0.00;0.00;0.00;2075.68;0.00;52.00
50.00;1.00;0.93;18.87;2.00;830.27;0.00;0.00;0.00;0.00;830.27;0.00;117.00
51.00;1.00;0.94;18.11;2.00;7965.64;320.00;0.00;0.00;0.00;7965.64;0.00;35.00
52.00;1.00;0.94;17.93;1.00;10339.61;160.00;0.00;0.00;0.00;10339.61;0.00;91.00
53.00;1.00;0.99;17.91;2.00;11315.42;320.00;0.00;0.00;0.00;11315.42;0.00;94.00
54.00;1.00;0.92;17.98;1.00;11584.67;160.00;0.00;0.00;0.00;11584.67;0.00;77.00
55.00;1.00;1.34;18.05;3.00;11838.70;612.00;285.87;0.00;0.00;11838.70;0.00;195.00
56.00;1.00;1.69;18.21;2.00;11364.85;436.00;664.40;0.00;0.00;11364.85;0.00;686.00
57.00;1.00;2.48;18.35;3.00;10982.57;696.00;1269.63;0.00;0.00;10982.57;0.00;140.00
58.00;1.00;3.39;18.56;1.00;10064.81;220.00;1653.88;0.00;0.00;10064.81;0.00;273.00
59.00;1.00;3.82;18.73;2.00;9488.62;408.00;1762.81;0.00;0.00;9488.62;0.00;829.00
60.00;1.00;3.68;18.89;3.00;8978.83;684.00;1393.88;0.00;0.00;8978.83;0.00;439.00
61.00;1.00;2.75;19.00;1.00;8946.31;210.00;1295.95;0.00;0.00;8946.31;0.00;414.00
62.00;1.00;3.29;19.01;2.00;9666.86;464.00;890.66;18583.79;0.30;28250.64;0.00;153.00
63.00;1.00;3.03;19.09;1.00;9848.71;250.00;3.30;0.00;0.00;9848.71;0.00;269.00
64.00;1.00;2.32;19.09;1.00;10711.10;222.00;0.00;0.00;0.00;10711.10;0.00;160.00
65.00;1.00;1.37;19.11;2.00;11341.66;400.00;0.00;0.00;0.00;11341.66;0.00;1700.00
66.00;1.00;0.87;19.15;2.00;11856.16;416.00;0.00;0.00;0.00;11856.16;0.00;3789.00
67.00;1.00;0.59;19.20;3.00;12256.49;690.00;0.00;0.00;0.00;12256.49;0.00;2438.00
68.00;1.00;0.33;19.29;2.00;12376.41;472.00;0.00;0.00;0.00;12376.41;0.00;821.00
69.00;1.00;-0.21;19.35;2.00;12685.69;408.00;0.00;0.00;0.00;12685.69;0.00;634.00
70.00;1.00;-0.56;19.40;2.00;13078.01;464.00;0.00;0.00;0.00;13078.01;0.00;481.00
71.00;1.00;-0.53;19.47;3.00;13354.71;654.00;0.00;0.00;0.00;13354.71;0.00;522.00
72.00;1.00;-0.75;19.57;2.00;13363.61;320.00;0.00;0.00;0.00;13363.61;0.00;111.00
73.00;1.00;-0.68;19.63;2.00;13691.25;320.00;0.00;0.00;0.00;13691.25;0.00;82.00
74.00;1.00;-0.61;19.71;3.00;5476.50;0.00;0.00;0.00;0.00;5476.50;0.00;145.00
75.00;1.00;-0.66;19.18;2.00;10727.47;320.00;0.00;0.00;0.00;10727.47;0.00;135.00
76.00;1.00;-0.82;19.08;2.00;12453.98;320.00;0.00;0.00;0.00;12453.98;0.00;100.00
77.00;1.00;-0.64;19.09;3.00;13167.50;480.00;0.00;0.00;0.00;13167.50;0.00;180.00
78.00;1.00;-0.35;19.18;2.00;13293.38;320.00;0.00;0.00;0.00;13293.38;0.00;121.00
79.00;1.00;0.29;19.27;2.00;13360.24;416.00;801.53;0.00;0.00;13360.24;0.00;1266.00
80.00;1.00;0.87;19.46;1.00;12640.45;204.00;1487.39;0.00;0.00;12640.45;0.00;104.00
81.00;1.00;1.57;19.64;2.00;11921.51;424.00;1791.95;0.00;0.00;11921.51;0.00;86.00
82.00;0.33;3.02;19.84;3.00;10389.95;672.00;1662.06;0.00;0.00;10389.95;0.00;65.00
83.00;0.67;4.09;19.99;2.00;9964.19;480.00;1793.66;0.00;0.00;9964.19;0.00;65.00
84.00;0.00;4.07;20.15;3.00;3985.67;726.00;2206.88;0.00;0.00;3985.67;0.00;87.00
85.00;0.67;4.35;19.91;1.00;6763.96;204.00;1942.08;0.00;0.00;6763.96;0.00;88.00
86.00;0.67;4.41;19.85;2.00;8151.96;420.00;948.65;0.00;0.00;8151.96;0.00;82.00
87.00;1.00;4.27;19.83;1.00;9123.85;200.00;3.81;0.00;0.00;9123.85;0.00;262.00
88.00;0.67;3.92;19.79;2.00;10260.73;488.00;0.00;0.00;0.00;10260.73;0.00;1088.00
89.00;0.67;3.18;19.85;3.00;10663.27;690.00;0.00;0.00;0.00;10663.27;0.00;1968.00
90.00;1.00;2.76;19.91;2.00;11002.42;480.00;0.00;0.00;0.00;11002.42;0.00;1264.00
91.00;1.00;3.15;19.95;3.00;11446.30;684.00;0.00;0.00;0.00;11446.30;0.00;778.00
