datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;21.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;153.00
1.00;1.00;4.00;20.60;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;109.00
2.00;1.00;4.11;20.22;5.00;2927.65;800.00;0.00;0.00;0.00;2927.65;0.00;176.00
3.00;1.00;4.14;20.21;3.00;3549.75;480.00;0.00;0.00;0.00;3549.75;0.00;101.00
4.00;1.00;4.08;20.24;4.00;3985.10;640.00;0.00;0.00;0.00;3985.10;0.00;124.00
5.00;1.00;4.04;20.33;4.00;4075.52;640.00;0.00;0.00;0.00;4075.52;0.00;121.00
6.00;1.00;4.01;20.42;4.00;4129.11;640.00;0.00;11970.64;0.19;16099.75;0.00;765.00
7.00;1.00;4.06;20.51;5.00;4167.49;1100.00;334.30;0.00;0.00;4167.49;0.00;869.00
8.00;0.67;3.80;20.69;2.00;3713.35;468.00;582.24;0.00;0.00;3713.35;0.00;1710.00
9.00;0.67;4.23;20.77;4.00;3821.88;960.00;884.83;0.00;0.00;3821.88;0.00;367.00
10.00;1.00;4.66;20.95;3.00;3340.07;600.00;996.29;0.00;0.00;3340.07;0.00;125.00
11.00;0.50;5.24;21.06;4.00;2149.10;880.00;904.81;0.00;0.00;2149.10;0.00;68.00
12.00;0.83;4.18;21.09;6.00;859.64;0.00;0.00;0.00;0.00;859.64;0.00;648.00
13.00;0.83;3.89;20.78;4.00;343.86;0.00;0.00;0.00;0.00;343.86;0.00;1809.00
14.00;0.83;4.04;20.42;5.00;3105.38;1170.00;288.17;0.00;0.00;3105.38;0.00;148.00
15.00;1.00;4.07;20.50;2.00;3263.67;404.00;1.01;0.00;0.00;3263.67;0.00;220.00
16.00;0.83;4.02;20.48;3.00;3964.95;750.00;0.00;0.00;0.00;3964.95;0.00;205.00
17.00;1.00;3.84;20.57;2.00;4042.70;440.00;0.00;0.00;0.00;4042.70;0.00;280.00
18.00;1.00;3.74;20.62;2.00;4297.26;472.00;0.00;0.00;0.00;4297.26;0.00;267.00
19.00;1.00;3.44;20.71;5.00;4402.97;1200.00;0.00;0.00;0.00;4402.97;0.00;476.00
20.00;1.00;3.23;20.86;5.00;4062.25;1150.00;0.00;0.00;0.00;4062.25;0.00;845.00
21.00;1.00;3.10;20.97;5.00;4006.52;1010.00;0.00;0.00;0.00;4006.52;0.00;545.00
22.00;1.00;2.65;21.06;4.00;3662.01;872.00;0.00;0.00;0.00;3662.01;0.00;411.00
23.00;1.00;2.13;21.08;5.00;1464.80;0.00;0.00;0.00;0.00;1464.80;0.00;189.00
24.00;1.00;1.95;20.79;5.00;585.92;0.00;0.00;0.00;0.00;585.92;0.00;1414.00
25.00;1.00;1.76;20.41;3.00;3474.61;480.00;0.00;0.00;0.00;3474.61;0.00;272.00
