datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;19.00;35.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3970.00
1.00;1.00;4.00;18.64;22.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1642.00
2.00;1.00;4.11;18.29;39.00;13450.16;6240.00;0.00;0.00;0.00;13450.16;0.00;1673.00
3.00;1.00;4.14;18.34;26.00;14758.15;4160.00;0.00;0.00;0.00;14758.15;0.00;1525.00
4.00;1.00;4.08;18.38;34.00;16543.71;5440.00;0.00;0.00;0.00;16543.71;0.00;1213.00
5.00;1.00;4.04;18.48;31.00;16561.40;4960.00;0.00;40736.97;0.65;57298.37;0.00;2272.00
6.00;1.00;4.01;18.57;25.00;16955.80;4000.00;0.00;0.00;0.00;16955.80;0.00;3807.00
7.00;0.86;4.06;18.64;38.00;17773.01;9196.00;3979.11;0.00;0.00;17773.01;0.00;2595.00
8.00;0.77;3.80;18.91;20.00;12616.01;4800.00;6682.12;0.00;0.00;12616.01;0.00;1320.00
9.00;0.84;4.23;19.04;37.00;10484.49;9250.00;9892.70;0.00;0.00;10484.49;0.00;2293.00
10.00;0.75;4.66;19.28;30.00;4193.80;0.00;0.00;0.00;0.00;4193.80;0.00;3041.00
11.00;0.52;5.24;19.01;31.00;1677.52;0.00;0.00;0.00;0.00;1677.52;0.00;5014.00
12.00;0.57;4.18;18.71;36.00;671.01;0.00;0.00;0.00;0.00;671.01;0.00;2598.00
13.00;0.55;3.89;18.38;24.00;10569.53;5808.00;5947.51;0.00;0.00;10569.53;0.00;4565.00
14.00;0.64;4.04;18.48;41.00;10518.99;9840.00;3027.94;0.00;0.00;10518.99;0.00;3213.00
15.00;0.70;4.07;18.61;26.00;9795.15;5772.00;11.91;0.00;0.00;9795.15;0.00;3391.00
16.00;0.82;4.02;18.57;34.00;13823.16;7888.00;0.00;0.00;0.00;13823.16;0.00;3647.00
17.00;0.95;3.84;18.66;30.00;14180.02;7380.00;0.00;0.00;0.00;14180.02;0.00;4761.00
18.00;1.00;3.74;18.74;24.00;14819.59;5952.00;0.00;0.00;0.00;14819.59;0.00;4075.00
19.00;1.00;3.44;18.80;37.00;16065.00;8954.00;0.00;0.00;0.00;16065.00;0.00;8805.00
20.00;1.00;3.23;18.93;23.00;15019.50;5704.00;0.00;0.00;0.00;15019.50;0.00;6536.00
21.00;1.00;3.10;18.97;33.00;15890.99;8184.00;0.00;0.00;0.00;15890.99;0.00;5667.00
22.00;1.00;2.65;19.07;27.00;13665.73;6156.00;0.00;0.00;0.00;13665.73;0.00;4163.00
23.00;1.00;2.13;19.08;32.00;5466.29;0.00;0.00;0.00;0.00;5466.29;0.00;4750.00
24.00;1.00;1.95;18.78;37.00;2186.52;0.00;0.00;43814.29;0.70;46000.81;0.00;3930.00
25.00;1.00;1.76;18.42;27.00;15894.38;4320.00;0.00;0.00;0.00;15894.38;0.00;3530.00
26.00;1.00;1.61;18.43;38.00;18666.86;6080.00;0.00;0.00;0.00;18666.86;0.00;2421.00
27.00;1.00;1.46;18.52;23.00;18827.56;3680.00;0.00;0.00;0.00;18827.56;0.00;2227.00
28.00;1.00;1.43;18.57;31.00;20506.52;4960.00;0.00;0.00;0.00;20506.52;0.00;1376.00
29.00;1.00;1.39;18.67;30.00;20463.88;4800.00;0.00;0.00;0.00;20463.88;0.00;1129.00
30.00;1.00;1.30;18.76;25.00;20647.50;4000.00;0.00;0.00;0.00;20647.50;0.00;2269.00
31.00;1.00;1.13;18.84;38.00;21326.91;8892.00;4606.28;0.00;0.00;21326.91;0.00;1488.00
32.00;1.00;1.09;19.12;22.00;16078.14;4928.00;7013.56;0.00;0.00;16078.14;0.00;1743.00
33.00;1.00;1.20;19.25;33.00;6431.26;0.00;0.00;0.00;0.00;6431.26;0.00;4295.00
34.00;1.00;1.21;18.94;26.00;2572.50;0.00;0.00;0.00;0.00;2572.50;0.00;7779.00
35.00;1.00;1.25;18.57;28.00;15370.31;6104.00;7417.92;0.00;0.00;15370.31;0.00;5877.00
36.00;1.00;1.31;18.74;36.00;13401.22;8568.00;5582.42;0.00;0.00;13401.22;0.00;12017.00
37.00;1.00;1.28;18.87;22.00;12311.74;4444.00;4004.49;0.00;0.00;12311.74;0.00;10322.00
38.00;1.00;1.16;18.87;37.00;15420.06;8510.00;2606.49;0.00;0.00;15420.06;0.00;4266.00
39.00;1.00;0.92;18.98;23.00;15145.66;5290.00;14.19;0.00;0.00;15145.66;0.00;7758.00
40.00;1.00;0.82;18.96;31.00;16446.44;6324.00;0.00;0.00;0.00;16446.44;0.00;4269.00
41.00;1.00;0.74;18.98;32.00;17056.79;6464.00;0.00;0.00;0.00;17056.79;0.00;3947.00
42.00;1.00;0.81;19.02;24.00;16599.32;5664.00;0.00;0.00;0.00;16599.32;0.00;3690.00
43.00;1.00;0.75;19.03;39.00;6639.73;0.00;0.00;0.00;0.00;6639.73;0.00;7832.00
44.00;1.00;0.94;18.72;21.00;2655.89;0.00;0.00;0.00;0.00;2655.89;0.00;5543.00
45.00;1.00;0.91;18.35;37.00;16762.98;7992.00;0.00;0.00;0.00;16762.98;0.00;5209.00
46.00;1.00;1.04;18.43;28.00;17365.94;6440.00;0.00;0.00;0.00;17365.94;0.00;4518.00
47.00;1.00;1.19;18.49;28.00;18500.62;6608.00;0.00;0.00;0.00;18500.62;0.00;4013.00
48.00;1.00;0.98;18.58;36.00;18786.75;5760.00;0.00;0.00;0.00;18786.75;0.00;2883.00
49.00;1.00;0.98;18.65;24.00;19629.82;3840.00;0.00;0.00;0.00;19629.82;0.00;2991.00
50.00;1.00;0.93;18.70;39.00;21167.71;6240.00;0.00;0.00;0.00;21167.71;0.00;1735.00
51.00;1.00;0.94;18.83;24.00;20411.70;3840.00;0.00;0.00;0.00;20411.70;0.00;1208.00
52.00;1.00;0.94;18.88;32.00;21634.80;5120.00;0.00;0.00;0.00;21634.80;0.00;1966.00
53.00;1.00;0.99;18.99;32.00;21398.34;5120.00;0.00;0.00;0.00;21398.34;0.00;2738.00
54.00;1.00;0.92;19.09;26.00;18582.54;4160.00;0.00;0.00;0.00;18582.54;0.00;3971.00
55.00;1.00;1.34;19.12;39.00;7433.02;0.00;0.00;0.00;0.00;7433.02;0.00;1425.00
56.00;1.00;1.69;18.84;22.00;2973.21;0.00;0.00;0.00;0.00;2973.21;0.00;1334.00
57.00;1.00;2.48;18.49;38.00;16437.58;8740.00;5305.05;0.00;0.00;16437.58;0.00;2393.00
58.00;1.00;3.39;18.72;29.00;12576.64;7018.00;6254.64;0.00;0.00;12576.64;0.00;2585.00
59.00;1.00;3.82;18.87;30.00;11011.32;7200.00;6062.79;0.00;0.00;11011.32;0.00;3243.00
60.00;1.00;3.68;19.00;35.00;10188.45;7490.00;4364.73;0.00;0.00;10188.45;0.00;3377.00
61.00;1.00;2.75;19.07;24.00;8006.64;5520.00;4250.73;0.00;0.00;8006.64;0.00;3279.00
62.00;1.00;3.29;19.04;38.00;3202.65;0.00;0.00;0.00;0.00;3202.65;0.00;3972.00
63.00;1.00;3.03;18.73;25.00;1281.06;0.00;0.00;0.00;0.00;1281.06;0.00;2277.00
64.00;1.00;2.32;18.37;32.00;14722.03;7424.00;0.00;0.00;0.00;14722.03;0.00;3953.00
65.00;1.00;1.37;18.44;30.00;15898.75;7380.00;0.00;0.00;0.00;15898.75;0.00;4118.00
66.00;1.00;0.87;18.49;25.00;17118.08;5050.00;0.00;0.00;0.00;17118.08;0.00;4032.00
67.00;1.00;0.59;18.52;38.00;19403.83;9044.00;0.00;0.00;0.00;19403.83;0.00;7642.00
68.00;1.00;0.33;18.66;20.00;18135.52;4440.00;0.00;0.00;0.00;18135.52;0.00;6205.00
69.00;1.00;-0.21;18.67;33.00;20677.59;7458.00;0.00;0.00;0.00;20677.59;0.00;5432.00
70.00;1.00;-0.56;18.79;29.00;20283.52;5974.00;0.00;0.00;0.00;20283.52;0.00;3870.00
71.00;1.00;-0.53;18.85;31.00;21348.80;7006.00;0.00;0.00;0.00;21348.80;0.00;2450.00
72.00;1.00;-0.75;18.96;33.00;21176.89;5280.00;0.00;0.00;0.00;21176.89;0.00;2878.00
73.00;1.00;-0.68;19.02;18.00;20653.52;2880.00;0.00;0.00;0.00;20653.52;0.00;3642.00
74.00;1.00;-0.61;19.02;37.00;8261.41;0.00;0.00;0.00;0.00;8261.41;0.00;1940.00
75.00;1.00;-0.66;18.71;24.00;3304.56;0.00;0.00;0.00;0.00;3304.56;0.00;1433.00
76.00;1.00;-0.82;18.32;33.00;18155.57;5280.00;0.00;0.00;0.00;18155.57;0.00;1129.00
