datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;22.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;381.00
1.00;1.00;4.00;21.65;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;254.00
2.00;1.00;4.11;21.30;1.00;4147.38;160.00;0.00;0.00;0.00;4147.38;0.00;200.00
3.00;1.00;4.14;21.24;1.00;5627.75;160.00;0.00;0.00;0.00;5627.75;0.00;105.00
4.00;1.00;4.08;21.28;1.00;2251.10;0.00;0.00;0.00;0.00;2251.10;0.00;70.00
5.00;1.00;4.04;21.09;0.00;4965.77;0.00;0.00;0.00;0.00;4965.77;0.00;75.00
6.00;1.00;4.01;21.07;1.00;6023.88;160.00;0.00;0.00;0.00;6023.88;0.00;80.00
7.00;1.00;4.06;21.14;1.00;6354.07;204.00;690.63;0.00;0.00;6354.07;0.00;118.00
8.00;1.00;3.80;21.27;0.00;6049.29;0.00;1202.67;14478.02;0.23;20527.31;0.00;178.00
9.00;1.00;4.23;21.40;1.00;5812.61;202.00;1827.57;0.00;0.00;5812.61;0.00;330.00
10.00;1.00;4.66;21.57;1.00;5166.59;238.00;2057.66;0.00;0.00;5166.59;0.00;107.00
11.00;1.00;5.24;21.72;1.00;4701.90;212.00;1868.61;0.00;0.00;4701.90;0.00;102.00
12.00;0.00;4.18;21.83;1.00;1880.76;230.00;1641.61;0.00;0.00;1880.76;0.00;182.00
13.00;0.00;3.89;21.73;1.00;752.30;238.00;1183.33;0.00;0.00;752.30;0.00;260.00
14.00;1.00;4.04;21.52;1.00;3630.38;238.00;595.19;0.00;0.00;3630.38;0.00;293.00
15.00;1.00;4.07;21.46;0.00;5068.58;0.00;2.09;0.00;0.00;5068.58;0.00;436.00
16.00;1.00;4.02;21.45;0.00;6127.02;0.00;0.00;0.00;0.00;6127.02;0.00;558.00
17.00;1.00;3.84;21.50;1.00;6557.62;204.00;0.00;0.00;0.00;6557.62;0.00;376.00
18.00;1.00;3.74;21.59;1.00;6650.15;222.00;0.00;0.00;0.00;6650.15;0.00;301.00
19.00;1.00;3.44;21.69;1.00;6712.31;238.00;0.00;0.00;0.00;6712.31;0.00;385.00
20.00;1.00;3.23;21.78;1.00;6799.61;224.00;0.00;0.00;0.00;6799.61;0.00;384.00
