datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;19.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;642.00
1.00;1.00;4.00;18.69;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;81.00
2.00;1.00;4.11;18.40;2.00;2522.69;320.00;0.00;0.00;0.00;2522.69;0.00;79.00
3.00;1.00;4.14;18.38;3.00;3287.72;480.00;0.00;0.00;0.00;3287.72;0.00;154.00
4.00;1.00;4.08;18.44;3.00;3490.45;480.00;0.00;0.00;0.00;3490.45;0.00;117.00
5.00;1.00;4.04;18.53;2.00;3587.98;320.00;0.00;0.00;0.00;3587.98;0.00;37.00
6.00;1.00;4.01;18.60;2.00;3738.94;320.00;0.00;0.00;0.00;3738.94;0.00;66.00
7.00;1.00;4.06;18.69;3.00;3812.95;720.00;470.49;0.00;0.00;3812.95;0.00;31.00
8.00;1.00;3.80;18.87;2.00;3326.10;456.00;819.54;0.00;0.00;3326.10;0.00;93.00
9.00;1.00;4.23;19.00;2.00;3135.36;412.00;1245.56;0.00;0.00;3135.36;0.00;545.00
10.00;1.00;4.66;19.15;1.00;1254.14;0.00;0.00;0.00;0.00;1254.14;0.00;351.00
11.00;0.67;5.24;18.98;2.00;501.66;0.00;0.00;0.00;0.00;501.66;0.00;685.00
12.00;0.33;4.18;18.75;2.00;833.10;500.00;1119.20;0.00;0.00;833.10;0.00;325.00
13.00;0.67;3.89;18.69;1.00;1867.62;216.00;806.41;0.00;0.00;1867.62;0.00;217.00
14.00;0.67;4.04;18.66;3.00;2669.31;702.00;405.65;3726.55;0.06;6395.85;0.00;121.00
15.00;0.67;4.07;18.72;3.00;2915.88;720.00;1.43;0.00;0.00;2915.88;0.00;1248.00
16.00;0.33;4.02;18.77;2.00;2241.69;416.00;0.00;0.00;0.00;2241.69;0.00;1445.00
17.00;1.00;3.84;18.72;2.00;3175.83;452.00;0.00;0.00;0.00;3175.83;0.00;1372.00
18.00;1.00;3.74;18.76;3.00;3544.99;696.00;0.00;0.00;0.00;3544.99;0.00;878.00
19.00;1.00;3.44;18.86;3.00;3565.39;636.00;0.00;0.00;0.00;3565.39;0.00;635.00
20.00;1.00;3.23;18.94;2.00;3660.78;420.00;0.00;0.00;0.00;3660.78;0.00;901.00
21.00;1.00;3.10;19.01;2.00;3590.19;464.00;0.00;0.00;0.00;3590.19;0.00;827.00
22.00;1.00;2.65;19.07;1.00;1436.08;0.00;0.00;0.00;0.00;1436.08;0.00;486.00
23.00;1.00;2.13;18.88;2.00;574.43;0.00;0.00;0.00;0.00;574.43;0.00;751.00
24.00;1.00;1.95;18.59;2.00;3015.80;320.00;0.00;0.00;0.00;3015.80;0.00;109.00
25.00;1.00;1.76;18.57;2.00;3787.06;320.00;0.00;0.00;0.00;3787.06;0.00;46.00
26.00;1.00;1.61;18.62;3.00;4117.73;480.00;0.00;0.00;0.00;4117.73;0.00;39.00
27.00;1.00;1.46;18.71;1.00;4178.61;160.00;0.00;0.00;0.00;4178.61;0.00;39.00
28.00;1.00;1.43;18.77;3.00;4425.81;480.00;0.00;0.00;0.00;4425.81;0.00;45.00
29.00;1.00;1.39;18.88;2.00;4344.58;320.00;0.00;0.00;0.00;4344.58;0.00;51.00
