datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;19.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;207.00
1.00;1.00;4.00;18.61;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;356.00
2.00;1.00;4.11;18.24;2.00;4753.03;320.00;0.00;0.00;0.00;4753.03;0.00;91.00
3.00;1.00;4.14;18.18;2.00;6337.95;320.00;0.00;0.00;0.00;6337.95;0.00;189.00
4.00;1.00;4.08;18.22;2.00;6947.53;320.00;0.00;0.00;0.00;6947.53;0.00;94.00
5.00;1.00;4.04;18.29;1.00;7216.73;160.00;0.00;3602.73;0.06;10819.46;0.00;121.00
6.00;1.00;4.01;18.36;1.00;7449.32;160.00;0.00;0.00;0.00;7449.32;0.00;1347.00
7.00;1.00;4.06;18.45;2.00;7569.75;436.00;641.75;0.00;0.00;7569.75;0.00;2243.00
8.00;1.00;3.80;18.60;2.00;7078.83;408.00;1404.97;0.00;0.00;7078.83;0.00;531.00
9.00;0.50;4.23;18.76;1.00;6174.91;238.00;2371.77;0.00;0.00;6174.91;0.00;431.00
10.00;1.00;4.66;18.91;2.00;5634.07;488.00;2896.02;0.00;0.00;5634.07;0.00;459.00
11.00;0.50;5.24;19.08;2.00;3520.21;408.00;2832.31;0.00;0.00;3520.21;0.00;1081.00
12.00;0.50;4.18;19.13;2.00;1408.09;0.00;0.00;0.00;0.00;1408.09;0.00;963.00
13.00;0.50;3.89;18.83;1.00;563.23;0.00;0.00;0.00;0.00;563.23;0.00;874.00
14.00;0.50;4.04;18.48;2.00;2971.31;420.00;876.78;0.00;0.00;2971.31;0.00;897.00
15.00;1.00;4.07;18.37;2.00;5119.84;476.00;2.86;0.00;0.00;5119.84;0.00;1065.00
16.00;0.00;4.02;18.34;2.00;2047.94;488.00;0.00;0.00;0.00;2047.94;0.00;880.00
17.00;1.00;3.84;18.12;2.00;5202.13;416.00;0.00;0.00;0.00;5202.13;0.00;564.00
18.00;1.00;3.74;18.09;2.00;6497.83;412.00;0.00;0.00;0.00;6497.83;0.00;678.00
19.00;1.00;3.44;18.14;2.00;7038.37;400.00;0.00;0.00;0.00;7038.37;0.00;858.00
20.00;1.00;3.23;18.20;1.00;7351.13;246.00;0.00;0.00;0.00;7351.13;0.00;655.00
21.00;1.00;3.10;18.28;2.00;7638.86;452.00;0.00;0.00;0.00;7638.86;0.00;802.00
22.00;1.00;2.65;18.37;1.00;7680.96;240.00;0.00;0.00;0.00;7680.96;0.00;580.00
23.00;1.00;2.13;18.44;1.00;7965.75;234.00;0.00;0.00;0.00;7965.75;0.00;250.00
24.00;1.00;1.95;18.52;1.00;8235.80;160.00;0.00;0.00;0.00;8235.80;0.00;500.00
25.00;1.00;1.76;18.59;1.00;8453.60;160.00;0.00;0.00;0.00;8453.60;0.00;304.00
26.00;1.00;1.61;18.68;1.00;8610.71;160.00;0.00;0.00;0.00;8610.71;0.00;209.00
27.00;1.00;1.46;18.77;0.00;8732.13;0.00;0.00;0.00;0.00;8732.13;0.00;181.00
28.00;1.00;1.43;18.85;1.00;8937.71;160.00;0.00;0.00;0.00;8937.71;0.00;1405.00
29.00;1.00;1.39;18.94;1.00;8952.46;160.00;0.00;0.00;0.00;8952.46;0.00;756.00
30.00;1.00;1.30;19.04;1.00;8552.18;160.00;0.00;0.00;0.00;8552.18;0.00;190.00
31.00;1.00;1.13;19.11;2.00;3420.87;0.00;0.00;0.00;0.00;3420.87;0.00;249.00
32.00;1.00;1.09;18.85;0.00;1368.35;0.00;0.00;0.00;0.00;1368.35;0.00;352.00
33.00;1.00;1.20;18.47;2.00;6109.14;452.00;2135.10;0.00;0.00;6109.14;0.00;451.00
34.00;1.00;1.21;18.55;1.00;6327.46;220.00;2299.58;0.00;0.00;6327.46;0.00;1202.00
35.00;1.00;1.25;18.64;1.00;6474.55;214.00;2133.55;0.00;0.00;6474.55;0.00;746.00
36.00;1.00;1.31;18.72;2.00;6646.94;424.00;1768.84;0.00;0.00;6646.94;0.00;355.00
37.00;1.00;1.28;18.80;0.00;6814.34;0.00;1265.75;0.00;0.00;6814.34;0.00;269.00
38.00;1.00;1.16;18.84;2.00;7468.03;440.00;763.71;0.00;0.00;7468.03;0.00;174.00
39.00;1.00;0.92;18.90;2.00;7806.54;436.00;3.41;0.00;0.00;7806.54;0.00;170.00
40.00;1.00;0.82;18.94;2.00;8433.12;456.00;0.00;0.00;0.00;8433.12;0.00;295.00
41.00;1.00;0.74;19.01;2.00;8382.14;404.00;0.00;0.00;0.00;8382.14;0.00;598.00
42.00;1.00;0.81;19.06;2.00;3352.86;0.00;0.00;0.00;0.00;3352.86;0.00;875.00
43.00;1.00;0.75;18.79;2.00;1341.14;0.00;0.00;0.00;0.00;1341.14;0.00;1359.00
44.00;1.00;0.94;18.41;1.00;6170.81;246.00;0.00;0.00;0.00;6170.81;0.00;1334.00
45.00;1.00;0.91;18.35;2.00;7809.16;468.00;0.00;0.00;0.00;7809.16;0.00;918.00
46.00;1.00;1.04;18.39;2.00;8322.87;484.00;0.00;0.00;0.00;8322.87;0.00;955.00
47.00;1.00;1.19;18.48;1.00;8497.17;222.00;0.00;0.00;0.00;8497.17;0.00;789.00
48.00;1.00;0.98;18.56;2.00;8705.34;320.00;0.00;0.00;0.00;8705.34;0.00;143.00
49.00;1.00;0.98;18.65;1.00;8805.89;160.00;0.00;0.00;0.00;8805.89;0.00;133.00
50.00;1.00;0.93;18.73;2.00;8964.28;320.00;0.00;0.00;0.00;8964.28;0.00;160.00
51.00;1.00;0.94;18.83;1.00;8965.55;160.00;0.00;0.00;0.00;8965.55;0.00;131.00
52.00;1.00;0.94;18.92;2.00;9086.23;320.00;0.00;0.00;0.00;9086.23;0.00;67.00
53.00;1.00;0.99;19.02;2.00;8878.35;320.00;0.00;0.00;0.00;8878.35;0.00;134.00
