datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;19.00;56.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3596.00
1.00;1.00;4.00;18.64;34.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3454.00
2.00;1.00;4.11;18.30;57.00;22810.73;9120.00;0.00;0.00;0.00;22810.73;0.00;5311.00
3.00;1.00;4.14;18.34;37.00;25915.97;5920.00;0.00;0.00;0.00;25915.97;0.00;2775.00
4.00;1.00;4.08;18.38;49.00;29082.08;7840.00;0.00;0.00;0.00;29082.08;0.00;2887.00
5.00;1.00;4.04;18.47;49.00;29314.90;7840.00;0.00;0.00;0.00;29314.90;0.00;8204.00
6.00;1.00;4.01;18.57;39.00;29571.01;6240.00;0.00;0.00;0.00;29571.01;0.00;8474.00
7.00;0.97;4.06;18.64;60.00;30784.33;13680.00;14051.01;0.00;0.00;30784.33;0.00;3286.00
8.00;0.78;3.80;18.98;35.00;18415.34;8190.00;20511.05;135694.69;2.16;154110.02;0.00;5056.00
9.00;0.75;4.23;19.18;55.00;8806.13;13530.00;27348.98;0.00;0.00;8806.13;0.00;9187.00
10.00;0.54;4.66;19.41;39.00;3522.45;0.00;0.00;0.00;0.00;3522.45;0.00;10208.00
11.00;0.60;5.24;19.10;42.00;1408.98;0.00;0.00;0.00;0.00;1408.98;0.00;17700.00
12.00;0.65;4.18;18.79;55.00;563.59;0.00;0.00;0.00;0.00;563.59;0.00;13918.00
13.00;0.56;3.89;18.45;36.00;16072.97;7488.00;11542.39;0.00;0.00;16072.97;0.00;10127.00
14.00;0.60;4.04;18.52;58.00;17723.91;14384.00;6598.41;0.00;0.00;17723.91;0.00;9573.00
15.00;0.81;4.07;18.63;38.00;17110.99;8360.00;36.11;0.00;0.00;17110.99;0.00;10657.00
16.00;0.75;4.02;18.59;50.00;24516.09;11600.00;0.00;0.00;0.00;24516.09;0.00;12585.00
17.00;0.93;3.84;18.67;51.00;25558.05;11628.00;0.00;0.00;0.00;25558.05;0.00;10190.00
18.00;1.00;3.74;18.75;41.00;26272.24;9594.00;0.00;0.00;0.00;26272.24;0.00;8912.00
19.00;1.00;3.44;18.82;58.00;28011.66;12644.00;0.00;0.00;0.00;28011.66;0.00;11889.00
20.00;1.00;3.23;18.93;34.00;27321.82;7956.00;0.00;0.00;0.00;27321.82;0.00;15520.00
21.00;1.00;3.10;18.98;56.00;28558.94;12432.00;0.00;0.00;0.00;28558.94;0.00;11633.00
22.00;1.00;2.65;19.08;45.00;24373.92;9810.00;0.00;0.00;0.00;24373.92;0.00;9008.00
23.00;1.00;2.13;19.09;45.00;9749.57;0.00;0.00;0.00;0.00;9749.57;0.00;5810.00
24.00;1.00;1.95;18.81;51.00;3899.83;0.00;0.00;0.00;0.00;3899.83;0.00;8937.00
25.00;1.00;1.76;18.46;32.00;27045.40;5120.00;0.00;0.00;0.00;27045.40;0.00;4568.00
26.00;1.00;1.61;18.44;57.00;33040.80;9120.00;0.00;0.00;0.00;33040.80;0.00;2186.00
27.00;1.00;1.46;18.54;36.00;33191.81;5760.00;0.00;0.00;0.00;33191.81;0.00;3487.00
28.00;1.00;1.43;18.59;52.00;35566.17;8320.00;0.00;0.00;0.00;35566.17;0.00;2354.00
29.00;1.00;1.39;18.70;49.00;35082.80;7840.00;0.00;0.00;0.00;35082.80;0.00;1539.00
30.00;1.00;1.30;18.79;43.00;35363.91;6880.00;0.00;0.00;0.00;35363.91;0.00;5040.00
31.00;1.00;1.13;18.88;62.00;36265.91;13640.00;16673.58;0.00;0.00;36265.91;0.00;2092.00
32.00;1.00;1.09;19.24;32.00;22874.18;6912.00;21945.33;0.00;0.00;22874.18;0.00;6088.00
33.00;1.00;1.20;19.42;54.00;9149.67;0.00;0.00;0.00;0.00;9149.67;0.00;10057.00
34.00;1.00;1.21;19.09;40.00;3659.87;0.00;0.00;0.00;0.00;3659.87;0.00;11622.00
35.00;1.00;1.25;18.71;41.00;1463.95;0.00;0.00;0.00;0.00;1463.95;0.00;9639.00
