datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;20.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;545.00
1.00;1.00;4.00;19.67;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2222.00
2.00;1.00;4.11;19.36;5.00;5689.64;800.00;0.00;0.00;0.00;5689.64;0.00;665.00
3.00;1.00;4.14;19.33;3.00;2275.86;0.00;0.00;0.00;0.00;2275.86;0.00;93.00
4.00;1.00;4.08;19.13;4.00;6466.35;640.00;0.00;0.00;0.00;6466.35;0.00;109.00
5.00;1.00;4.04;19.13;5.00;2586.54;0.00;0.00;0.00;0.00;2586.54;0.00;123.00
6.00;1.00;4.01;18.94;4.00;6562.98;640.00;0.00;0.00;0.00;6562.98;0.00;124.00
7.00;0.71;4.06;18.96;7.00;7724.84;1694.00;1010.97;0.00;0.00;7724.84;0.00;560.00
8.00;0.71;3.80;19.11;3.00;6942.81;690.00;1760.86;0.00;0.00;6942.81;0.00;178.00
9.00;1.00;4.23;19.22;6.00;6895.34;1428.00;2676.07;0.00;0.00;6895.34;0.00;312.00
10.00;0.57;4.66;19.40;6.00;5794.77;1320.00;3013.24;0.00;0.00;5794.77;0.00;421.00
11.00;0.71;5.24;19.55;5.00;5149.56;1010.00;2736.62;0.00;0.00;5149.56;0.00;1514.00
12.00;0.71;4.18;19.65;4.00;5122.24;936.00;2404.36;0.00;0.00;5122.24;0.00;1622.00
13.00;0.43;3.89;19.71;2.00;5076.50;468.00;1732.60;0.00;0.00;5076.50;0.00;1767.00
14.00;1.00;4.04;19.71;6.00;6439.48;1212.00;871.53;0.00;0.00;6439.48;0.00;3757.00
15.00;0.86;4.07;19.76;3.00;7012.87;750.00;3.07;14647.53;0.23;21660.41;0.00;2528.00
16.00;0.71;4.02;19.79;4.00;7864.57;832.00;0.00;0.00;0.00;7864.57;0.00;1335.00
17.00;1.00;3.84;19.85;5.00;8360.88;1250.00;0.00;0.00;0.00;8360.88;0.00;498.00
18.00;1.00;3.74;19.95;4.00;8375.97;984.00;0.00;0.00;0.00;8375.97;0.00;674.00
19.00;1.00;3.44;20.04;6.00;7898.15;1428.00;0.00;0.00;0.00;7898.15;0.00;981.00
20.00;1.00;3.23;20.11;4.00;3159.26;0.00;0.00;0.00;0.00;3159.26;0.00;1731.00
21.00;1.00;3.10;19.91;6.00;1263.70;0.00;0.00;0.00;0.00;1263.70;0.00;1787.00
22.00;1.00;2.65;19.62;6.00;6416.71;1344.00;0.00;0.00;0.00;6416.71;0.00;1393.00
23.00;1.00;2.13;19.62;6.00;2566.68;0.00;0.00;0.00;0.00;2566.68;0.00;1070.00
24.00;1.00;1.95;19.38;6.00;7216.99;960.00;0.00;0.00;0.00;7216.99;0.00;609.00
25.00;1.00;1.76;19.39;4.00;2886.80;0.00;0.00;0.00;0.00;2886.80;0.00;506.00
26.00;1.00;1.61;19.16;6.00;1154.72;0.00;0.00;0.00;0.00;1154.72;0.00;1124.00
27.00;1.00;1.46;18.85;4.00;6667.34;640.00;0.00;0.00;0.00;6667.34;0.00;898.00
28.00;1.00;1.43;18.82;5.00;8445.59;800.00;0.00;0.00;0.00;8445.59;0.00;478.00
29.00;1.00;1.39;18.87;5.00;9061.17;800.00;0.00;0.00;0.00;9061.17;0.00;408.00
30.00;1.00;1.30;18.95;3.00;9334.94;480.00;0.00;0.00;0.00;9334.94;0.00;418.00
31.00;1.00;1.13;19.03;7.00;9681.21;1694.00;1160.34;0.00;0.00;9681.21;0.00;524.00
32.00;1.00;1.09;19.22;4.00;8463.26;944.00;1838.05;0.00;0.00;8463.26;0.00;1449.00
33.00;1.00;1.20;19.35;6.00;8082.97;1500.00;2443.72;0.00;0.00;8082.97;0.00;306.00
34.00;1.00;1.21;19.51;5.00;7237.67;1060.00;2426.23;0.00;0.00;7237.67;0.00;303.00
35.00;1.00;1.25;19.61;5.00;7217.89;1140.00;2094.10;22493.18;0.36;29711.08;0.00;734.00
36.00;1.00;1.31;19.70;6.00;7376.84;1416.00;1617.42;0.00;0.00;7376.84;0.00;2377.00
37.00;1.00;1.28;19.78;5.00;7568.40;1180.00;1163.28;0.00;0.00;7568.40;0.00;3669.00
38.00;1.00;1.16;19.85;6.00;8092.59;1236.00;750.18;0.00;0.00;8092.59;0.00;1307.00
39.00;1.00;0.92;19.91;5.00;8566.77;1240.00;3.65;0.00;0.00;8566.77;0.00;164.00
40.00;1.00;0.82;19.96;5.00;9132.77;1150.00;0.00;0.00;0.00;9132.77;0.00;428.00
41.00;1.00;0.74;20.02;6.00;8812.28;1296.00;0.00;0.00;0.00;8812.28;0.00;735.00
42.00;1.00;0.81;20.08;5.00;3524.91;0.00;0.00;0.00;0.00;3524.91;0.00;767.00
