datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;20.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1138.00
1.00;1.00;4.00;19.26;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1019.00
2.00;1.00;4.11;18.56;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1282.00
3.00;1.00;4.14;17.90;4.00;10379.54;640.00;0.00;0.00;0.00;10379.54;0.00;1155.00
4.00;1.00;4.08;17.75;7.00;13711.26;1120.00;0.00;0.00;0.00;13711.26;0.00;1528.00
5.00;1.00;4.04;17.78;5.00;14702.88;800.00;0.00;0.00;0.00;14702.88;0.00;818.00
6.00;1.00;4.01;17.84;4.00;15333.06;640.00;0.00;0.00;0.00;15333.06;0.00;895.00
7.00;0.89;4.06;17.91;8.00;15733.28;1664.00;1696.55;0.00;0.00;15733.28;0.00;1046.00
8.00;0.78;3.80;18.11;4.00;14278.27;808.00;2849.03;0.00;0.00;14278.27;0.00;2237.00
9.00;0.89;4.23;18.25;8.00;13804.41;1888.00;4217.92;0.00;0.00;13804.41;0.00;2480.00
10.00;0.67;4.66;18.48;5.00;11962.46;1060.00;4630.55;0.00;0.00;11962.46;0.00;2381.00
11.00;0.67;5.24;18.63;7.00;11356.47;1428.00;4100.12;0.00;0.00;11356.47;0.00;2507.00
12.00;0.78;4.18;18.76;7.00;10935.83;1750.00;3495.93;0.00;0.00;10935.83;0.00;3338.00
13.00;0.33;3.89;18.80;3.00;11680.41;630.00;2535.76;0.00;0.00;11680.41;0.00;2589.00
14.00;0.78;4.04;18.77;8.00;13438.70;1648.00;1290.99;0.00;0.00;13438.70;0.00;2625.00
15.00;0.67;4.07;18.82;5.00;14164.85;1150.00;5.08;0.00;0.00;14164.85;0.00;1571.00
16.00;1.00;4.02;18.82;6.00;15535.74;1284.00;0.00;0.00;0.00;15535.74;0.00;3819.00
17.00;0.89;3.84;18.88;6.00;16035.29;1308.00;0.00;0.00;0.00;16035.29;0.00;1807.00
