datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;18.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.00
1.00;1.00;4.00;17.73;0.00;2189.71;0.00;0.00;0.00;0.00;2189.71;0.00;823.00
2.00;1.00;4.11;17.69;1.00;3026.19;160.00;0.00;0.00;0.00;3026.19;0.00;126.00
3.00;1.00;4.14;17.76;1.00;3248.18;160.00;0.00;0.00;0.00;3248.18;0.00;64.00
4.00;1.00;4.08;17.84;1.00;3340.01;160.00;0.00;0.00;0.00;3340.01;0.00;17.00
5.00;1.00;4.04;17.93;1.00;3393.07;160.00;0.00;0.00;0.00;3393.07;0.00;50.00
6.00;1.00;4.01;18.03;0.00;3229.64;0.00;0.00;0.00;0.00;3229.64;0.00;52.00
7.00;1.00;4.06;18.09;1.00;1291.86;0.00;0.00;0.00;0.00;1291.86;0.00;23.00
8.00;1.00;3.80;17.95;0.00;516.74;0.00;0.00;0.00;0.00;516.74;0.00;68.00
9.00;1.00;4.23;17.74;1.00;2096.38;228.00;1533.58;11076.76;0.18;13173.15;0.00;973.00
10.00;1.00;4.66;17.87;1.00;1905.72;208.00;1726.74;0.00;0.00;1905.72;0.00;2387.00
11.00;1.00;5.24;18.00;1.00;1692.41;230.00;1568.17;0.00;0.00;1692.41;0.00;1332.00
12.00;0.00;4.18;18.11;1.00;676.96;0.00;0.00;0.00;0.00;676.96;0.00;1541.00
13.00;0.00;3.89;17.92;1.00;270.79;0.00;0.00;0.00;0.00;270.79;0.00;1203.00
14.00;1.00;4.04;17.68;1.00;2185.47;214.00;499.46;0.00;0.00;2185.47;0.00;32.00
15.00;1.00;4.07;17.71;0.00;2585.59;0.00;1.76;0.00;0.00;2585.59;0.00;64.00
16.00;1.00;4.02;17.72;1.00;3172.97;232.00;0.00;0.00;0.00;3172.97;0.00;307.00
17.00;1.00;3.84;17.80;1.00;3275.24;240.00;0.00;0.00;0.00;3275.24;0.00;961.00
18.00;1.00;3.74;17.89;1.00;3341.10;248.00;0.00;0.00;0.00;3341.10;0.00;359.00
