datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;18.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;65.00
1.00;1.00;4.00;17.62;2.00;1757.73;320.00;0.00;0.00;0.00;1757.73;0.00;105.00
2.00;1.00;4.11;17.59;2.00;2222.85;320.00;0.00;0.00;0.00;2222.85;0.00;122.00
3.00;1.00;4.14;17.64;2.00;2395.58;320.00;0.00;0.00;0.00;2395.58;0.00;50.00
4.00;1.00;4.08;17.72;2.00;2466.31;320.00;0.00;0.00;0.00;2466.31;0.00;53.00
5.00;1.00;4.04;17.81;1.00;2508.50;160.00;0.00;0.00;0.00;2508.50;0.00;75.00
6.00;1.00;4.01;17.88;1.00;2634.02;160.00;0.00;0.00;0.00;2634.02;0.00;71.00
7.00;1.00;4.06;17.96;2.00;2693.67;420.00;240.06;9227.88;0.15;11921.56;0.00;50.00
8.00;1.00;3.80;18.14;1.00;2195.83;224.00;525.58;0.00;0.00;2195.83;0.00;50.00
9.00;0.50;4.23;18.23;1.00;878.33;0.00;0.00;0.00;0.00;878.33;0.00;50.00
10.00;0.50;4.66;18.00;0.00;351.33;0.00;0.00;0.00;0.00;351.33;0.00;55.00
11.00;0.00;5.24;17.69;1.00;140.53;204.00;1059.58;0.00;0.00;140.53;0.00;66.00
12.00;0.50;4.18;17.59;2.00;851.70;500.00;1004.66;0.00;0.00;851.70;0.00;66.00
13.00;1.00;3.89;17.61;2.00;1128.30;472.00;701.17;0.00;0.00;1128.30;0.00;58.00
14.00;0.50;4.04;17.62;2.00;1469.41;496.00;328.03;0.00;0.00;1469.41;0.00;54.00
15.00;1.00;4.07;17.63;0.00;1800.93;0.00;1.07;0.00;0.00;1800.93;0.00;50.00
16.00;0.50;4.02;17.56;1.00;2070.89;242.00;0.00;0.00;0.00;2070.89;0.00;50.00
17.00;1.00;3.84;17.57;1.00;2386.20;244.00;0.00;0.00;0.00;2386.20;0.00;55.00
18.00;1.00;3.74;17.63;1.00;2530.32;230.00;0.00;0.00;0.00;2530.32;0.00;222.00
