datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;22.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;456.00
1.00;1.00;4.00;21.54;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;380.00
2.00;1.00;4.11;21.10;3.00;4360.00;480.00;0.00;0.00;0.00;4360.00;0.00;297.00
3.00;1.00;4.14;21.03;3.00;1744.00;0.00;0.00;0.00;0.00;1744.00;0.00;249.00
4.00;1.00;4.08;20.73;4.00;4924.73;640.00;0.00;0.00;0.00;4924.73;0.00;163.00
5.00;1.00;4.04;20.73;2.00;1969.89;0.00;0.00;0.00;0.00;1969.89;0.00;210.00
6.00;1.00;4.01;20.45;3.00;4974.02;480.00;0.00;0.00;0.00;4974.02;0.00;278.00
7.00;1.00;4.06;20.45;4.00;5837.98;912.00;1050.52;0.00;0.00;5837.98;0.00;916.00
8.00;0.60;3.80;20.62;2.00;5283.76;432.00;1764.26;0.00;0.00;5283.76;0.00;422.00
9.00;0.80;4.23;20.75;5.00;5007.16;1220.00;2612.04;0.00;0.00;5007.16;0.00;435.00
10.00;0.60;4.66;20.99;4.00;3855.46;960.00;2867.66;0.00;0.00;3855.46;0.00;2277.00
11.00;0.40;5.24;21.16;4.00;3360.59;968.00;2539.25;0.00;0.00;3360.59;0.00;934.00
12.00;0.80;4.18;21.27;4.00;3268.74;800.00;2165.15;0.00;0.00;3268.74;0.00;696.00
13.00;0.60;3.89;21.30;3.00;3795.05;684.00;1570.20;15805.45;0.25;19600.50;0.00;1485.00
14.00;0.80;4.04;21.31;5.00;4498.97;1180.00;799.43;0.00;0.00;4498.97;0.00;1273.00
15.00;0.60;4.07;21.36;3.00;4916.98;618.00;3.14;0.00;0.00;4916.98;0.00;681.00
16.00;0.40;4.02;21.34;4.00;5268.96;824.00;0.00;0.00;0.00;5268.96;0.00;327.00
17.00;1.00;3.84;21.36;4.00;5926.54;800.00;0.00;0.00;0.00;5926.54;0.00;450.00
18.00;1.00;3.74;21.42;3.00;6244.22;702.00;0.00;0.00;0.00;6244.22;0.00;3167.00
19.00;1.00;3.44;21.49;5.00;6464.06;1110.00;0.00;0.00;0.00;6464.06;0.00;3297.00
20.00;1.00;3.23;21.60;3.00;6383.14;702.00;0.00;0.00;0.00;6383.14;0.00;3158.00
21.00;1.00;3.10;21.66;4.00;6659.42;904.00;0.00;0.00;0.00;6659.42;0.00;1642.00
22.00;1.00;2.65;21.76;4.00;6687.53;872.00;0.00;0.00;0.00;6687.53;0.00;1046.00
23.00;1.00;2.13;21.84;3.00;2675.01;0.00;0.00;0.00;0.00;2675.01;0.00;732.00
24.00;1.00;1.95;21.54;3.00;1070.00;0.00;0.00;0.00;0.00;1070.00;0.00;191.00
25.00;1.00;1.76;21.13;2.00;5204.22;320.00;0.00;0.00;0.00;5204.22;0.00;236.00
26.00;1.00;1.61;21.05;4.00;2081.69;0.00;0.00;0.00;0.00;2081.69;0.00;69.00
27.00;1.00;1.46;20.72;2.00;5577.49;320.00;0.00;0.00;0.00;5577.49;0.00;216.00
28.00;1.00;1.43;20.67;3.00;2230.99;0.00;0.00;0.00;0.00;2230.99;0.00;256.00
29.00;1.00;1.39;20.35;2.00;5596.46;320.00;0.00;0.00;0.00;5596.46;0.00;129.00
30.00;1.00;1.30;20.31;2.00;6694.86;320.00;0.00;0.00;0.00;6694.86;0.00;205.00
31.00;1.00;1.13;20.36;4.00;7143.39;848.00;1216.08;0.00;0.00;7143.39;0.00;171.00
32.00;1.00;1.09;20.56;1.00;6320.23;248.00;1851.75;0.00;0.00;6320.23;0.00;280.00
33.00;1.00;1.20;20.70;4.00;6018.93;824.00;2398.09;0.00;0.00;6018.93;0.00;926.00
34.00;1.00;1.21;20.90;2.00;5229.78;416.00;2324.37;0.00;0.00;5229.78;0.00;444.00
35.00;1.00;1.25;20.99;3.00;5242.76;648.00;1958.72;0.00;0.00;5242.76;0.00;463.00
36.00;1.00;1.31;21.08;4.00;5338.96;984.00;1474.11;0.00;0.00;5338.96;0.00;451.00
37.00;1.00;1.28;21.17;3.00;5472.12;660.00;1057.22;0.00;0.00;5472.12;0.00;231.00
38.00;1.00;1.16;21.20;5.00;5993.99;1080.00;688.16;0.00;0.00;5993.99;0.00;476.00
39.00;1.00;0.92;21.27;4.00;6203.69;936.00;3.75;0.00;0.00;6203.69;0.00;251.00
40.00;1.00;0.82;21.29;4.00;6847.64;872.00;0.00;0.00;0.00;6847.64;0.00;359.00
41.00;1.00;0.74;21.35;3.00;7170.21;642.00;0.00;0.00;0.00;7170.21;0.00;1940.00
42.00;1.00;0.81;21.42;3.00;7465.31;618.00;0.00;0.00;0.00;7465.31;0.00;669.00
43.00;1.00;0.75;21.50;5.00;7595.77;1090.00;0.00;0.00;0.00;7595.77;0.00;649.00
44.00;1.00;0.94;21.63;2.00;7394.31;448.00;0.00;0.00;0.00;7394.31;0.00;1033.00
45.00;1.00;0.91;21.69;4.00;7687.06;824.00;0.00;0.00;0.00;7687.06;0.00;702.00
46.00;1.00;1.04;21.80;2.00;7597.80;408.00;0.00;0.00;0.00;7597.80;0.00;480.00
47.00;1.00;1.19;21.87;3.00;3039.12;0.00;0.00;0.00;0.00;3039.12;0.00;139.00
48.00;1.00;0.98;21.58;4.00;1215.65;0.00;0.00;0.00;0.00;1215.65;0.00;691.00
49.00;1.00;0.98;21.15;3.00;486.26;0.00;0.00;0.00;0.00;486.26;0.00;510.00
50.00;1.00;0.93;20.67;5.00;5086.90;800.00;0.00;0.00;0.00;5086.90;0.00;232.00
51.00;1.00;0.94;20.61;2.00;2034.76;0.00;0.00;0.00;0.00;2034.76;0.00;232.00
