datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;22.00;63.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7014.00
1.00;1.00;4.00;21.14;38.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4024.00
2.00;1.00;4.11;20.32;69.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3042.00
3.00;1.00;4.14;19.55;41.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3524.00
4.00;1.00;4.08;18.81;58.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2988.00
5.00;1.00;4.04;18.11;60.00;87332.89;9600.00;0.00;0.00;0.00;87332.89;0.00;2526.00
6.00;1.00;4.01;17.98;45.00;113068.12;7200.00;0.00;0.00;0.00;113068.12;0.00;2826.00
7.00;0.93;4.06;17.97;68.00;124249.91;14416.00;24515.83;0.00;0.00;124249.91;0.00;5439.00
8.00;0.82;3.80;18.21;38.00;109446.68;7828.00;35789.61;0.00;0.00;109446.68;0.00;8217.00
9.00;0.74;4.23;18.37;59.00;103243.24;12272.00;47724.28;0.00;0.00;103243.24;0.00;11123.00
10.00;0.65;4.66;18.59;48.00;89526.99;11040.00;46902.66;0.00;0.00;89526.99;0.00;10720.00
11.00;0.47;5.24;18.74;46.00;84238.72;9752.00;36514.98;0.00;0.00;84238.72;0.00;17266.00
12.00;0.57;4.18;18.82;62.00;86856.71;13144.00;26006.62;0.00;0.00;86856.71;0.00;19386.00
13.00;0.54;3.89;18.81;37.00;98072.27;8510.00;20127.81;0.00;0.00;98072.27;0.00;14199.00
14.00;0.54;4.04;18.80;68.00;110381.93;15912.00;11507.27;0.00;0.00;110381.93;0.00;13331.00
15.00;0.76;4.07;18.86;42.00;115179.20;9408.00;63.00;0.00;0.00;115179.20;0.00;13093.00
16.00;0.86;4.02;18.84;58.00;127999.36;14036.00;0.00;0.00;0.00;127999.36;0.00;9972.00
17.00;0.93;3.84;18.92;59.00;130537.79;13924.00;0.00;0.00;0.00;130537.79;0.00;12693.00
18.00;1.00;3.74;18.99;49.00;132954.66;10290.00;0.00;0.00;0.00;132954.66;0.00;15882.00
19.00;1.00;3.44;19.06;70.00;137061.28;15400.00;0.00;0.00;0.00;137061.28;0.00;15632.00
20.00;1.00;3.23;19.15;42.00;137527.40;10416.00;0.00;0.00;0.00;137527.40;0.00;17254.00
