datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;20.00;11.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1097.00
1.00;1.00;4.00;19.58;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;588.00
2.00;1.00;4.11;19.18;12.00;15341.19;1920.00;0.00;0.00;0.00;15341.19;0.00;1453.00
3.00;1.00;4.14;19.12;6.00;6136.48;0.00;0.00;0.00;0.00;6136.48;0.00;1853.00
4.00;1.00;4.08;18.86;11.00;2454.59;0.00;0.00;0.00;0.00;2454.59;0.00;775.00
5.00;1.00;4.04;18.52;10.00;15684.52;1600.00;0.00;0.00;0.00;15684.52;0.00;664.00
6.00;1.00;4.01;18.49;9.00;19782.32;1440.00;0.00;0.00;0.00;19782.32;0.00;1624.00
7.00;0.93;4.06;18.53;12.00;21513.39;2616.00;3978.23;0.00;0.00;21513.39;0.00;3222.00
8.00;1.00;3.80;18.71;8.00;19113.27;1904.00;6680.48;0.00;0.00;19113.27;0.00;1436.00
9.00;0.71;4.23;18.87;12.00;17299.15;2568.00;9890.16;0.00;0.00;17299.15;0.00;2184.00
10.00;0.64;4.66;19.07;7.00;14037.27;1526.00;10857.60;0.00;0.00;14037.27;0.00;3476.00
11.00;0.43;5.24;19.22;11.00;12605.28;2420.00;9613.80;0.00;0.00;12605.28;0.00;5002.00
12.00;0.50;4.18;19.35;13.00;11895.46;3198.00;8197.12;0.00;0.00;11895.46;0.00;5011.00
13.00;0.43;3.89;19.41;11.00;12929.98;2596.00;5945.47;0.00;0.00;12929.98;0.00;1836.00
14.00;0.71;4.04;19.43;13.00;15341.11;2600.00;3026.96;0.00;0.00;15341.11;0.00;2025.00
15.00;0.57;4.07;19.45;5.00;17950.24;1120.00;11.90;0.00;0.00;17950.24;0.00;2233.00
16.00;0.93;4.02;19.42;10.00;21677.96;2440.00;0.00;0.00;0.00;21677.96;0.00;1766.00
17.00;0.93;3.84;19.50;9.00;22402.89;2232.00;0.00;0.00;0.00;22402.89;0.00;1822.00
18.00;1.00;3.74;19.58;8.00;23020.29;1792.00;0.00;0.00;0.00;23020.29;0.00;3714.00
19.00;1.00;3.44;19.66;12.00;23678.75;2760.00;0.00;0.00;0.00;23678.75;0.00;3151.00
20.00;1.00;3.23;19.76;8.00;23661.57;1952.00;0.00;0.00;0.00;23661.57;0.00;3175.00
21.00;1.00;3.10;19.83;10.00;24380.52;2460.00;0.00;0.00;0.00;24380.52;0.00;3248.00
22.00;1.00;2.65;19.93;9.00;24522.89;1962.00;0.00;0.00;0.00;24522.89;0.00;2971.00
23.00;1.00;2.13;20.00;9.00;24425.80;2016.00;0.00;0.00;0.00;24425.80;0.00;3255.00
24.00;1.00;1.95;20.06;13.00;9770.32;0.00;0.00;0.00;0.00;9770.32;0.00;1097.00
25.00;1.00;1.76;19.78;9.00;3908.13;0.00;0.00;26125.23;0.42;30033.36;0.00;736.00
26.00;1.00;1.61;19.39;13.00;1563.25;0.00;0.00;0.00;0.00;1563.25;0.00;819.00
27.00;1.00;1.46;18.96;8.00;625.30;0.00;0.00;0.00;0.00;625.30;0.00;690.00
28.00;1.00;1.43;18.52;10.00;17103.34;1600.00;0.00;0.00;0.00;17103.34;0.00;961.00
29.00;1.00;1.39;18.44;8.00;22409.60;1280.00;0.00;0.00;0.00;22409.60;0.00;2080.00
