datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;19.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;441.00
1.00;1.00;4.00;18.55;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;312.00
2.00;1.00;4.11;18.11;5.00;4531.47;800.00;0.00;0.00;0.00;4531.47;0.00;184.00
3.00;1.00;4.14;18.07;2.00;5726.75;320.00;0.00;0.00;0.00;5726.75;0.00;490.00
4.00;1.00;4.08;18.08;4.00;6473.32;640.00;0.00;0.00;0.00;6473.32;0.00;1173.00
5.00;1.00;4.04;18.17;5.00;6598.11;800.00;0.00;0.00;0.00;6598.11;0.00;202.00
6.00;1.00;4.01;18.27;4.00;6583.61;640.00;0.00;0.00;0.00;6583.61;0.00;139.00
7.00;1.00;4.06;18.36;6.00;6707.13;1500.00;711.56;0.00;0.00;6707.13;0.00;247.00
8.00;0.71;3.80;18.56;3.00;5824.36;666.00;1195.25;0.00;0.00;5824.36;0.00;230.00
9.00;0.71;4.23;18.66;5.00;5796.84;1090.00;1769.81;0.00;0.00;5796.84;0.00;135.00
10.00;0.71;4.66;18.85;5.00;5104.39;1160.00;1943.21;0.00;0.00;5104.39;0.00;195.00
11.00;0.43;5.24;19.00;6.00;3341.28;1260.00;1720.84;0.00;0.00;3341.28;0.00;256.00
12.00;0.71;4.18;19.04;6.00;1336.51;0.00;0.00;0.00;0.00;1336.51;0.00;670.00
13.00;0.43;3.89;18.69;4.00;534.61;0.00;0.00;0.00;0.00;534.61;0.00;1970.00
14.00;0.86;4.04;18.29;7.00;4809.14;1568.00;541.58;0.00;0.00;4809.14;0.00;719.00
15.00;0.71;4.07;18.35;6.00;5112.18;1452.00;2.13;0.00;0.00;5112.18;0.00;398.00
16.00;1.00;4.02;18.39;6.00;5635.21;1248.00;0.00;0.00;0.00;5635.21;0.00;1876.00
17.00;1.00;3.84;18.45;4.00;5989.57;960.00;0.00;0.00;0.00;5989.57;0.00;2153.00
18.00;1.00;3.74;18.50;3.00;6364.54;750.00;0.00;0.00;0.00;6364.54;0.00;1256.00
19.00;1.00;3.44;18.56;6.00;6681.76;1320.00;0.00;0.00;0.00;6681.76;0.00;1511.00
20.00;1.00;3.23;18.68;3.00;6558.93;618.00;0.00;0.00;0.00;6558.93;0.00;1482.00
21.00;1.00;3.10;18.73;5.00;7011.80;1220.00;0.00;0.00;0.00;7011.80;0.00;1180.00
22.00;1.00;2.65;18.84;4.00;6875.38;872.00;0.00;0.00;0.00;6875.38;0.00;811.00
23.00;1.00;2.13;18.91;5.00;7173.44;1040.00;0.00;0.00;0.00;7173.44;0.00;590.00
24.00;1.00;1.95;18.99;6.00;7283.16;960.00;0.00;0.00;0.00;7283.16;0.00;475.00
25.00;1.00;1.76;19.06;3.00;6761.38;480.00;0.00;0.00;0.00;6761.38;0.00;392.00
26.00;1.00;1.61;19.06;7.00;2704.55;0.00;0.00;0.00;0.00;2704.55;0.00;1851.00
27.00;1.00;1.46;18.73;5.00;1081.82;0.00;0.00;0.00;0.00;1081.82;0.00;289.00
28.00;1.00;1.43;18.29;7.00;5651.74;1120.00;0.00;0.00;0.00;5651.74;0.00;197.00
29.00;1.00;1.39;18.26;5.00;6704.38;800.00;0.00;0.00;0.00;6704.38;0.00;288.00
30.00;1.00;1.30;18.29;4.00;7322.67;640.00;0.00;0.00;0.00;7322.67;0.00;299.00
31.00;1.00;1.13;18.35;6.00;7693.65;1284.00;823.67;0.00;0.00;7693.65;0.00;356.00
32.00;1.00;1.09;18.53;4.00;7019.30;872.00;1254.50;0.00;0.00;7019.30;0.00;278.00
33.00;1.00;1.20;18.65;6.00;6794.04;1212.00;1624.82;0.00;0.00;6794.04;0.00;313.00
34.00;1.00;1.21;18.81;5.00;6280.92;1100.00;1575.03;0.00;0.00;6280.92;0.00;1165.00
35.00;1.00;1.25;18.92;4.00;6212.59;800.00;1327.39;0.00;0.00;6212.59;0.00;1310.00
36.00;1.00;1.31;18.98;6.00;6348.51;1464.00;999.07;0.00;0.00;6348.51;0.00;1076.00
37.00;1.00;1.28;19.08;3.00;5672.12;696.00;716.16;0.00;0.00;5672.12;0.00;782.00
38.00;1.00;1.16;19.05;7.00;2268.85;0.00;0.00;0.00;0.00;2268.85;0.00;752.00
39.00;1.00;0.92;18.68;3.00;907.54;0.00;0.00;0.00;0.00;907.54;0.00;652.00
40.00;1.00;0.82;18.21;6.00;5705.92;1272.00;0.00;0.00;0.00;5705.92;0.00;597.00
41.00;1.00;0.74;18.18;6.00;6769.34;1452.00;0.00;0.00;0.00;6769.34;0.00;711.00
