datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;20.00;31.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3999.00
1.00;1.00;4.00;19.21;17.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2526.00
2.00;1.00;4.11;18.47;35.00;90534.91;5600.00;0.00;0.00;0.00;90534.91;0.00;3349.00
3.00;1.00;4.14;18.30;21.00;118919.45;3360.00;0.00;0.00;0.00;118919.45;0.00;2476.00
4.00;1.00;4.08;18.29;30.00;130563.57;4800.00;0.00;377457.16;6.01;508020.73;0.00;1982.00
5.00;1.00;4.04;18.36;25.00;134625.87;4000.00;0.00;0.00;0.00;134625.87;0.00;4335.00
6.00;1.00;4.01;18.43;22.00;137263.64;3520.00;0.00;0.00;0.00;137263.64;0.00;2143.00
7.00;1.00;4.06;18.51;35.00;139159.13;8120.00;24130.20;0.00;0.00;139159.13;0.00;3166.00
8.00;0.82;3.80;18.77;21.00;122885.70;4410.00;35223.93;0.00;0.00;122885.70;0.00;3803.00
9.00;0.68;4.23;18.94;32.00;114586.74;6656.00;46966.43;0.00;0.00;114586.74;0.00;4378.00
10.00;0.68;4.66;19.17;26.00;101558.12;5564.00;46153.76;0.00;0.00;101558.12;0.00;7038.00
11.00;0.62;5.24;19.31;26.00;96420.93;6292.00;35928.08;0.00;0.00;96420.93;0.00;8951.00
12.00;0.68;4.18;19.40;32.00;97764.06;7040.00;25584.28;0.00;0.00;97764.06;0.00;5564.00
13.00;0.60;3.89;19.39;21.00;110083.05;4578.00;19823.25;0.00;0.00;110083.05;0.00;9382.00
14.00;0.72;4.04;19.38;35.00;121414.40;7420.00;11332.21;0.00;0.00;121414.40;0.00;3418.00
15.00;0.85;4.07;19.41;22.00;128507.58;5456.00;62.02;0.00;0.00;128507.58;0.00;6417.00
16.00;0.85;4.02;19.41;29.00;139303.08;7250.00;0.00;0.00;0.00;139303.08;0.00;5589.00
17.00;0.90;3.84;19.48;27.00;142822.38;6372.00;0.00;0.00;0.00;142822.38;0.00;5135.00
18.00;1.00;3.74;19.55;22.00;146056.01;4752.00;0.00;0.00;0.00;146056.01;0.00;10035.00
19.00;1.00;3.44;19.62;32.00;149249.74;7360.00;0.00;0.00;0.00;149249.74;0.00;9377.00
20.00;1.00;3.23;19.70;20.00;150914.36;4280.00;0.00;0.00;0.00;150914.36;0.00;8692.00
21.00;1.00;3.10;19.77;32.00;154944.85;6656.00;0.00;0.00;0.00;154944.85;0.00;8247.00
22.00;1.00;2.65;19.86;25.00;156118.57;5000.00;0.00;0.00;0.00;156118.57;0.00;6190.00
23.00;1.00;2.13;19.92;27.00;62447.43;0.00;0.00;0.00;0.00;62447.43;0.00;5441.00
24.00;1.00;1.95;19.40;31.00;127280.75;4960.00;0.00;0.00;0.00;127280.75;0.00;3448.00
25.00;1.00;1.76;19.28;21.00;150180.50;3360.00;0.00;0.00;0.00;150180.50;0.00;3031.00
26.00;1.00;1.61;19.28;34.00;60072.20;0.00;0.00;0.00;0.00;60072.20;0.00;2705.00
27.00;1.00;1.46;18.75;20.00;127457.74;3200.00;0.00;0.00;0.00;127457.74;0.00;2697.00
28.00;1.00;1.43;18.64;29.00;150503.15;4640.00;0.00;0.00;0.00;150503.15;0.00;1739.00
29.00;1.00;1.39;18.67;28.00;158419.46;4480.00;0.00;0.00;0.00;158419.46;0.00;1492.00
30.00;1.00;1.30;18.73;23.00;162054.75;3680.00;0.00;0.00;0.00;162054.75;0.00;2088.00
31.00;1.00;1.13;18.81;33.00;164767.19;8184.00;28634.08;0.00;0.00;164767.19;0.00;2237.00
32.00;1.00;1.09;19.07;20.00;147264.92;4000.00;37687.10;0.00;0.00;147264.92;0.00;1814.00
33.00;1.00;1.20;19.25;32.00;138937.31;7296.00;43983.91;0.00;0.00;138937.31;0.00;3152.00
34.00;1.00;1.21;19.43;23.00;130184.31;5152.00;38430.26;0.00;0.00;130184.31;0.00;5876.00
35.00;1.00;1.25;19.51;28.00;132238.00;5936.00;28793.18;0.00;0.00;132238.00;0.00;9712.00
36.00;1.00;1.31;19.55;31.00;138559.16;6696.00;18670.69;0.00;0.00;138559.16;0.00;10787.00
37.00;1.00;1.28;19.58;20.00;146601.06;4360.00;13394.39;0.00;0.00;146601.06;0.00;5703.00
38.00;1.00;1.16;19.60;35.00;154701.58;8610.00;9647.53;0.00;0.00;154701.58;0.00;6082.00
39.00;1.00;0.92;19.67;22.00;158399.99;5236.00;73.92;0.00;0.00;158399.99;0.00;3997.00
40.00;1.00;0.82;19.66;31.00;169234.28;7316.00;0.00;0.00;0.00;169234.28;0.00;6488.00
41.00;1.00;0.74;19.73;32.00;172885.07;7808.00;0.00;0.00;0.00;172885.07;0.00;6939.00
42.00;1.00;0.81;19.81;28.00;174808.67;5656.00;0.00;0.00;0.00;174808.67;0.00;11124.00
43.00;1.00;0.75;19.89;36.00;176917.26;8064.00;0.00;0.00;0.00;176917.26;0.00;9715.00
44.00;1.00;0.94;19.99;21.00;177062.45;5166.00;0.00;0.00;0.00;177062.45;0.00;9970.00
45.00;1.00;0.91;20.08;34.00;168590.07;7548.00;0.00;0.00;0.00;168590.07;0.00;8291.00
46.00;1.00;1.04;20.13;26.00;67436.03;0.00;0.00;0.00;0.00;67436.03;0.00;6337.00
47.00;1.00;1.19;19.57;27.00;26974.41;0.00;0.00;0.00;0.00;26974.41;0.00;4060.00
48.00;1.00;0.98;18.82;32.00;10789.76;0.00;0.00;0.00;0.00;10789.76;0.00;4005.00
49.00;1.00;0.98;18.01;20.00;108655.32;3200.00;0.00;0.00;0.00;108655.32;0.00;2909.00
50.00;1.00;0.93;17.80;34.00;141596.71;5440.00;0.00;0.00;0.00;141596.71;0.00;1755.00
51.00;1.00;0.94;17.80;21.00;152592.57;3360.00;0.00;0.00;0.00;152592.57;0.00;1586.00
52.00;1.00;0.94;17.85;30.00;158194.76;4800.00;0.00;0.00;0.00;158194.76;0.00;1842.00
53.00;1.00;0.99;17.93;29.00;159823.09;4640.00;0.00;361400.78;5.76;521223.87;0.00;4014.00
54.00;1.00;0.92;18.02;23.00;160756.72;3680.00;0.00;0.00;0.00;160756.72;0.00;2005.00
55.00;1.00;1.34;18.11;34.00;162526.40;7956.00;10494.69;0.00;0.00;162526.40;0.00;2250.00
56.00;1.00;1.69;18.30;17.00;152607.37;3740.00;16362.36;0.00;0.00;152607.37;0.00;5291.00
57.00;1.00;2.48;18.45;32.00;146850.81;6720.00;25128.92;0.00;0.00;146850.81;0.00;6113.00
