datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;22.00;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1506.00
1.00;1.00;4.00;21.67;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1364.00
2.00;1.00;4.11;21.34;9.00;14967.86;1440.00;0.00;0.00;0.00;14967.86;0.00;1238.00
3.00;1.00;4.14;21.30;6.00;19810.52;960.00;0.00;0.00;0.00;19810.52;0.00;1071.00
4.00;1.00;4.08;21.34;9.00;21987.82;1440.00;0.00;0.00;0.00;21987.82;0.00;1099.00
5.00;1.00;4.04;21.42;8.00;22634.22;1280.00;0.00;0.00;0.00;22634.22;0.00;999.00
6.00;1.00;4.01;21.51;8.00;23067.26;1280.00;0.00;0.00;0.00;23067.26;0.00;2402.00
7.00;0.91;4.06;21.60;10.00;23316.68;2480.00;6478.48;0.00;0.00;23316.68;0.00;1226.00
8.00;0.91;3.80;21.83;5.00;18841.73;1040.00;9457.76;0.00;0.00;18841.73;0.00;1450.00
9.00;0.82;4.23;22.00;10.00;16438.44;2320.00;12611.72;0.00;0.00;16438.44;0.00;1523.00
10.00;0.64;4.66;22.21;7.00;8213.60;1554.00;12394.72;0.00;0.00;8213.60;0.00;3301.00
11.00;0.64;5.24;22.26;7.00;3285.44;0.00;0.00;0.00;0.00;3285.44;0.00;3190.00
12.00;0.82;4.18;22.00;9.00;1314.18;0.00;0.00;95248.64;1.52;96562.82;0.00;4831.00
13.00;0.45;3.89;21.70;5.00;525.67;0.00;0.00;0.00;0.00;525.67;0.00;3511.00
14.00;0.55;4.04;21.38;9.00;12291.33;1998.00;3040.82;0.00;0.00;12291.33;0.00;1441.00
15.00;0.55;4.07;21.36;5.00;16647.69;1110.00;16.65;0.00;0.00;16647.69;0.00;1652.00
16.00;1.00;4.02;21.34;9.00;20702.35;2196.00;0.00;0.00;0.00;20702.35;0.00;2395.00
17.00;0.82;3.84;21.41;8.00;21702.85;1760.00;0.00;0.00;0.00;21702.85;0.00;3736.00
18.00;1.00;3.74;21.49;7.00;22527.98;1694.00;0.00;0.00;0.00;22527.98;0.00;3155.00
19.00;1.00;3.44;21.57;10.00;23016.65;2100.00;0.00;0.00;0.00;23016.65;0.00;3657.00
20.00;1.00;3.23;21.67;6.00;23219.96;1440.00;0.00;0.00;0.00;23219.96;0.00;4105.00
21.00;1.00;3.10;21.75;9.00;23890.95;1818.00;0.00;0.00;0.00;23890.95;0.00;3757.00
22.00;1.00;2.65;21.84;6.00;24066.50;1488.00;0.00;0.00;0.00;24066.50;0.00;2844.00
23.00;1.00;2.13;21.93;6.00;9626.60;0.00;0.00;0.00;0.00;9626.60;0.00;2326.00
24.00;1.00;1.95;21.73;9.00;3850.64;0.00;0.00;0.00;0.00;3850.64;0.00;1666.00
25.00;1.00;1.76;21.43;5.00;1540.26;0.00;0.00;0.00;0.00;1540.26;0.00;1747.00
26.00;1.00;1.61;21.09;9.00;616.10;0.00;0.00;0.00;0.00;616.10;0.00;1125.00
27.00;1.00;1.46;20.74;4.00;246.44;0.00;0.00;0.00;0.00;246.44;0.00;946.00
28.00;1.00;1.43;20.39;8.00;98.58;0.00;0.00;0.00;0.00;98.58;0.00;930.00
29.00;1.00;1.39;20.04;7.00;39.43;0.00;0.00;0.00;0.00;39.43;0.00;840.00
30.00;1.00;1.30;19.70;7.00;15625.79;1120.00;0.00;0.00;0.00;15625.79;0.00;1075.00
31.00;1.00;1.13;19.65;10.00;21019.28;2140.00;7687.52;0.00;0.00;21019.28;0.00;1585.00
32.00;1.00;1.09;19.83;4.00;18029.24;992.00;10118.97;92937.69;1.48;110966.93;0.00;879.00
33.00;1.00;1.20;19.98;10.00;16209.42;2080.00;11810.61;0.00;0.00;16209.42;0.00;1015.00
34.00;1.00;1.21;20.15;6.00;13838.11;1356.00;10320.24;0.00;0.00;13838.11;0.00;895.00
35.00;1.00;1.25;20.24;6.00;14324.64;1356.00;7733.06;0.00;0.00;14324.64;0.00;3180.00
36.00;1.00;1.31;20.29;9.00;16098.22;2250.00;5015.14;0.00;0.00;16098.22;0.00;3943.00
37.00;1.00;1.28;20.34;3.00;17894.69;642.00;3593.94;0.00;0.00;17894.69;0.00;3813.00
38.00;1.00;1.16;20.36;10.00;20485.40;2340.00;2588.76;0.00;0.00;20485.40;0.00;2156.00
39.00;1.00;0.92;20.44;5.00;21201.14;1130.00;19.85;0.00;0.00;21201.14;0.00;1577.00
40.00;1.00;0.82;20.46;8.00;23959.92;1616.00;0.00;0.00;0.00;23959.92;0.00;1792.00
41.00;1.00;0.74;20.54;8.00;24862.75;1936.00;0.00;0.00;0.00;24862.75;0.00;3618.00
42.00;1.00;0.81;20.63;7.00;25131.02;1540.00;0.00;0.00;0.00;25131.02;0.00;3031.00
43.00;1.00;0.75;20.72;10.00;25488.54;2280.00;0.00;0.00;0.00;25488.54;0.00;4381.00
44.00;1.00;0.94;20.83;4.00;25285.93;928.00;0.00;0.00;0.00;25285.93;0.00;3578.00
45.00;1.00;0.91;20.91;9.00;25965.61;1944.00;0.00;0.00;0.00;25965.61;0.00;3404.00
46.00;1.00;1.04;21.01;8.00;25700.51;1760.00;0.00;0.00;0.00;25700.51;0.00;2890.00
47.00;1.00;1.19;21.12;6.00;25688.71;1260.00;0.00;0.00;0.00;25688.71;0.00;2494.00
48.00;1.00;0.98;21.21;9.00;25948.23;1440.00;0.00;0.00;0.00;25948.23;0.00;2440.00
49.00;1.00;0.98;21.30;7.00;10379.29;0.00;0.00;0.00;0.00;10379.29;0.00;1728.00
50.00;1.00;0.93;21.10;9.00;20839.89;1440.00;0.00;0.00;0.00;20839.89;0.00;1447.00
51.00;1.00;0.94;21.11;7.00;24063.21;1120.00;0.00;0.00;0.00;24063.21;0.00;965.00
52.00;1.00;0.94;21.17;8.00;9625.28;0.00;0.00;0.00;0.00;9625.28;0.00;1268.00
