datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;21.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;237.00
1.00;1.00;4.00;20.69;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;226.00
2.00;1.00;4.11;20.39;3.00;3807.97;480.00;0.00;0.00;0.00;3807.97;0.00;304.00
3.00;1.00;4.14;20.36;1.00;1523.19;0.00;0.00;0.00;0.00;1523.19;0.00;160.00
4.00;1.00;4.08;20.17;3.00;609.27;0.00;0.00;0.00;0.00;609.27;0.00;163.00
5.00;1.00;4.04;19.91;2.00;3947.48;320.00;0.00;0.00;0.00;3947.48;0.00;113.00
6.00;1.00;4.01;19.90;2.00;5054.08;320.00;0.00;0.00;0.00;5054.08;0.00;167.00
7.00;1.00;4.06;19.95;3.00;5498.92;690.00;859.30;0.00;0.00;5498.92;0.00;124.00
8.00;0.67;3.80;20.11;1.00;4940.99;218.00;1442.95;0.00;0.00;4940.99;0.00;144.00
9.00;0.33;4.23;20.23;3.00;4721.24;696.00;2136.19;0.00;0.00;4721.24;0.00;141.00
10.00;0.33;4.66;20.42;2.00;3878.28;500.00;2345.12;0.00;0.00;3878.28;0.00;115.00
11.00;1.00;5.24;20.56;2.00;3492.86;492.00;2076.43;0.00;0.00;3492.86;0.00;122.00
12.00;0.33;4.18;20.67;3.00;3142.92;726.00;1770.41;0.00;0.00;3142.92;0.00;100.00
13.00;0.67;3.89;20.73;2.00;3531.78;408.00;1284.31;0.00;0.00;3531.78;0.00;186.00
14.00;1.00;4.04;20.75;3.00;4230.51;666.00;653.85;0.00;0.00;4230.51;0.00;650.00
15.00;0.67;4.07;20.80;1.00;4634.89;248.00;2.57;12580.89;0.20;17215.79;0.00;774.00
16.00;1.00;4.02;20.81;2.00;5518.34;436.00;0.00;0.00;0.00;5518.34;0.00;331.00
17.00;1.00;3.84;20.88;2.00;5769.56;476.00;0.00;0.00;0.00;5769.56;0.00;402.00
18.00;1.00;3.74;20.97;1.00;5889.59;238.00;0.00;0.00;0.00;5889.59;0.00;1021.00
19.00;1.00;3.44;21.04;3.00;5464.48;684.00;0.00;0.00;0.00;5464.48;0.00;1064.00
20.00;1.00;3.23;21.12;1.00;2185.79;0.00;0.00;0.00;0.00;2185.79;0.00;815.00
21.00;1.00;3.10;20.93;3.00;874.32;0.00;0.00;0.00;0.00;874.32;0.00;741.00
22.00;1.00;2.65;20.66;2.00;4070.16;492.00;0.00;0.00;0.00;4070.16;0.00;741.00
23.00;1.00;2.13;20.62;2.00;5366.89;492.00;0.00;0.00;0.00;5366.89;0.00;566.00
